name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Lakeside Bistro,4.0,"11425 Rainier Ave S. Seattle, WA  98178 ",28,Northwest,$30 and under,Renton,http://www.lakesidebistroseattle.com,info@lakesidebistroseattle.com,(206) 772-6891,4 / 5,A diamond in the rough ... what a gem to find hidden along Rainier Avenue.,07/14/2012
Laredos Grill,4.1,"555 Aloha St. Seattle, WA  98126 ",14,Mexican,$30 and under,Seattle Center / Lower Queen Anne,http://www.Laredosgrill.com,Info@Laredosgrill.com,(206) 218-1040,4.1 / 5,Food was great. Mango Margarita a big hit.,06/29/2012
Le Grand Bistro Americain,4.1,"2220 Carillon Point Kirkland, WA  98003 ",191,French,$30 and under,Kirkland,http://www.bistrolegrand.com,info@bistrolegrand.com,(425) 828-7778,4 / 5,"Great view of Lake Washington, Steak Poivre was delish.",07/14/2012
Library Bistro,4.2,"92 Madison St. Seattle, WA  98104 ",44,American,$30 and under,Downtown,http://www.librarybistro.com/,erica.jacobs@librarybistro.com,(206) 624-3646,4.2 / 5,"The service was amazing and will keep me coming back! The decor was super cute and one of a kind. The brunch we had was good, but not amazing.",07/08/2012
Lighthouse Bar & Grill,3.8,"1 Bellwether Way Bellingham, WA  98225 ",26,Northwest,$30 and under,Bellingham,http://hotelbellwether.com/harborside-restaurant/,jason@hotelbellwether.com,(360) 392-3200,3.8 / 5,"The sea scallops dish was superb, the best I've ever tasted!",06/23/2012
Little Boston Bistro - The Point Casino,4.0,"7989 NE Salish Lane Kingston, WA  98346 ",2,Contemporary American,$30 and under,Kingston,http://www.the-point-casino.com/dining/,info@the-point-casino.com,(360) 297-0070 x104,4 / 5,"What a terrific surprise! Everything was wonderful. The food, service, decor. Did I mention the food? Wow. The best steak, Alaskan King crab legs, French onion soup, yum... We will be back. Once seated, you would never know you were at a casino.",07/15/2012
Lobster Shop South,4.2,"4015 Ruston Way Tacoma, WA  98402 ",130,Seafood,$30 and under,Tacoma,http://www.lobstershop.com,info@lobstershop.com,(253) 759-2165,4.2 / 5,"It was tasty food, artfully arranged!",07/15/2012
Local 360 Cafe & Bar,4.0,"2234 1st Ave Seattle, WA  98121-1615 ",178,Northwest,$30 and under,Downtown,http://www.local360.org,reservations@local360.org,(206) 441-9360,4 / 5,"Very cool idea! Food was a little dissapointing. It was under seasoned and three of us ordered steaks cooked medium, we got one med well, one med rare, and one cooked perfectly. I got braised rabbit leg that certainly did not seem braised it was actually kind of tough and seemed undercooked. We loved the look it has a very warm and rustic feel. The beer and spirit list is impressive we will certainly go back for a drink and some of their amazing frits.",07/02/2012
Lola Seattle,4.4,"2000 Fourth Avenue Seattle, WA  98121 ",281,Mediterranean,$31 to $50,Downtown,http://www.tomdouglas.com/restaurants/lola,"",(206) 441-1430,4.4 / 5,"First time visiting Lola and I'm so glad that we did. The service was great as well as the food. Of course you must try the donuts, they are as good as you have heard.",07/19/2012
Lot No. 3,4.0,"460 106th Avenue NE Bellevue, WA  98004 ",46,American,$30 and under,Bellevue,http://www.lotno3.com,gm@lotno3.com,(425) 440-0025,4 / 5,"Pleasant service. Really bland salad (Pulled chicken). Dark inside, cramped table against a post, ambiance is cold metal feeling.",07/14/2012
Luc,4.2,"2800 East Madison Street Seattle, WA  98112 ",206,French,$30 and under,Leschi / Madrona / Madison Park,http://thechefinthehat.com/,info@thechefinthehat.com,(206) 328-6645,4.2 / 5,"What a remarkable way to celebrate Bastille Day, with a FABULOUS meal, great service and marvelous wine! We had the 3 COURSE PRIX FIX Dinner. I began the meal with the smoked salmon tartine which was amazing, and my partner had the pate with apricot, that he still is raving about! We both had the shrimp/sausage entree that was both hearty and flavorful, and the meal ended with a delicious almond cake,vanilla pastry cream,cherry compote and an absolutely amazing chocolate mousse! Thank you for making Saturday such a special event.",07/14/2012
Lucia,4.3,"222 Park Place Center Kirkland, WA  98033 ",112,Italian,$30 and under,Kirkland,http://www.iloveluciakirkland.com/,"",(425) 889-0200,4.3 / 5,"Was busy for a Friday night. Restaurant tends to get loud with both the noise of the customers and the music from the sound system. On our OpenTable reservation, we requested to sit on the patio. Unfortunately, when we checked in, a table hadn't been reserved for us outside. Slightly disappointed as we were seated near the patio so we got to watch the lucky patrons outside.",07/13/2012
Luna Restaurant,4.5,"5620 South Perry Street Spokane, WA  99223 ",45,Northwest,$30 and under,Spokane,http://www.lunaspokane.com,Deb@Lunaspokane.com,(509) 448-2383,4.5 / 5,"First visit to Luna and it was one of the best restaurants we have visited this year (including restaurants in Sonoma, Santa Fe and Seattle).The outdoor dining was lovely and the inside dining very beautiful and reminded me of being in someone's upscale home. Luna had an outstanding wine list that was extremely well priced, the cocktail list diverse and all ingredients fresh, plus the food was wonderful with a great menu.",07/07/2012
Ma’ono Fried Chicken & Whisky 'formerly Spring Hill',3.9,"4437 California Ave SW Seattle, WA  98116 ",253,Hawaiian,$31 to $50,West Seattle/Alki,http://www.maonoseattle.com or www.springhillnorthwest.com,maono@springhillnorthwest.com,(206) 935-1075,3.9 / 5,Our first visit and definitely not our last! Excellent fried chicken and the best homemade kimchee! So many items on the menu are homemade. Our next visit will include the Cheeseburger! And a special shout out to Mai our server who was delightful!,07/18/2012
Maggiano's - Bellevue,4.1,"10455 NE 8th Street Bellevue, WA  98004 ",230,Italian,$30 and under,Bellevue,http://www.maggianos.com/locations/detail.asp?unit_id=001.025.0197,bellevue.information@maggianos.com,(425) 519-6476,4.1 / 5,"The staff was attentive and downright charming, and the food was outstanding as always. We told them what time we needed to be done by in order to catch our movie, and they took care of us with plenty of time to spare, without anything feeling rushed. And it's hard to beat going home with a ""tomorrow pasta"" as well!",07/19/2012
The Majestic Cafe,4.6,"2929 Colby Avenue Everett, WA  98201 ",22,Comfort Food,$30 and under,Everett,http://www.themajesticcafe.com,scott@themajesticcafe.com,(425) 339-2074,4.6 / 5,"Great food, great service - our go to restaurant (weekly)!",07/06/2012
Mamma Melina,4.0,"5101 25th Ave NE Seattle, WA  98105 ",132,Italian,$30 and under,U Village / U District,http://mammamelina.com/,MammaMelinaSeattle@gmail.com,(206) 632-2271,4 / 5,"The food is totally fine, even good, but not amazing - but I think that the restaurant makes up in ambiance and convenience what it may lack in deliciousness. I liked it a lot and it seems reliable - I would feel comfortable bringing out-of-town guests here. Very hip - good bar, good happy hour (for both food and drinks), nice outdoor lounge/patio, free and easy-to-find parking.",07/17/2012
Manhattan Seattle,4.4,"1419 12th Avenue Seattle, WA  98122 ",8,Steakhouse,$31 to $50,Capitol Hill / First Hill,"","",(206) 325-6574,4.4 / 5,The steaks are amazing here at Manhattan Seattle; however service is sub-par. Our party of 3 was seated prior to two other groups showing up. We all ordered at the same time and our meals came out after the meals of the later parties. We ended up waiting for almost 40 minutes before our food showed up. Lame.,07/08/2012
Maple Leaf Grill - Seattle,4.2,"8929 Roosevelt Way NE Seattle, WA  98115 ",6,American,$30 and under,Roosevelt,http://mapleleafgrill.com,info@mapleleafgrill.com,(206) 523-8449,4.2 / 5,"Really good foon, chairs could be more comfortable, but everyone was very happy with fDinner!",05/12/2012
Marcela's Creole Cookery,4.0,"106 James Street Seattle, WA  98104 ",1,Creole / Cajun / Southern,$30 and under,Downtown,http://marcelascreolecookery.com,"",(206) 223-0042,4 / 5,The food was very tasty with good flavors. The waiter was excellent and gave good recommendations. We were spoiled with lots of attention since we were the only ones in the restaurant at the time (we dined early that day due to a commitment). I would definitely go back and would recommend it to anyone if you like Cajun/Creole food.,07/16/2012
"Margaux - Warwick Hotel, Seattle",4.0,"401 Lenora Street Seattle, WA  98121 ",25,Northwest,$30 and under,Belltown / Pike Place Market,http://www.margauxseattle.com,margauxseattle@warwickhotels.com,(206) 777-1990,4 / 5,"This restaurant was a pleasant surprise. The food was extremely good, the portions were generous and the three-course dinner for $30 is a good value. The atmosphere was casual and welcoming and our server was very friendly and accommodating.",07/11/2012
Mariposa at Neiman Marcus - Bellevue,4.1,"11111 NE 8th Street Level Two Bellevue, WA  98004",26,American,$30 and under,Bellevue,http://www.neimanmarcus.com/store/info/store.jhtml?storeId=106/BL&rest=5200001&_requestid=27711,mary_bright@neimanmarcus.com,(425) 452-3333,4.1 / 5,"We had excellent food and impeccable service. Not only did our waiter know the ingredients of everything we asked about, but he gave good service.",06/25/2012
Marjorie Restaurant,4.2,"1412 East Union Seattle, WA  98122 ",97,Contemporary American,$31 to $50,Capitol Hill / First Hill,http://www.marjorierestaurant.com,info@marjorierestaurant.com,(206) 441-9842,4.2 / 5,"This was my wife and I's first time at Marjorie. We truly enjoyed the foood experience -- several unusual items on the menu as well as some standard fare, and a great, friendly service. The patio is tucked away jus stepts from the street but it doesn't fell at all like you are eating on the sidewalk. We've been looking for a local gem and we have found it. We will definitely be going back inthe coming weeks.",07/18/2012
Masselow's - Northern Quest Resort & Casino,4.5,"100 N. Hayford Rd Airway Heights, WA  99001 ",31,Contemporary American,$31 to $50,Spokane,http://www.northernquest.com/dining/masselows,jdenney@northernquest.com,(509) 481-6020,4.4 / 5,"Very nice menu.Had mussels,clams-very nice,were excellent with the Schramsberg.Pheasant and lamb entrees-very nice. Surprisingly Good wine selections. Pleasant,friendly service. Good ambiance. Thank you for the lovely evening!",07/19/2012
Maximilien,4.2,"81A Pike Street Seattle, WA  98101 ",150,French,$30 and under,Belltown / Pike Place Market,http://www.maximilienrestaurant.com,info@maximilienrestaurant.com,(206) 682-7270,4.2 / 5,Interesting and excellent prix fixe for Bastille Day. Accompanying wine flight was well chosen and good value.,07/14/2012
McCormick & Schmick's Seafood - Bellevue,3.7,"700 Bellevue Way NE #115 #115 Bellevue, WA  98004",211,Seafood,$30 and under,Bellevue,http://www.McCormickandSchmicks.com/Seattle,msbe@ldry.com,(425) 454-2606,3.7 / 5,"My wife and I were celebrating our birthdays and selected McCormick & Schmick in order to have seafood. Our meal was well timed,the wine selection was good,the meal was hot and the portions were plentiful.I am sure we will go back.",07/15/2012
McCormick & Schmick's Seafood - Seattle,3.9,"1103 First Avenue Seattle, WA  98101 ",93,Seafood,$31 to $50,Downtown,http://www.McCormickandSchmicks.com/Seattle,msse@ldry.com,(206) 623-5500,3.9 / 5,"Met a dear friend for lunch. Greeting and the table given was fine. Waitress was a bit snippy and just flopped things on the table. Regretfully, I still tipped her well out of empathy, not fir good service. Will not be going back to that restaurant - there are lots of other choices.",07/18/2012
McCormick's Fish House - Seattle,4.0,"722 Fourth Avenue Seattle, WA  98104 ",69,Seafood,$31 to $50,Downtown,http://www.McCormicksFishHouse.com,fhse@ldry.com,(206) 682-3900,4 / 5,Consistently good. Never a shortage of fresh seafood choices.,07/14/2012
Melrose Grill,4.4,"819 Houser Way South Renton, WA  98057 ",71,Steakhouse,$30 and under,Renton,http://melrosegrill.com,melrosegrill@gmail.com,(425) 254-0759,4.4 / 5,Steaks were over cooked and under dressed. First time in years that I was disappointed with our meals.,07/09/2012
The Melting Pot - Bellevue,4.4,"302 108th Avenue NE Bellevue, WA  98004 ",145,Fondue,$31 to $50,Bellevue,http://www.meltingpot.com/bellevue/specials,"",(425) 646-2744,4.4 / 5,"My wife and I visited the Melting Pot for our 2nd anniversary and made a reservation in advance. The waitstaff was friendly and helpful and we were greeted at our table with a card congratulating us on our anniversary and offering us $10 off our next meal there. After the best meal I've had in months, we were given two complimentary glasses of champagne. I strongly recommend the Melting Pot for your special occassion.",07/17/2012
The Melting Pot - Seattle,4.4,"14 Mercer Street Seattle, WA  98109 ",141,Fondue,$31 to $50,Seattle Center / Lower Queen Anne,http://www.meltingpot.com/seattle/specials,kregalado@meltingpotnw.com,(206) 378-1208,4.4 / 5,The melting pot was delicious. The chocolate fondue was especially amazing.,07/16/2012
The Melting Pot - Tacoma,4.3,"2121 Pacific Avenue Tacoma, WA  98402 ",187,Fondue,$31 to $50,Tacoma,http://www.meltingpot.com/tacoma/specials,"",(253) 535-3939,4.3 / 5,Awesome food and excellent service!,07/14/2012
The Metropolitan Grill,4.5,"820 Second Avenue Seattle, WA  98104 ",534,Steak,$31 to $50,Downtown,http://www.themetropolitangrill.com,themet@conrests.com,(206) 624-3287,4.5 / 5,"Great experience - the food was great ! We were amazed at the presentation of the Châteaubriand for Two and I saw everyones jaw around us drop at the table presentation, so apparently it was also quite the show! My beautiful girlfriend and I enjoyed excellent service, top quality food and overall it was an amazing wonderful experience.",07/18/2012
Mistral Jewel Box,4.8,"2020 Westlake Avenue Seattle, WA  98121 ",4,"Global, International",$50 and over,Downtown,http://www.mistral-kitchen.com,reservation@mistral-kitchen.com,(206) 623-1922,4.8 / 5,Excellent pacing of courses! A delightful experience for our party of 5. It was quiet so conversation was easily heard. The wine pairings were the perfect choice for the courses,04/21/2012
Mistral Kitchen,4.3,"2020 Westlake Avenue Seattle, WA  98121 ",101,"Global, International",$30 and under,Downtown,http://www.mistral-kitchen.com/,reservation@mistral-kitchen.com,(206) 623-1922,4.3 / 5,"The entire experience at Mistral Kitchen was a memorable one - from its lively atmosphere to attentive service to memorable food. When one of the two bottles of wine we selected was unavailable, the chef/owner personally came to our table with a sample of alternate recommendation. Our group of four sampled four different entrees and each offered the ideal mix of flavors and textures with two sublime desserts capping off a delicious evening.",07/18/2012
Momiji Restaurant,4.2,"1522 12th Ave. Seattle, WA  98122 ",127,Japanese,$31 to $50,Capitol Hill / First Hill,http://www.momijiseattle.com,momijihostess@gmail.com,(206) 457-4068,4.2 / 5,Best sushi I've had in Seattle!,07/06/2012
Monas Bistro,2.5,"6421 Latona Ave NE, Seattle, WA  98115 ",11,Italian,$30 and under,Green Lake,http://www.monasseattle.com/index.html,info@monasseattle.com,(206) 526-1188,2.5 / 5,"Was very disappointed with the food. The caesar salad was very dry with very little parmesan and almost no flavor - even after asking for and adding an extra side of dressing. The prawn linguine was tasteless. Very little flavor in the pesto like sauce and the shrimp were bland with no taste. We had been to Mona's a few times before, but after this experience we will never be back.",04/27/2012
Montalcino Ristorante Italiano,4.4,"15 NW Alder Place Issaquah, WA  98027 ",31,Italian,$31 to $50,Issaquah,http://montalcinoristoranteitaliano.com,italia98@msn.com,(425) 270-3677,4.4 / 5,"Being from the NYC area, my standards for good Italian are pretty high. This is not your usual fare - the sauce was bright, the lasagna, chicken, and vegetables cooked perfectly. Definitely a date night repeat for us!",07/02/2012
Morton's The Steakhouse - Seattle,4.3,"1511 6th Avenue Seattle, WA  98101 ",58,Steak,$50 and over,Downtown,http://www.mortons.com,cm.mse@mortons.com,(206) 223-0550,4.3 / 5,"Morton's is one of our favorite Restaurants that we go to, we always get great service and exceptionally great food",07/19/2012
Nijo Sushi Bar & Grill,4.0,"83 Spring Street Seattle, WA  98104 ",65,Sushi,$30 and under,Downtown,http://www.nijosushi.com/,"",(206) 340-8880,4 / 5,Service was slow and our waitress messed up our bill. The lemon drop martini at the bar was incredibly week. I would not dine here again.,07/14/2012
Nordstrom - The Grill - Bellevue,4.6,"100 Bellevue Square Bellevue, WA  98004 ",19,Contemporary American,$30 and under,Bellevue,http://shop.nordstrom.com/c/nordstrom-restaurants#,scott.j.osterhout@nordstrom.com,(425) 646-5600,4.5 / 5,We enjoy the menu at the grill. The fresh specials are always good.,06/12/2012
Nordstrom - The Grill - Seattle,4.1,"500 Pine St Seattle, WA  98101 ",45,American,$30 and under,Downtown,http://shop.nordstrom.com/c/nordstrom-restaurants#,marisa.tsao@nordstrom.com,(206) 628-1620,4.1 / 5,"The woman who greets you is wonderful, our service was terrific, and we all loved our food choices. I had grilled salmon over little grilled vegetables and it was delicious!!",07/11/2012
The Olive & Grape,3.6,"8516 Greenwood Ave N Seattle, WA  98103 ",15,Mediterranean,$30 and under,Green Lake,http://www.theoliveandgrape.com,feedback@theoliveandgrape.com,(206) 724-0272,3.6 / 5,Great food! Service wasn't stellar as the place was really busy and only one server. Tried the O and G because of Seattle Restaurant Week. Will def come back. Their lamb meatballs were wonderful.,04/12/2012
Olympia Pizza II Wallingford,5.0,"4501 Interlake Ave N Seattle, WA  98103 ",3,Greek,$30 and under,Wallingford,http://www.olypizza.net,info@olypizza.com,(206) 633-3655,5 / 5,Food was good and the service was exceptional.,07/14/2012
Osteria La Spiga,4.0,"1429 12th Ave. Suite A Seattle, WA  98122",134,Italian,$31 to $50,Capitol Hill / First Hill,http://www.laspiga.com,hello@laspiga.com,(206) 323-8881,4 / 5,"I am Italian and moved to Seattle from Italy 12 years ago. This is undoubtedly the best Italian restaurant in town.Don't expect ""Americanized Italian"". No fettuccine Alfredo or meat balls.This is what you should expect from fine Northern Italian cuisine.Try Piadina and Gnocco Fritti, the speciality from Romagna.The Italian wine list is simply unmatchable and has great wines also at $25!",07/14/2012
Over The Moon Cafe,4.5,"709 Court C/Opera Alley Tacoma, WA  98402 ",108,American,$30 and under,Tacoma,http://www.overthemooncafe.net,"",(253) 284-3722,4.5 / 5,"Really appreciate a place with good food, delightful decor, where you can actually converse with your dining partner.",07/18/2012
Pacific Grill,4.3,"1502 Pacific Avenue Tacoma, WA  98402 ",99,American,$31 to $50,Tacoma,http://www.pacificgrilltacoma.com,goodeats@pacificgrilltacoma.com,(253) 627-3535,4.3 / 5,Perfect place for a formal business lunch.,07/10/2012
Palisade,4.4,"2601 West Marina Place Elliott Bay Marina Seattle, WA  98199",432,Steak,$31 to $50,Magnolia,http://palisaderestaurant.com/page/home,"",(206) 285-1000,4.3 / 5,The service is excellent. Joe and Stella were great.,07/15/2012
Palm Court Grill at The Davenport Hotel,4.3,"10 S Post Street, Suite B Spokane, WA  99201 ",63,American,$30 and under,Spokane,http://www.thedavenporthotel.com/dining/palmcourt,info@thedavenporthotel.com,(509) 789-6848,4.3 / 5,"Cindy has been our waitress our last 2 visits, and we just love her!",07/17/2012
Palomino - Bellevue,3.8,"610 Bellevue Way NE Bellevue, WA  98004 ",127,American,$31 to $50,Bellevue,http://palomino.com/page/home,"",(425) 455-7600,3.9 / 5,"I ordered something off the menu a year ago and it was no longer offered as their menu changes so often. The manager immediately came up to see what he could do, worked with the chef, and recreated my wonderful lemon risotto. Absolute best service I have ever experienced.",07/13/2012
Palomino - Seattle,4.0,"1420 5th Ave. Seattle, WA  98101 ",326,American,$30 and under,Downtown,http://www.palomino.com,"",(206) 623-1300,4.1 / 5,The brined salmon was amazing and several of us had it and loved it. Great service an great food!! Always a terrific experience.,07/18/2012
Pasta Freska,4.1,"1515 Westlake Ave North Seattle, WA  98109 ",56,Italian,$30 and under,Lake Union / Eastlake,http://www.pastafreska.com,mike@pastafreska.com,(206) 283-1515,4.1 / 5,We always enjoy our visits to Pasta Freska. We enjoyed a special evening for my wife's birthday. The food was very good and the special dessert with the restaurant customers and staff singing was a bonus!,06/23/2012
PEARL Bar & Dining,4.1,"700 Bellevue Way NE #50 Bellevue, WA  98004",98,Northwest,$31 to $50,Bellevue,http://www.pearlbellevue.com/,mikel@pearlbellevue.com,(425) 455-0181,4.1 / 5,"I have dined twice at Pearl. While the food is well prepared, the portion sizes are small. Someone with a larger appetite would have required 3 - 4 courses to be satisfied.",07/17/2012
Peso's,3.8,"605 Queen Anne Ave North Seattle, WA  98109 ",14,Mexican / Southwestern,$30 and under,Queen Anne,http://pesoskitchen.com,PesosReservations@gmail.com,(206) 283-9353,3.8 / 5,Great value for your money. Superbly prepared food and extensive drink menu,07/08/2012
Petra Mediterranean Bistro,4.3,"2501 4th Ave. Seattle, WA  98121 ",29,Middle Eastern,$30 and under,Belltown / Pike Place Market,http://www.petrabistro.com/,petrabistro@hotmail.com,(206) 728-5389,4.3 / 5,"Very friendly service. Really good food if you are a vegetarian. The baba ghanouj, dolma and pita were great. The wine list is quite good. The falafel was okay and the chicken was not super juicy. Portions are huge so be careful while ordering.",07/03/2012
Piatti - Seattle,4.2,"2695 NE Village Lane Seattle, WA  98105 ",90,Italian,$30 and under,U Village / U District,http://www.piatti.com/index2.html,eflynn@piatti.com,(206) 524-9088,4.2 / 5,good solid food; attracts an older Laurelhurst crowd & groups,07/14/2012
Piazza's Wine Bar,4.5,"11700 Mukilteo Speedway #405 Mukilteo, WA  98275 ",4,Mediterranean,$30 and under,Mukilteo,http://piazzaswinebar.com,piazzaswinebar@earthlink.net,(425) 493-1286,4.5 / 5,"Great place for a girl's night out. Not too dark inside, decent food, and great wine! Will come again soon!",04/28/2012
The Pink Door,4.4,"1919 Post Alley Seattle, WA  98101 ",407,Italian,$30 and under,Belltown / Pike Place Market,http://www.thepinkdoor.net,office@thepinkdoor.net,(206) 443-3241,4.4 / 5,Sat outside. Good view. Fabulous lasagne and salmon. Casual with great food.,07/19/2012
Pintxo,4.3,"2207 2nd Ave Seattle, WA  98121 ",86,Tapas / Small Plates,$30 and under,Belltown / Pike Place Market,http://www.pintxoseattle.com,info@pintxoseattle.com,(206) 441-4042,4.3 / 5,They recently started offering a brunch menu and it is AMAZING!,07/14/2012
Pizzeria Guido & Wine Bar - Bellevue,2.8,"15600 NE 8<sup>th</sup> St Bellevue, WA  98008 ",4,Italian,$30 and under,Bellevue,http://pizzeriaguido.com,dine@pizzeriaguido.com,(425) 614-0007,2.8 / 5,"We had a large party - 6 adults, 6 children. It was not a busy night at the restaurant and we were accommodated nicely, although it seems it would have been problematic on another night. Service was perfunctory but satisfactory (especially given our large size), but the food is mediocre. Would return if someone I was with wanted to go but would not suggest going there again.",05/10/2012
Place Pigalle,4.3,"81 Pike Street Seattle, WA  98101 ",127,Northwest,$30 and under,Belltown / Pike Place Market,http://www.placepigalle-seattle.com,pigalley@gmail.com,(206) 624-1756,4.3 / 5,"I've lunched at Place Pigalle a number of times but this was my first dinner. When I arrived, the place was nearly empty and we were a small party, so I was a little disappointed at the table we were given (I felt crowded and the view wasn't so great). I could have asked for a different table, of course.",07/18/2012
Pogacha of Issaquah,3.9,"120 NW Gilman Blvd Issaquah, WA  98027 ",43,Northwest,$30 and under,Issaquah,http://www.pogacha.com,contactus@pogacha.com,(425) 392-5550,3.9 / 5,"They don't have a huge menu, but they do everything very well. The pear ravioli is amazing, and the family size easily served 4, along with some flatbreads, we were stuffed and had leftovers.",06/29/2012
Ponti Seafood Grill,4.3,"3014 3rd Ave. North Seattle, WA  98109 ",303,Seafood,$30 and under,Seattle Center / Lower Queen Anne,http://pontiseafoodgrill.com/cuisine.html,info@pontiseafoodgrill.com,(206) 284-3000,4.3 / 5,We had a wonderful time and a delicious meal.,07/13/2012
Poppy,4.4,"622 Broadway East Seattle, WA  98102 ",363,Northwest,$31 to $50,Capitol Hill / First Hill,http://www.poppyseattle.com,info@poppyseattle.com,(206) 324-1108,4.4 / 5,nice...tasty...bu small portions considering how pricey....the side dishes were in thimbal size containers. 24.00 for the meal plus drinks..plus coffee and desert....gets pricey for that kind of casual dining.,07/19/2012
Poquitos,4.1,"1000 E Pike Street Seattle, WA  98122 ",78,Mexican,$30 and under,Capitol Hill / First Hill,http://www.vivapoquitos.com,reservations@vivapoquitos.com,(206) 453-4216,4.1 / 5,"This is one of my favorite restaurants in town. Only complaint this time was that the noise was the loudest I've ever heard it there and we couldn't hear each other across the table. But that's not always the case here. Great food and service, as always.",07/17/2012
Portals Restaurant at Suncadia Resort,3.9,"3600 Suncadia Trail Cle Elum, WA  98922 ",27,American,$30 and under,Cle Elum,http://www.suncadiaresort.com/roslyn-restaurants.php,reservations@suncadia.com,(509) 649-6461,4 / 5,"We had to wait for our food for about 45 minutes after we ordered. The food then came out cold. Our waitress comped our dessert, but that took another half hour to receive. Great tasting food, but very slow kitchen. Our waitress tried her hardest to make up for it.",06/30/2012
Post,3.7,"1914 Post Alley Seattle, WA  98101 ",12,American,$30 and under,Belltown / Pike Place Market,http://www.postinthemarket.com,"",(206) 443-2150,3.6 / 5,"An enjoyable place a bit off the beaten path. We had a group of 8 adults and kids and all agreed it was a very good, relatively inexpensive spot that had menu offerings for all to enjoy.",06/10/2012
Prelude at McCaw Hall,3.6,"321 Mercer Street Seattle, WA  98109 ",132,Contemporary American,$31 to $50,Seattle Center / Lower Queen Anne,http://www.savorsmgmccawhall.com,prelude@savorsmgmccawhall.com,(206) 615-0404,3.6 / 5,"The food was good. Had the seafood chowder and the asparagus with the poached egg. Both were delicious; the sauce under the asparagus had sort of a strange color. Great light meal before a performance. The wine list is overpriced, especially if you just want one glass.",06/23/2012
Preservation Kitchen,4.2,"17121 Bothell Way NE Bothell, WA  98011 ",131,American,$30 and under,Bothell / Mill Creek,http://www.preservationkitchen.com,info@preservationkitchen.com,(425) 408-1306,4.2 / 5,"Had a business lunch. Unfortunately, a large party took a table next to ours and the noise echoing off the hard surfaces makes it difficult to carry on a serious conversation. There is a back dining room which should have been used in the first place; much quieter. The menu looked pretty good and original. However, the Caesar salad I ordered is not work a repeat. Because of the large party, our server was unable to keep our coffee refilled or otherwise pay much attention to us. The bar area looks good and I'd go back for that.",07/17/2012
Purple Cafe and Wine Bar - Bellevue,3.8,"430 106th Ave. NE Bellevue, WA  98004 ",127,American,$30 and under,Bellevue,http://www.purplecafe.com,bellevue@purplecafe.com,(425) 502-6292,3.8 / 5,"Our group found the space really loud, and the service very inconsistent.",07/18/2012
Purple Cafe and Wine Bar - Kirkland,4.1,"323 Park Place Center Kirkland, WA  98033 ",71,American,$30 and under,Kirkland,http://www.purplecafe.com,kirkland@purplecafe.com,(425) 828-3772,4.1 / 5,Great Salad and fish entrees! Always enjoy coming back here. Their daily special menus are always changing and is just fantastic.,07/17/2012
Purple Cafe and Wine Bar - Seattle,4.2,"1225 4th Avenue Seattle, WA  98101 ",263,American,$30 and under,Downtown,http://www.purplecafe.com,seattle@purplecafe.com,(206) 829-2280,4.2 / 5,"The restaurant was very lively, I almost consider it to be loud. The restaurant is a large open (mostly table and chair, no dividers) room with a lot of people and sound reflective surfaces, you have to expect the noise. The sound didn't take away from the experience, the energy in the room was at a pleasing level and since it was so open it was nice to see all the wine bottles across all of the tables. Strong dark style with large windows that provide a very decent amount of natural light during the day and toward the evening. The food was very tasty, executed well, but could use a little something more. The menu was very accessible with a selection of ""cafe"" style foods that had a higher class spin applied in order to match the atmosphere",07/18/2012
Purple Cafe and Wine Bar - Woodinville,4.3,"14459 Woodinville Redmond Road NE Woodinville, WA  98072 ",77,American,$30 and under,Woodinville,http://www.purplecafe.com,woodinville@purplecafe.com,(425) 483-7129,4.3 / 5,"The Woodinville Purple restaurant is a warm and friendly destination that is woven into the fabric of the community. The staff is welcoming, friendly, and always attentive to making making the customer happy.",07/12/2012
Ravish,4.3,"2956 Eastlake Ave E Seattle, WA  98102 ",13,Northwest,$30 and under,Lake Union / Eastlake,http://www.ravishoneastlake.com,dish@ravishoneastlake.com,(206) 913-2497,4.3 / 5,We went here as a result of all the reviews we had seen on Open Table.,07/14/2012
Ray's Boathouse,4.5,"6049 Seaview Ave. Seattle, WA  98107 ",393,Seafood,$31 to $50,Ballard / Fremont,http://www.rays.com,rays@rays.com,(206) 789-3770,4.5 / 5,"With restaurants opening and closing in Seattle with dizzing speed, the established classics sometimes get left out of mind. Ray's Boathouse maintains its status of one of Seattle's finest restaurants. Discrete service, amazing wine list, comfortable yet not dowdy atmosphere. Ray's Boathouse is in the pentacle of Seattle cuisine.",06/08/2012
Ray's Cafe,4.1,"6049 Seaview Ave NW Seattle, WA  98107 ",291,Northwest,$30 and under,Ballard / Fremont,http://www.rays.com,rays@rays.com,(206) 782-0094,4.1 / 5,"We have eaten at Ray's Boathouse a number of times and enjoyed it, but had never eaten at the Cafe. We took out of town friends, and we all enjoyed it. One guest said it was the best chowder he'd eaten. We're not usually fans of the whole 'small plate' concept, but the small plate salmon and halibut with a salad turned out to be perfect for several of us, and the Ahi tuna salad was very good. Overall, a nice first time there and I'm sure we'll return.",06/02/2012
