name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Perry's Steakhouse & Grille - Sugar Land,4.4,"2115 Town Square Place Sugar Land, TX  77479 ",180,Steakhouse,$31 to $50,Sugar Land / Missouri City,http://www.PerrysSteakhouse.com,SugarLand@PerrysSteakhouse.com,(281) 565-2727,4.4 / 5,"We had a business dinner on a Sunday in the private dinning room. This was the second time we had dinner there in six months and requested by my guests. It was not very busy and on Sunday wines are half off (certain wines. We ended up drinking two bottles. We had the cold seafood tower (not the best), fried calamari (excellent and tender). We all had steaks which were exceptional (slightly pricey). Service was exceptional, the waiter was very knowledgible on the food and wines.",07/15/2012
Perry's Steakhouse & Grille - The Woodlands,4.4,"6700 Woodlands Pkwy. The Woodlands, TX  77382 ",273,Steakhouse,$31 to $50,The Woodlands,http://www.PerrysSteakhouse.com,Woodlands@PerrysSteakhouse.com,(281) 362-0569,4.4 / 5,"Went there for a surprise birthday. I called in early to give some special instructions and everything was followed perfectly. If you have not had the pork chop, you cannot beat this dish at Perry's. The waitress was excellent and did not rush us as we celebrated the special event. We had people from different sides of towns so we wanted to be able to visit and enjoy the birthday celebration. Perry's in The Woodlands is a neighborhood gem.",07/10/2012
Philippe Restaurant + Lounge,4.2,"1800 Post Oak Blvd Suite 6110 Houston, TX  77056 ",215,American,$30 and under,Galleria / Uptown,http://www.philippehouston.com,info@philippehouston.com,(713) 439-1000,4.3 / 5,"Always an outstanding dining experience with creative, luscious specials for lunch..the best time to go",07/13/2012
Piatto Italian Ristorante (Galleria),4.2,"4925 West Alabama Houston, TX  77056 ",86,Italian,$30 and under,Galleria / Uptown,http://Piattoristorante.com,Piattos1@sbcglobal.net,(713) 871-9722,4.2 / 5,Juan our waiter was fabulous handling our big group. Many thanks.,06/28/2012
Piatto Italian Ristorante (Royal Oaks),4.4,"11693 Westheimer Houston, TX  77077 ",34,Italian,$30 and under,West Side,http://Piattoristorante.com,piattoristorante@sbcglobal.net,(281) 759-7500,4.4 / 5,"Imagine the night before the AVON Walk - Houston. 8 women ( 4 from the Chicago area coming just to walk Houston) getting ready to walk a total of 39.3 miles in two days for Breast Cancer Awareness and Research... Anxious.. Hungry... ready for a bottle of Chianti. Needing to ""Carbo load!"" ... our environment was wonderful, relaxed... sitting off in the private room... laughing, crying... enjoying the comradarie and companionship.. before the big day... after being sufficiently satisfied gastrononically : ) and emotionally we had bid farewell to the our wonderful wait staff and our kind and gracious host, Mr. M. Retzafflt!",04/20/2012
Piola,4.1,"3201 Louisiana Street Suite 103 Houston, TX  77006 ",39,Italian,$30 and under,Downtown,http://www.piola.it/index.php?page=show-local&menu_number=3&lang=en&id=43,piolahouston@piola.it,(713) 524-8222,4.1 / 5,I like the pizza here. Thin crust and so many choices to choose from.,04/30/2012
Piqueo Restaurante & Bar,4.3,"13215 Grant Rd Suite 1800 Cypress, TX  77429",60,Peruvian,$30 and under,CyFair,http://www.piqueo.com,gerry@piqueo.com,(281) 404-4190,4.3 / 5,"Friday July 13, 2012 was our third visit to Piqueo. Service was stellar, as always. We had two entrees and three small plates. The beef short ribs were incredible - tender enough to eat without a knife. Our waiter was informed, friendly and efficient without being intrusive. The saxophone player was just loud enough to provide nice background music. We had dessert on a previous visit and they were delicious. Our bill with the tip (we did not have alcohol) was $50.00 and well worth it. We will definitely be back.",07/13/2012
Polovina Italian Cafe,3.9,"4500 Washington Ave Suite 200 Houston, TX  77007",20,Italian,$30 and under,Heights/Washington,http://www.polovinaitalian.com,contact@polovinaitalian.com,(713) 861-1042,3.8 / 5,"Food was good, ambiance quiet (maybe too quiet). Great family option, very good service.",07/07/2012
Post Oak Grill,3.9,"1415 S. Post Oak Ln. Houston, TX  77056 ",28,American,$31 to $50,Galleria / Uptown,http://www.postoakgrill.com,"",(713) 993-9966,3.9 / 5,"I like Post Oak Grill for business lunches. It's very convenient, quick service and good food.",07/03/2012
Post Oak Grill - Sugar Land,4.3,"1550 Lake Pointe Parkway, Suite 500 Sugar Land, TX  77478 ",84,American,$31 to $50,Sugar Land / Missouri City,http://PostOakGrillSugarLand.com,Info@PostOakGrillSugarLand.com,(281) 491-2901,4.3 / 5,"This restaurant is a bit pricey, but consistently good. However, our last experience was a bit disconcerting. To start, we asked to be seated at an open booth. The hostess had a blank stare for several moments, and then stated that this specific table was reserved. We did not leave until quite late, and no one ever sat at the table. I requested a wine recommendation of a varietal with certain characteristics. Our server brought back a wine that would meet our criteria but was not on the wine list. We were offered this wine at 'special' price. The problem is I later found the exact wine on the list at 1/2 'special' price. Hopefully our experience was not a reflection of current management, as there are many options for fine dining.",07/14/2012
Pradaria Steaks & Churrascaria,4.3,"10694 Westheimer Road Houston, TX  77042 ",44,Brazilian Steakhouse,$30 and under,West Side,http://www.pradaria.com,houston@pradaria.com,(281) 501-2960,4.3 / 5,The staff was very attentive. The food was very good. I especially enjoyed the hot food and salad buffet that came with the Rodizio meal. The grilled meats were comparable to other well known churrascaria type restaurants that are more expensive.,06/30/2012
Prime Time Steakhouse and Bar,4.2,"9275 FM 1960 Road West Houston, TX  77070 ",16,Steakhouse,$31 to $50,Champions / Spring,http://www.primetimesteakhouse.com/index.html,info@primetimesteakhouse.com,(281) 469-1234,4.2 / 5,"Very nice restaurant. Atmosphere and ambiance was great. Food was good. Hubby had rib-eye which was tender and tasty. I had pork chops which were ok, didn't care for the glaze on them. Overall it was a great dining experience and plan to go back.",06/01/2012
Quattro - Four Seasons Hotel - Houston,4.2,"1300 Lamar Street Houston, TX  77010 ",86,Italian,$30 and under,Downtown,http://www.quattrorestauranthouston.com/,"",(713) 276-4700,4.2 / 5,The food and service were second to none. Looking forward to returning again !!!,07/06/2012
Rainbow Lodge,4.4,"2011 Ella Blvd. Houston, TX  77008 ",190,American,$31 to $50,Heights/Washington,http://www.rainbow-lodge.com,TheRainbowLodge@aol.com,(713) 861-8666,4.4 / 5,"I've heard some wonderful things about this restaurant so we went here for our anniversary dinner. My husband called ahead and reserved a secluded spot and had flowers delivered. The wait staff and hostesses were very nice and accommodating even though we were 30 minutes late. Food was exceptional. I would really like to write a full review of the food but OpenTable isn't letting me, not enough characters. I will say that for those who are crab cakes elitists, ask for the sauce on the side. I was very upset with the patrons that brought their infant. Who then screeched all night. Overall, I will definitely come back.",07/13/2012
Rattan Pan Asian Bistro and Wine Bar,4.1,"1396 Eldridge Parkway Houston, TX  77077 ",26,Asian,$30 and under,West Side,http://www.rattanbistro.com,relax@rattanbistro.com,(281) 556-9888,4.1 / 5,Awesome sushi! Great atmosphere! Nice staff..really couldnt ask for more.,07/06/2012
Ray's Grill,4.1,"8502 FM 359 S Fulshear, TX  77441 ",118,American,$30 and under,Katy,http://www.raysgrill.com,info@raysgrill.com,(281) 533-0099,4.1 / 5,Food was excellent service was great we had a great night and good food,07/14/2012
RDG + Bar Annie,4.3,"1800 Post Oak Houston, TX  77056 ",145,Southwest,$50 and over,Galleria / Uptown,http://www.rdgbarannie.com,"",(713) 840-1111,4.3 / 5,My visit to RDG Bar Annie was excellent in every way- as usual.,07/12/2012
Red & White Wine Bistro,4.4,"Toyota Center 1510 Polk Street Houston, TX  77002",38,American,$31 to $50,Downtown,http://www.redandwhitewinebistro.com/,"",(713) 758-7534,4.4 / 5,"Buffet style food was edible, but it is obvious the prices are charged based on the captive basketball audience rather than the quality of the food. The fish was especially dry and overcooked (even when the fish came directly from the kitchen).",04/26/2012
Reef,4.4,"2600 Travis Houston, TX  77002 ",278,Seafood,$31 to $50,Midtown / Montrose,http://www.reefhouston.com/index.htm,"",(713) 526-8282,4.4 / 5,The lunch menu is practically perfect.,07/11/2012
The Remington,4.0,"1919 Briar Oaks Lane Houston, TX  77027 ",4,American,$31 to $50,Galleria / Uptown,http://www.stregishoustonhotel.com,"",(713) 403-2631,4 / 5,"The Remington has always been a favorite eatery for me. The wait staff is superb as is the presentation of the food. If you have a special dietary need, they will accomodate.",06/26/2012
the restaurant at the InterContinental Houston,4.3,"2222 W. Loop South Houston, TX  77027 ",8,"Global, International",$30 and under,Galleria / Uptown,http://www.ichouston.com/dining/the_restaurant/,houston.sales@ihg.com,(713) 627-7600,4.3 / 5,The food was definately below average. It was a huge disappointment. I would not recommend this restaurant at all.,04/08/2012
Rio Ranch Steakhouse,3.7,"Hilton Houston Westchase 9999 Westheimer Rd. Houston, TX  77042",18,Steakhouse,$30 and under,West Side,http://www.rioranch.com,tina.truitt@ihrco.com,(713) 952-5000,3.7 / 5,"The food was only okay. I had grilled shrimp and some of them were chared, beyond cooked plus being tasteless without the sauce that came with them. The balsamic dressing for my salad was very good. The cornbread that was served when we first got there seemed old; dry and crumbly.The worest part was the dust caked on all the decorations. If I had noticed it earlier, I would have left. If the front of the house looks bad I wonder how the kitchen looks.",06/30/2012
Ristorante Cavour at the Hotel Granduca,4.3,"1080 Uptown Park Blvd. Houston, TX  77056 ",90,Italian,$31 to $50,Galleria / Uptown,http://www.granducahouston.com,cavour@benchmarkmanagement.com,(713) 418-1000,4.3 / 5,"I hosted another lunch meeting today and as always, I was most pleased. They showed me their new Sunday Brunch menu, looks delicious. Can't wait to try it.",07/10/2012
Roots Bistro,3.9,"507 Westheimer Houston, TX  77006 ",102,Contemporary American,$30 and under,Midtown / Montrose,"","",(713) 524-1000,3.9 / 5,"The food was alright but very overpriced for the amount you received. The pizzas were soggy in the middle and not too exciting. The waiter was forgetful and took forever to take our drink order, bring our drinks, and take our order for main courses. I would recommend avoiding this place unless you have lots of time and just want a light snack.",07/13/2012
Rudy & Paco Restaurant & Bar,4.7,"2028 Postoffice Street Galveston, TX  77550 ",139,Seafood,$31 to $50,Galveston,http://www.galveston.com/rudypaco,rudyandpacos@gmail.com,(409) 762-3696,4.7 / 5,"As always the food, wine and service was excellent. I had the Pollo Sabroso which was done to perfection and the Chipolte Rasberry sauce was just perfect for the plate. My wife had the glazed Salmon salad and her experience was the same. Paco always makes everyone feel at home and that makes the place something special!",07/13/2012
Ruth's Chris Steak House - Houston,4.6,"6213 Richmond Avenue Houston, TX  77057 ",52,Steak,$31 to $50,Galleria / Uptown,http://www.ruthschris.com/Steak-House/3826/Houston,houston@ruthschris.com,(713) 789-2333,4.6 / 5,Food was good but not good enough to warrant the premium prices. Felt I could have spent half at Saltgrass and got just as good of a dinner.,07/06/2012
Saltwater Grill,4.0,"2017 Post Office Street Galveston, TX  77550 ",87,Seafood,$30 and under,Galveston,http://www.saltwatergrill.net/,pizzauomo@aol.com,(409) 762-3474,4 / 5,Very good quality restaurant. I would like to see more non asian seafood selections.,07/13/2012
Samba Grille,3.8,"530 Texas St. Houston, TX  77002 ",98,South American,$31 to $50,Downtown,http://www.sambagrillehouston.com,info@sambagrillehouston.com,(713) 343-1180,3.8 / 5,Menu is limited but very accomidating to adjustments for restrictive diet.,07/12/2012
Schilleci's New Orleans Kitchen,4.2,"9595 Six Pines Drive Suite 1120 The Woodlands, TX  77380 ",46,Creole / Cajun / Southern,$30 and under,The Woodlands,http://www.schillecis.com,Schillecis@gmail.com,(281) 419-4242,4.2 / 5,"Beware the French Onion soup. I had never had a bowl of French onion soup that I didn't love, and I love all cheeses. But Schilleci's choice of cheese, soggy bread, and minimal soup under the bread and cheese made for a sad combination.",07/08/2012
Shearn's Restaurant,4.5,"7 Hope Boulevard Galveston, TX  77554 ",37,American,$31 to $50,Galveston,http://www.moodygardenshotel.com/shearns_restaurant/,shearns@moodygardens.com,(409) 683-4000,4.5 / 5,"Excellent food, service and surroundings with a great view!",06/30/2012
Shula's Steak House - Hyatt Regency Houston,4.2,"1200 Louisiana Street Houston, TX  77002 ",43,Steak,$50 and over,Downtown,http://www.donshula.com/locations.php?sub=1&l=1&restid=171,bregje.rosewell@hyatt.com,(713) 375-4777,4.2 / 5,Shula's is very consistent - both in food and service quality.,07/13/2012
Smith & Wollensky Steakhouse - Houston,4.2,"Highland Village- 4007 Westheimer Rd Houston, TX  77027 ",56,Steakhouse,$50 and over,Galleria / Uptown,http://www.smithandwollensky.com,bberg@swrg.com,(713) 621-7555,4.2 / 5,We took our 3 kids and celebrated Father's Day here. It was a very nice experience -- great view of the Apple Store and the busy retail area below. The service was outstanding and very accommodating to our children's desires. I would definately eat there again and can see how this would be come an annual tradition for Father's Day.,06/17/2012
Soma Sushi,4.0,"4820 Washington Ave Ste. A Houston, TX  77007",37,Sushi,$30 and under,Heights/Washington,http://www.somasushi.com,somasushi@gmail.com,(713) 861-2726,4 / 5,"This is one of our go to locations for Sushi and we had a group of seven and we all thoroughly enjoyed it. The bar bites for happy hour from 4-7 were good, Korean chicken wings, dumplings, tempura salmon rolls (the best), good but nothing that special. The treat was the (2) lobster for $20 promotion which was excellent. The prepared it two ways, one was cold and wrapped in cucumbers as a roll and the other was hot. Braised in a sweet and savory butter sauce with onions and mushrooms and this was a home run. The sashimi I sampled (salmon, octopus) was a bit of a letdown but the lobster was a hit. The service was great but I wish he would have had a bit more explanation of the menu items but he was attentive.",07/12/2012
Sorrel Urban Bistro,4.2,"2202 West Alabama Houston, TX  77098 ",245,American,$30 and under,Upper Kirby/Shepherd Corridor,http://www.sorrelhouston.com,info@sorrelhouston.com,(713) 677-0391,4.2 / 5,This was my first time to dine at Sorrel Urban Bistro but it won't be my last time! The food was exceptionally fresh and beautifully served! Our waiter was very nice. He even secured a piece of flour less cake for me even though it wasn't on the menu for that day!,07/10/2012
Sorrento,4.5,"415 Westheimer Houston, TX  77006 ",101,Italian,$31 to $50,Midtown / Montrose,http://www.sorrentohouston.com,sorrentoristorante@sbcglobal.net,(713) 527-0609,4.5 / 5,This restaurant never disappoints. Every dish we tried was excellent including the dessert.,07/09/2012
Sorrento Ristorante Italiano,4.6,"23918 Hwy 59 North Kingwood, TX  77339 ",44,Italian,$31 to $50,North Side,http://www.sorrentohouston.com,sorrentoristorante@sbcglobal.net,(281) 359-1111,4.6 / 5,Service was great - It just took a while to get the check.,07/12/2012
Spencer's,4.3,"Hilton Americas Houston 1600 Lamar St. Houston, TX  77010",102,Steakhouse,$31 to $50,Downtown,http://www.spencersforsteaksandchops.com/index.cfm,assad.rahmatullah@hilton.com,(713) 577-8325,4.2 / 5,"It was my birthday and I received a call from Spencer's to ask I'd I would like a private dining area which was very thoughtful. The service was fantastic, we had an appetizer, dinner and drinks served in less than an hour. The food was divine. We had the crab cakes, filet mignon, and the New York strip steak and the food was cooked to perfection. The atmosphere was quiet and romantic. We live in Houston, but plan to spend the night at the hotel and enjoy another lovely dinner real soon.",06/22/2012
Spindletop,4.2,"1200 Louisiana Street Houston, TX  77002 ",159,Seafood,$31 to $50,Downtown,http://spindletophouston.com,lauren.weingarten@hyatt.com,(713) 375-4775,4.2 / 5,"It was my first time at the Spindletop and I absolutely loved it! The service, the food and the view were all great! I intend to return to this place again. Thanks for making our anniversary memorable!",07/14/2012
Straits - Houston,3.6,"800 W. Sam Houston Parkway Suite 940 Houston, TX  77024",67,Asian,$31 to $50,West Side,http://www.straitsrestaurants.com/index.php?section=69,info@straitsrestaurants.com,(713) 365-9922,3.6 / 5,Very noisy; hard to hear my companion's voice from across the table. Main courses were served when we had only half-finished our appetizers ! Food itself was excellent.,07/11/2012
Strata Restaurant and Bar,4.0,"122 Vintage Park Boulevard Suite A Houston, TX  77070",58,American,$30 and under,Champions / Spring,http://www.StrataHouston.com,events@stratahouston.com,(281) 379-2889,4 / 5,I love this place! The food is delicious and service couldn't be better? Prices are reasonable and it's become our favorite place to dine.,04/05/2012
Strip House in Houston,4.1,"1200 McKinney St Houston, TX  77001 ",79,Steak,$31 to $50,Downtown,http://www.striphousehouston.com,mstarling@theglaziergroup.com,(713) 659-6000,4.1 / 5,The food is delicious. The atmosphere is very romantic. Great place to take a loved one for a special occassion!,07/14/2012
Suga's Deep South Cuisine,4.2,"461 Bowie Street Beaumont, TX  77701 ",25,American,$30 and under,Beaumont,http://www.sugasdeepsouth.com,manager@sugasdeepsouth.com,(409) 813-1808,4.2 / 5,"I give it one star. The server did well until the food arrived, then he made himself scarce. Concerning the food, I can cook better than what we were served. Both my wife and I received cold vegetables. My chicken was dry, along with the side of crawfish risotto. She ordered the lamb. It was cooked medium rare, but it was not seasoned at all. The meat on both of our plates were also not warm enough. To top that off they are way over priced for the small portions that are received.The only thing that this restaurant has going for it is the ambiance. I would definately not recommend this restaurant to anyone.",06/23/2012
Sullivan's Steakhouse,4.4,"4608 Westheimer Road Houston, TX  77027 ",136,Steak,$31 to $50,Galleria / Uptown,http://www.sullivansteakhouse.com/houston,sullivans.houston@dfrg.com,(713) 961-0333,4.4 / 5,"Excellent food, courteous staff, great time",07/07/2012
Sushi Raku,4.3,"3201 Louisiana Street Houston, TX  77006 ",31,Japanese,$30 and under,Midtown / Montrose,http://www.sushi-raku.com ,patrick@sushi-raku.com,(713) 526-8885,4.3 / 5,Food and servie was great! I really do love their lunch special!,06/25/2012
Suzie Wong's World Asian Food & Drinks,5.0,"12151 Westheimer Rd Houston, TX  77077 ",1,Chinese,$30 and under,West Oaks,http://www.suziewongsworld.com,Suziewongsworld@gmail.com,(281) 759-5300,5 / 5,This restaurant is amazing. The service is very friendly and attentive. There were 7 of us in our group and we all ordered something different to share. We were all pleased with our dishes and will definitely return. The owner Dawn came by to check on us a couple of times to make sure everything was up to our standards. We all left extremely happy and with plenty of leftover. The portions are huge and very reasonable. They even served us a free dessert with out entree. You don't see much of that anymore. Give it a try. YOU WILL LOVE IT.,06/21/2012
t'afia,4.3,"3701 Travis Street Houston, TX  77002 ",157,American,$31 to $50,Midtown / Montrose,http://www.tafia.com,tafia@texas.net,(713) 524-6922 x3,4.3 / 5,"Monica visited our table, and it seems like every other table also, and made sure we understood the menu and gave us personal recommendations. We felt like she appreciated us being there, which adds a special touch. The brussel sprouts are to DIE for!",07/13/2012
Tango & Malbec,4.4,"2800 Sage Road A100 Houston, TX  77056",142,South American,$30 and under,Galleria / Uptown,http://www.tangomalbec.com/,info@tangomalbec.com,(713) 629-8646,4.4 / 5,A great place to dine. Great food and service!,07/14/2012
Tapas Capriccio,4.2,"10865 Jones Road Houston, TX  77065 ",22,Tapas / Small Plates,$30 and under,CyFair,http://www.tapascapriccio.com,tapascapriccio@gmail.com,(281) 807-9442,4.2 / 5,What a find. I had planned on going inside the loop for a celerbration dinner when I heard about Tapas Capriccio through Open Table and decided to try it out. The food was wonderful. There were five of us so we all tried different dishes and traded tastes of everything. All the dishes were favored differently and deliciously. I hate going to a restaurant and all the dishes taste the same. If driving in town is getting up down then try Tapas Capriccio for another reason to stay in the suburbs.,07/11/2012
The Tasting Room - Kings Harbor,3.9,"1660 W. Lake Houston Pkwy Ste. 105 Kingwood, TX  77345",42,American,$30 and under,Kingwood/Humble/Atascocita,http://www.tastingroomwines.com/our_locations/kings_harbor/index.php#,jason.endsley@tastingroomwines.com,(281) 361-0044,3.9 / 5,"Know for their wine selection, they carried many of my favorites from various regions and countries all at a decent price. This was my first time eating there and I was very pleased with the qualityn and taste of the food. One minor down point was the server forgot my salad order and by the time the error was uncovered the main course was ready to be served. They did provide us with a complementary dessert and the manager came by to apologize. All in all a very nice evening with friends",07/06/2012
The Tasting Room @ City Centre,3.7,"818 Town and Country Boulevard Suite 100 Houston, TX  77024 ",74,American,$30 and under,West Side,http://www.tastingroomwines.com,info@tastingroomwines.com,(281) 822-1500,3.7 / 5,Good until the live country music blasted so loud that it cleared our half of the restaurant,07/10/2012
Tila's Restaurante & Bar,3.8,"1111 S. Shepherd Houston, TX  77019 ",30,Mexican,$30 and under,River Oaks,http://www.tilas.com/home.html,tilas@earthlink.net,(713) 522-7654,3.8 / 5,"This is just not my kind of ""mexican restaurant"". I really wanted to like it because it is walking distance from my house. It's just kind of odd & I think they pride themselves in this fact. Small & quirky. I'll bet there are people who are Tila's lovers as I am not.",07/13/2012
Tintos Spanish Restaurant and Wine Bar,3.9,"2015 W. Gray Suite J Houston, TX  77019",64,Tapas / Small Plates,$30 and under,River Oaks,http://tintosrestaurant.com,info@tintosrestaurant.com,(713) 522-1330,3.9 / 5,I wine list is not up to date and the first two we ask for they did not have.,07/13/2012
Tommy Bahama's Restaurant & Bar - The Woodlands,4.2,"9595 Six Pines Drive, Suite 700 The Woodlands, TX  77380 ",166,Seafood,$30 and under,The Woodlands,http://www.tommybahama.com/cafe,TheWoodlandsEvents@tommybahama.com,(281) 292-8669,4.2 / 5,"We usually LOVE it here! We have been many times, and still plan on going back but we didn't have a great experience celebrating my husbands birthday last Tuesday. The food wasn't up to their usual standard, or service, and our order took an hour. Our reservations were at 5:45 and our food came after 7. The server kind of seemed to care and did buy us a dessert to go. Hope it's a one time bad experience. Will go back again soon.",07/10/2012
Tony Mandola's,4.4,"1212 Waugh Drive Houston, TX  77019 ",250,Seafood,$30 and under,River Oaks,http://www.TonyMandolas.com,contact@tonymandolas.com,(713) 528-3474,4.4 / 5,Outstanding! The lightly breded scallops are to die for.,07/14/2012
TQLA Houston,4.3,"4601 Washington Avenue Suite 130 Houston, TX  77007 ",36,Mexican / Southwestern,$30 and under,Heights/Washington,http://WWW.TQLAHOUSTON.COM,INFO@TQLAHOUSTON.COM,(281) 501-3237,4.3 / 5,Food was very good and the waiter was excellent. After dinner we moved over to the bar. I only wish the bartender had been as attentive as our waiter. He should be reminded that his tip depends on good service - not indifferent service.,07/07/2012
Tradicao Brazilian Steakhouse - Bay Area,4.2,"201 West Bay Area Blvd Webster, TX  77598 ",21,Brazilian Steakhouse,$50 and over,Clear Lake / Webster / Bay Area,http://tradicaosteakhouse.com/webster/home.html,info@tradicaosteakhouse.com,(281) 557-9999,4.2 / 5,"Reviews all over the place. Either you hate this place or you love it. All I wanted was to be equal or better than F*go. I was pleasantly surprised. After making a couple of misses trying to find it, I called and they told me they were in between Hibachi restaurant and NTB.After I found Tradicao I couldn't believe I miss it twice. It's a large stand alone building with two large columns in the front of property. Walked in to a nice modern place, upscale. When I sat, they brought us the famous cheese puffs ( hot from oven), explained how the system works and we were ready to go. The servers kept bringing meat, non stop, regardless of what color my coaster was. I tried several but decided to stick to the sirloin, lamb chops, and baby beef.",06/23/2012
Tradicao Brazilian Steakhouse - Southwest Houston,4.5,"12000 Southwest Freeway Stafford, TX  77477 ",27,Brazilian,$31 to $50,Stafford,http://www.tradicaosteakhouse.com,info@tradicaosteakhouse.com,(281) 277-9292,4.5 / 5,"We visited Tradicao for lunch on my birthday and took the family. Everyone enjoyed the food and the service was very good. The filet mignon, sirloin, and the grilled shrimp were my favorite dishes. I would recommend this restaurant.",07/06/2012
Triniti,4.2,"2815 S. Shepherd Drive Houston, TX  77019 ",203,Contemporary American,$31 to $50,Downtown,http://www.trinitirestaurant.com,info@trinitirestaurant.com,(713) 527-9090,4.2 / 5,I am a now a Triniti Fanatic. Ryan Hildebrand and his team are astonishing!,07/14/2012
"Truluck's Seafood, Steak and Crab House - Houston",4.3,"5350 Westheimer Rd. Houston, TX  77056 ",79,Seafood,$31 to $50,Galleria / Uptown,http://www.trulucks.com,trulucks-houston@trulucks.com,(713) 783-7270,4.3 / 5,"Another great meal at Trulucks! This time the ahi tuna that I usually get wasn't on the menu, so we got a smattering of appetizers, all delicious!",07/11/2012
Two Saints,3.9,"12460 Memorial Dr Houston, TX  77024 ",61,Comfort Food,$31 to $50,West Side,http://www.twosaintsrestaurant.com,info@twosaintsrestaurant.com,(713) 465-8967,3.9 / 5,"This is a great little place! The only problem was that there was a really noisy party right next to us, so it madee our dinner a bit less enjoyable. But overall the evening, food and service was excellent!",07/07/2012
Uchi - Houston,4.6,"904 A Westheimer Houston, TX  77006 ",600,Sushi,$31 to $50,Downtown,http://www.uchirestaurants.com/houston/,info@uchirestaurants.com,(713) 522-4808,4.6 / 5,"Awesome, Flawless, Amazing!!! It never gets old and is always fantastic!!",07/14/2012
Underbelly,4.3,"1100 Westheimer Houston, TX  77006 ",511,Contemporary American,$31 to $50,Midtown / Montrose,http://www.underbellyhouston.com,info@underbellyhouston.com,(713) 528-9800,4.3 / 5,This place is a must for foodies who want something adventurous but delicious. This place is a hot spot for a reason - Chef Chris knows how to push people's culinary boundaries without turning them off. Great wine and bar menu too that reflect this place's edginess and outside the box thinking. Can't wait to go back...,07/05/2012
Uni Sushi,4.4,"9595 Six Pines Drive, Suite 860 Suite#860 The Woodlands, TX  77380",37,Sushi,$31 to $50,The Woodlands,http://www.unisushiwoodlands.com,rae@unisushiwoodlands.com,(281) 298-7177,4.4 / 5,"Great versatile menu if you opt for no sushi. I don't recommend passing up on the sushi, amazingly fresh and unique flavor combinations.",07/14/2012
The Union Kitchen,4.1,"4057 Bellaire Blvd Houston, TX  77025 ",71,Contemporary American,$30 and under,Bellaire,http://www.theunionkitchen.com,info@theunionkitchen.com,(713) 661-0025,4.1 / 5,"Good, casual neighborhood place. Would try again. Server very eager.",06/30/2012
The Union Kitchen (Memorial Dr),4.2,"12538 Memorial Dr Houston, TX  77024 ",123,Contemporary American,$30 and under,Bellaire,http://www.theunionkitchen.com,"",(713) 360-2000,4.2 / 5,"This new neighborhood restaurant feels like it has been around for years ..... In a good way! Friendly staff, great food and a casual atmosphere make it the perfect addition to the memorial area options. Highly recommended.",07/14/2012
Up,4.1,"3995 Westheimer Road Houston, TX  77027 ",176,American,$50 and over,Galleria / Uptown,http://www.uprestaurant.com,johns@uprestaurant.com,(713) 640-5416,4.1 / 5,Excellent as always. A lovely respite from the usual.,07/10/2012
Uptown Sushi,4.4,"1131 Uptown Park Blvd, Ste 14 Houston, TX  77056 ",35,Fusion / Eclectic,$31 to $50,Galleria / Uptown,http://uptown-sushi.com/,"",(713) 871-1200,4.4 / 5,"Very creative food, and a unique modern decor.",07/08/2012
Valentino Vin Bar - Houston,3.9,"2525A West Loop South Houston, TX  77027 ",12,Italian,$31 to $50,Galleria / Uptown,http://Valentinohouston.com,valentino@hotelderek.com,(713) 850-9200,3.9 / 5,"We went for one of their special dinners, I have gone to at least 4 of these. I always have a great time.",06/20/2012
The Veranda,4.6,"2820 Chestnut Ridge Dr Kingwood, TX  77339 ",12,American,$30 and under,Kingwood/Humble/Atascocita,http://www.verandakingwood.com,info@verandakingwood.com,(281) 358-2820,4.6 / 5,"What an absolute treasure of a restaurant. The Veranda is a truly local restaurant where the food is incredible, and you get to know the owners personally. My wife and I had just landed at Houston Intercontinental and I used OpenTable to find a good restaurant. Relying on the great reviews, we decided to try the Veranda. I can honestly say that meal became one of our favorite restaurant experiences of all time. The food was among the best we have ever had. The owners, who are musical artists, also interacted with us personally and genuinely. They have had the restaurant at the same location for 16 years. Quaint and excellent. Very reasonable prices. On our list of ""have to go to"" places when in Houston.",07/12/2012
Veritas Wine and Bistro,4.5,"830 University Drive East, Suite 400 College Station, TX  77840 ",47,American,$30 and under,College Station,http://www.veritaswineandbistro.com,info@veritaswineandbistro.com,(979) 268-3251,4.5 / 5,"A top restaurant for College Station or anywhere! Wonderful food, wine, and service.",07/13/2012
Via Emilia - The Woodlands,4.3,"10700 Kuykendahl Rd. Suite F The Woodlands, TX  77381 ",17,Italian,$30 and under,The Woodlands,http://viaemiliarestaurant.com,enrique@viaemiliarestaurant.com,(281) 465-9555,4.3 / 5,I had a great time at this place. Received great service and everyone was extremely friendly.,07/09/2012
Vic & Anthony's Steakhouse - Houston,4.5,"1510 Texas Avenue Houston, TX  77002 ",295,Steakhouse,$31 to $50,Downtown,http://www.vicandanthonys.com,stkh@ldry.com,(713) 228-1111,4.5 / 5,Best steakhouse I've been to in Houston!,07/13/2012
