name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Lodo's Bar and Grill - Westminster,3.3,"3053 W 104th Ave Westminster, CO  80031 ",15,American,$30 and under,Westminster,http://www.lodosbarandgrill.com,lorin@lodosbarandgrill.com,(303) 635-8025,3.4 / 5,"I'm not sure the staff was ready for the Mother's Day crowd. The service was slow, especially getting refills on the ""bottomless"" mimosas (I had to go the bar at one point). The buffet was really unattractive, so we ordered from the menu. The food was good for a sports bar, but not great. The table we reserved for 9 was small and awkward. I would recommend this restaurant for happy hour, but not much else.",05/13/2012
LoHi Steakbar,3.9,"3200 Tejon St. Denver, CO  80211 ",74,Steak,$30 and under,Highlands,http://lohisteakbar.com,tony@lohisteakbar.com,(303) 927-6334,3.9 / 5,"Great restaurant and bar. Staff is awesome, and the brunch was delicous! Oh yeah, Mimosas and Bloody Mary's served in giant glasses.... hallelujah!",07/01/2012
Lola - Denver,4.4,"1575 Boulder St. Denver, CO  80211 ",202,Mexican / Southwestern,$30 and under,Highlands,http://www.loladenver.com,jen@bigredf.com,(720) 570-8686,4.4 / 5,"Great place, I've been there a couple times and the experience is great, though this time the ceviches wew not great ;(",07/13/2012
The Lord Gore Restaurant,4.4,"595 East Vail Valley Drive Vail, CO  81657 ",13,Contemporary American,$31 to $50,Vail,http://www.manorvail.com,"",(970) 476-4959,4.4 / 5,Great when attending Ford Amphitheatre events.,07/14/2012
Lou's Food Bar,4.1,"1851 W. 38th Avenue Denver, CO  80211 ",127,French,$30 and under,Highlands,http://www.lousfoodbar.com,info@lousfoodbar.com,(303) 458-0336,4.1 / 5,"We think Lou's Food Bar is awesome! We have been several times and it has always been good. Last night we had the fried chicken which was the best I have had in Denver. It was crispy, juicy and flavorful. The potatoes lyonnaise which I substituted for the whipped potatoes were great. My husband loved the calamari salad and I loved the lyonnaise salad with duck confit and a fried on top. It is totally casual and a comfortable neighborhood spot. Frank continues to be one of the top chefs in town!",07/08/2012
Luca D'Italia,4.5,"711 Grant Street Denver, CO  80203 ",139,Italian,$31 to $50,Central,http://www.lucadenver.com/,info@lucadenver.com,(303) 832-6600,4.6 / 5,"Wonderful pairing of ingredients in every course, the staff makes knowledgeable suggestions and the evening is well paced.",07/20/2012
Lucky Strike Lanes - Belmar,4.6,"415 South Teller Lakewood, CO  80226 ",14,American,$30 and under,Lakewood,http://www.luckystrikebelmar.com,matt@luckystrikebelmar.com,(303) 935-5793,4.6 / 5,We enjoyed our time. The location seems upscale for a bowling alley. The staff was helpful and music was fun!,07/18/2012
Ludwig's,3.7,"20 Vail Road Vail, CO  81657 ",3,Seafood,$31 to $50,Vail,http://www.sonnenalp.com/dining/ludwigs.html,iananda@sonnenalp.com,(970) 479-5429,3.7 / 5,"Service was great!! From the manager, wait staff to sommelier. The sommelier was super friendly, helpful & attentive. Some food courses were great & some ok. Raw oysters were fresh, cold, shucked perfectly but had too much vinegar in them (better to leave that on the side), my husband had the tuna/foie gras & said it was awesome. Salads were great but the entrees were disappointing. His fish was blad but salty & my filet was over cooked & the side potatoes were too salty to eat. Dessert was the molton lava cake & that was good. The beehive banana cotton candy was addictive!!",03/24/2012
"Luke's, A Steak Place",3.4,"4990 Kipling St. Wheat Ridge, CO  80033 ",5,Steakhouse,$31 to $50,Wheat Ridge,http://www.lukesasteakplace.com,lukessteakplace@aol.com,(303) 422-3300,3.4 / 5,"Great food, good service, mediocre location",06/30/2012
MacKenzie's Chop House,4.5,"128 S.Tejon Street Colorado Springs, CO  80903 ",111,Steakhouse,$31 to $50,Colorado Springs,http://www.mackenzieschophouse.com,mackenzies@conceptrestaurants.net,(719) 635-3536,4.5 / 5,Every visit we have had has always been awesome!! Keep up the good work.,07/20/2012
Maggiano's - Denver Pavilions,4.3,"500 16th Street,  16th St. Mall Promenade Denver, CO  80202",313,Italian,$30 and under,Downtown/LoDo,http://www.maggianos.com,denver.information@maggianos.com,(303) 260-7707,4.3 / 5,Love the Fried Zuchinni. Had Shrimp and Chicken Pasta also very good.,07/18/2012
Maggiano's - Denver South,4.3,"7401 South Clinton Street Englewood, CO  80112 ",340,Italian,$30 and under,Englewood,http://www.maggianos.com,denversouth.information@maggianos.com,(303) 858-1405,4.3 / 5,always a pleasure. visitors never tire of the physical building and the experience within.,06/17/2012
The Mahogany Grille at the Strater Hotel,4.2,"699 Main Ave Durango, CO  81301 ",45,Contemporary American,$30 and under,Durango,http://mahoganygrille.com,mshepherd@strater.com,(970) 247-4433,4.2 / 5,"The food was ok, but the service was very, very slow. Is was way too loud as well. Price was too high for what you recieved.",06/30/2012
Mangia!,4.0," Idaho Springs, CO  80452 ",1,Italian,$30 and under,Idaho Springs,"","",(303) 567-4371,4 / 5,The owners at this restaurant are wonderful people and the wait staff are very attentive.,06/16/2012
Mangiamo Pronto,3.9,"1601 17th street Denver, CO  80202 ",8,Italian,$30 and under,Downtown/LoDo,http://www.denveritalianrestaurants.net/,tsgmpronto@comcast.net,(303) 297-1229,3.9 / 5,"The food was excellent. The drinks were great (and I asked for a non-menu item and they made it). The service was spotty (we were asked if there would be anything else, said no, and waited 15 minutes for the bill in a less than crowded restaurant). For a while we were the only ones there and we were worried but then the food arrived. The only negative was the warmth of the seating area. I don't know if their air conditioner was out or not but they had the front door open and it was 90+ degrees outside and in.",07/14/2012
Marco’s Coal Fired Pizza - Vallagio,4.2,"10111 Inverness Main Street Englewood, CO  80112 ",34,Pizzeria,$30 and under,Englewood,http://marcoscoalfiredpizza.com,marcoscfp@gmail.com,(303) 790-9000,4.2 / 5,We arrived early and when I told the front desk person we had reservations by open table they said they did not know anything about open table and when I said I needed them to put it in so I could get my points they said they had nothing to do with open table and that her manager would have to handle it. And just blew it off. She turned around and then led us to a table with an attitude. Thankfully we had a great waitress who helped out with that.,07/15/2012
Marco's Coal Fired Pizza - Ballpark,4.5,"2129 Larimer Street Denver, CO  80205 ",72,Italian,$30 and under,Downtown/LoDo,http://www.marcoscoalfiredpizza.com,marcoscfpizza@gmail.com,(303) 296-7000,4.4 / 5,We decided to go here because of the gluten-free options. Very happy with the food and feel of the place. We will be back!,07/14/2012
The Margarita At Pine Creek,4.3,"7350 Pine Creek Road Colorado Springs, CO  80919 ",24,Contemporary American,$31 to $50,Colorado Springs,http://www.Margaritaatpinecreek.com,Themargarita@att.net,(719) 598-8667,4.3 / 5,"My wife and I sat outside where most tables were occupied. Service was prompt and polite.We both had the Manhattan steak. The steak is the center of a new Your cut and they were about an inch thick. The steak was on a bed of garlic mashed potatoes and crisp green beans, topped with sautéed mushrooms, spinach and a red wine reduction. That was topped with fresh Italian Parsley. there was also a quarter of a tomato, lightly grilled, on the side.",07/10/2012
Martini's Bistro,4.4,"543 Terry St Longmont, CO  80501 ",57,Contemporary American,$30 and under,Boulder,http://www.martinisbistro.com,info@martinisbistro.com,(303) 651-2772,4.3 / 5,"This was our first visit, but it will not be our last. Off the beaten path and worth the effort.",07/12/2012
Mateo,4.1,"1837 Pearl Street Boulder, CO  80302 ",67,Provencal,$30 and under,Boulder,http://www.mateorestaurant.com,mateorestaurant@yahoo.com,(303) 443-7766,4.1 / 5,The trout was outstanding...5 star,07/19/2012
Matsuhisa - Aspen,4.8,"303 East Main Street Aspen, CO  81611 ",13,Japanese,$50 and over,Aspen,http://www.matsuhisaaspen.com,"",(970) 544-6628,4.8 / 5,Always amazing. Our absolute favorite restaurant.,07/12/2012
Matsuhisa - Vail,4.6,"141 East Meadow Dr. Vail, CO  81657 ",46,Japanese,$31 to $50,Vail,http://www.matsuhisavail.com,anthonyv@matsuhisavail.com,(970) 476-6628,4.6 / 5,Amazing sushi. Everything we ordered was amazing.,07/18/2012
Max Gill and Grill,4.2,"1052 S. Gaylord St Denver, CO  80209 ",217,Seafood,$30 and under,Wash Park,http://www.maxgillandgrill.com,max@maxgillandgrill.com,(303) 722-7456,4.2 / 5,This was the first time my husband had ever been to Max Gill and Grill. He loved the Guiness on tap and the fish tacos. The lobster pizza appetizer was also really delicious. We will definately be back.,07/18/2012
McCormick & Schmick's Seafood - Denver,4.1,"8100 East Union Avenue, #R101 Denver, CO  80237 ",200,Seafood,$31 to $50,Tech Center / Greenwood Village,http://www.McCormickandSchmicks.com/Denver,msdvfoh@ldry.com,(720) 200-9339,4.1 / 5,"Every thing was fine! Appreciated the General Manager stopping by to welcome us as this was our first time here, altho we have dined at other Landry`s restaurants both here in Denver and other cities! Always #1! A Pleasant experience with excellent food! Howard Goodman",07/19/2012
McCormick's Fish House - Denver,4.0,"1659 Wazee Denver, CO  80202 ",121,Seafood,$30 and under,Downtown/LoDo,http://www.McCormicksFishouse.com,msde@ldry.com,(303) 825-1107,4 / 5,Absolutely outstanding in every way. My favorite restaurant in the country!! Be sure to ask about the large appetizer for a group of 6 or more that doesn't appear on the menu.,07/17/2012
The Mediterranean,4.2,"1002 Walnut St Boulder, CO  80302 ",305,Mediterranean,$30 and under,Boulder,http://themedboulder.com,contactus@themedboulder.com,(303) 444-5335,4.2 / 5,I had the scallops that were the day's special - outstanding!,07/13/2012
Meritage at the Omni Interlocken Resort,4.1,"500 Interlocken Blvd. Broomfield, CO  80021 ",34,American,$30 and under,Broomfield,http://www.omnihotels.com/FindAHotel/DenverInterlocken/Dining.aspx,"",(303) 464-3330,4.1 / 5,"My dining experience at the Meritage was very good, overall. Unfortunately I didn't realize the price level of this restaurant was as high as it was. Don't get me wrong, the food, service, and ambience were EXCELLENT. But eating as a college student on a non-special occasion put a bit of a hurt on my wallet.",07/13/2012
Mezcal Denver,3.3,"3230 E. Colfax Denver, CO  80206 ",7,Mexican / Southwestern,$30 and under,Central,http://www.mezcalcolorado.com ,"",(303) 322-5219,3.3 / 5,"Mezcal was decent. Our waiter was excellent. This is a very solid mexican place, nothing mind-blowing, but good if you're in the mood for some mexican food. Cocktails were okay, had a mojito and a dark and stormy. Mezcal is known for their margaritas so that's probably what I should have gotten.",05/29/2012
Mi Casa Mexican Restaurant,4.1,"600 S. Park Ave Breckenridge, CO  80424 ",7,Mexican / Southwestern,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.micasamexicanrestaurant.com/,"",(970) 453-2071,4.2 / 5,Always good food. Excellent happy hour with free munchies!,07/11/2012
Mirabelle Restaurant,4.6,"55 Village Rd Avon, CO  81620 ",26,Belgian,$50 and over,Avon,http://mirabelle1.com,mirabelleatbc@aol.com,(970) 949-7728,4.7 / 5,"Awesome food and great service by all - especially Raoul, Bruce and Natalie. Special thanks to Daniel for whipping up such a wonderful menu that leaves you wanting more.",07/20/2012
Miyama Japanese Steak House and Sushi Bar,4.3,"9101 Kimmer Drive Lone Tree, CO  80124 ",43,Japanese,$30 and under,Tech Center / Greenwood Village,http://www.miyamaofcolorado.com,turnockmiyama@aol.com,(303) 706-1777,4.3 / 5,"Food was tasty, portions were slightly smaller than hibachi restaurants I had been to. Prices were higher.",07/09/2012
Mizuna,4.5,"225 East Seventh Avenue Denver, CO  80203 ",163,Contemporary French,$31 to $50,Central,http://www.mizunadenver.com,info@mizunadenver.com,(303) 832-4778,4.5 / 5,"We had read good things about Mizuna on line and it exceeded our expectations. We chose mostly meat items to go with our excellent Rosso di Montalcino and the Fois gras, veal and aged NY strip were perfect. Every service from valet parking to sommolier was friendly, intelligent, open, informative. Often restaurants of this caliber attract or hire snooty staff members whose haughty attitudes put a damper on your evening, but the staff at Mizuna was fantastic. The fois gras is certainly as good as any I have eaten in Paris and the pork belly appetizer was excellent also. The cost, given that it is a high end restaurant in a large city, was fair and the portions good--I was full, but not stuffed. Make reservations of course.",07/20/2012
Modis,4.5,"113 S. Main Street Breckenridge, CO  80424 ",55,Contemporary American,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.modisbreck.com,reservations@modisbreck.com,(970) 453-4330,4.5 / 5,This place is absolutely amazing. We come to Breckenridge at least once a year and always make it a priority to come to this restaurant. It is obvious that this is the owner's passion and that he wants to not only provide the best experience for his cutomers but also take care of his employees. If there is a table that needs to be bused he is right there helping out. The waiting staff is always willing to help out their customers in anyway possible and will go above and beyond what is expected from a waitress. The food is spectacular- my favorite is the Mushroom Pappardelle. You can tell that it is all freshly made and by a spectacular chef that knows what he/she is doing. I would recommend anyone going to this restaurant.,07/14/2012
Mona Lisa Fondue Restaurant,4.3,"733 Manitou Avenue Manitou Springs, CO  80829 ",158,Fondue,$31 to $50,Colorado Springs,http://www.monalisafondue.com,jeff@monalisafondue.com,(719) 685-0277,4.3 / 5,My wife and I have been going to Mona Lisa for 12 years now. We love the experience and always look forward to spending our anniversary's there.,07/20/2012
Montagna at The Little Nell,4.2,"675 East Durant Avenue Aspen, CO  81611 ",26,Contemporary American,$50 and over,Aspen,http://www.thelittlenell.com/TLN/restaurants/montagna-restaurant.aspx,montagna@thelittlenell.com,(970) 920-6313,4.2 / 5,Wonderful dining outdoors and the service was fantastic!! Our outdoor table was not ready when we arrived so we walked around town and the restaurant bought us a glass of wine......we loved it all! I'd recommend calling to confirm your time during high season.,07/03/2012
Morton's The Steakhouse - Denver,4.5,"1710 Wynkoop Street Denver, CO  80202 ",79,Steakhouse,$50 and over,Downtown/LoDo,http://www.mortons.com,cm.mdv@mortons.com,(303) 825-3353,4.5 / 5,"The service was excellent. The cuisine, I will be back! However, I would like to request a specialty offer, when the host approaches the table: ""Our special tonight is Prime Rib."" I am saddened that Prime Rib is no longer offered. The Prime Rib-eye was excellent, but we prefer the Prime Rib. The Lemon Souffle was greatly appreciated for the celebration, of our 9th anniversary. I loved the fresh cream with a hint of sugar sprinkles attached to the Souffle. And I truthfully, do not prefer desserts that are lemony, but your Souffle with the fresh cream: it was sinfully tastey! It was very good! I will recommend Morton's!",06/30/2012
Mountain View Restaurant at Cheyenne Mountain Resort,4.2,"3225 Broadmoor Valley Rd Colorado Springs, CO  80906 ",80,American,$30 and under,Colorado Springs,http://www.cheyennemountain.com/Dining/dining.asp,mtnviewrestaurant@benchmarkmanagement.com,(719) 538-4060,4.2 / 5,"I liked this restaurant. The food was tasty and hot. They had a lunch buffet that was reasonably priced but we opted to order off the menu. The kids pizza was small, round and frozen. I did not like the fact that the soda drinks were $2.79 each even for the kids. My 12 year old had the club sandwich and it was huge. I had the rueben and it was a bit dry but I enjoyed it nonetheless. The view is beautiful and if you get a chance to eat outside you should. We had to eat indoors but got a window seat. Bad choice. The sun at 1PM beat down on us throughout the skylights. They should have some cover for it. The service was my only complaint. Although the waitress was nice, she was not attentive. I would go back.",07/16/2012
moZaic - The Inn at Palmer Divide,4.2,"443 S. Hwy 105 Palmer Lake, CO  80133 ",30,Continental,$30 and under,Colorado Springs,http://innatpalmerdivide.com/index.php?page=5,info@innatpalmerdivide.com,(719) 481-1800,4.2 / 5,Nice lunch menu. All items have a touch of uniqueness and we all enjoyed our choices. The bar even made up a special drink I requested -- a Vesper martini -- and it was the best I ever had.,07/07/2012
Mt. Fuji Japanese Steakhouse,4.2,"10633 Westminster Blvd #800 Westminster, CO  80020",18,Japanese,$30 and under,Westminster,"",Mtfujihibachi@qwestoffice.net,(720) 887-1188,4.2 / 5,A moderately priced hibachi grill restaurant. Great entertainment with chef. Good food and sushi/rolls.,07/13/2012
Mt. Fuji Sushi and Hibachi - Aurora,4.3,"6100 S. Main Street H- 101 Aurora, CO  80016",21,Japanese,$31 to $50,Highlands Ranch/Lone Tree/Parker,http://www.fujiyamaco.com,purdueal@hotmail.com,(303) 699-9388,4.3 / 5,Great food and fun. The food service was quick and great. Sitting at the table the bar service was aIttle slow but overall not bad. Had a great night out!,07/14/2012
New Sheridan Chop House,4.5,"233 West Colorado Avenue Telluride, CO  81435 ",26,Steakhouse,$50 and over,Telluride,http://www.newsheridan.com,cory@newsheridan.com,(970) 728-9100,4.4 / 5,Truly the gem of Telluride; Everything is always delicious and the specials are a real bonus. The calamari appetizer in curry with shishido peppers was heavenly!,07/09/2012
No Coast Sushi,4.5,"1119 N 1st Street, Unit A Grand Junction, CO  81501 ",37,Japanese,$30 and under,Grand Junction,http://nocoastsushi.com,nocoastsushi@hotmail.com,(970) 255-1097,4.5 / 5,It's nice have some place different than the same old burger or Italian joint to eat at. The restaurant has a hip ambiance to it.,07/16/2012
Nordstrom- 6th and Pine- Park Meadows,3.2,"8465 Park Meadows Center Drive Lone Tree, CO  80124 ",5,American,$30 and under,Highlands Ranch/Lone Tree/Parker,"",laura.lukac@nordstrom.com,(303) 645-2721,3.2 / 5,"While the service was fantastic, I won't be going back. I miss the menu from when it was Nordstrom cafe. I am especially disappointed that the selection of salads has changed and the tomato basil soup is only available on Mondays.",06/17/2012
North - Denver,4.2,"190 Clayton Lane Denver, CO  80206 ",166,Italian,$30 and under,Cherry Creek,http://www.foxrc.com,tcarpenter@foxrc.net,(720) 941-7700,4.3 / 5,"North is always a favorite and again did not dissapoint. I had the salmon which was very good. The only small thing is that service was a bit slow, however out waitress seemed very busy, and she still checked in and made sure we had everything we needed, so that's a pretty tiny complaint!",07/20/2012
Nosh,4.4,"121 South Tejon Street Suite 121 Colorado Springs, CO  80903",93,Contemporary American,$30 and under,Colorado Springs,http://www.nosh121.com,noshinfo@nosh121.com,(719) 634-6674,4.4 / 5,"While we were able to make a 9:00 reservation, we felt pressured to order so the kitchen could close down. Interesting concept of small plates. Great apportunity to try chicken & waffles, which were good but would have preferred boneless chicken. Calamari wasn't great. Beet salad was good & hummus was pretty good. Tried 2 desserts- chocolate cake was ok but icing was a a bit waxy like a ring ding! The lollipop sampler was great- loved them!It looks like it would be a happening place on the weekend, but was VERY slow on a Thurs night. Very loud techno music was a bit of a turnoff.",07/19/2012
Oak at fourteenth,4.4,"1400 Pearl St Boulder, CO  80302 ",158,Contemporary American,$30 and under,Boulder,http://www.oakatfourteenth.com,info@oakatfourteenth.com,(303) 444-3622,4.4 / 5,The concept of shared dishes is great. The scallop and pork belly is to die for. Love the wood fired food,07/18/2012
Ocean Prime - Denver,4.5,"1465 Larimer Street Denver, CO  80202 ",355,Seafood,$31 to $50,Downtown/LoDo,http://www.oceanprimedenver.com,opdenver@cameronmitchell.com,(303) 825-3663,4.5 / 5,"Went to Ocean prime to celebrate both my wifes and my own 30th birthdays as well as our anniversary, all of which are with in give days of each other so we we're looking for an experience fit for such a rate occasion. Ocean prime was more then we could've ever expected everything was amazing the food was unbelievable, some of the best we have ever had. I would highly recommend the ribeye it was ridiculously delicious. The service was the most impressive part of the night very polite,genuine, professional and work perfectly like a team. I'd you are looking for a place to celebrate or want to take some one out for a special night this is the place. I can't wait to go back.",04/21/2012
Oceanaire Seafood Room - Denver,4.3,"1400 Arapahoe Street Denver, CO  80202 ",259,Seafood,$31 to $50,Downtown/LoDo,http://www.theoceanaire.com,oadv@ldry.com,(303) 991-2277,4.3 / 5,"Perfect place for a pre theatre dinner. The staff was friendly and very efficient. Delicious halibut, perfectly prepared. Scallops and salmon were moist and tender. They made sure we made it too the theatre on time.",07/17/2012
Off Campus Cafe,3.5,"2600 Campus Dr. Suite B Lafayette, CO  80026",2,American,$30 and under,Lafayette,http://www.theoffcampuscafe.com,farmfreshllc@gmail.com,(303) 666-7755,3.5 / 5,"Its countertop service except on Sunday when they will serve you. Food was good, but ambiance disappointing for Easter brunch locale.",04/08/2012
Off the Vine,3.3,"500 E. Hampden Ave. Englewood, CO  80113 ",6,Contemporary American,$30 and under,Englewood,http://www.offthevinedenver.com,Elusive011011@gmail.com,(720) 440-9386,3.3 / 5,This is a quaint little place that is great for a laid back meal with friends. Very relaxing.,05/27/2012
Old Blinking Light,4.0,"9344 Dorchester St Highlands Ranch, CO  80129 ",65,American,$30 and under,Highlands Ranch/Lone Tree/Parker,http://www.taosrestaurantgroup.com/old_blinking_light/_about.html,earlgonz@yahoo.com,(303) 346-9797,3.9 / 5,Chicken nachos and fried avocado were terrific. The rest was pretty average Mexican fare,07/17/2012
Olivéa,4.3,"719 E. 17th Ave. Denver, CO  80203 ",181,Mediterranean,$30 and under,Uptown,http://www.olivearestaurant.com,info@oliverestaurant.com,(303) 861-5050,4.3 / 5,My friend and I sat outside on a lovely evening and started out by sharing the fluke appetizer. It was quite different and we were not sure we liked it at first because the texture is a little wierd but decided it was really very tasty. He had the pork tenderloin and it was very good although maybe not as tender as one would have expected. I had the eggplant entree because i was so impressed that a place would serve an eggplant entree! and it was really very good although the serving was small. We shared the almond cake dessert and loved it. Wine list had something for everyone. Overall a nice meal with good service and at a very affordable price.,07/12/2012
Ondo's Spanish Tapas Bar,4.3,"250 Steele Street Suite 100 Denver, CO  80206",81,Spanish,$30 and under,Cherry Creek,http://www.ondostapas.com,ondostapas@hotmail.com,(303) 975-6514,4.3 / 5,"I've been to Spain and, specifically, the San Sebastian area. The food here seemed pretty authentic, with a lot of the pintxos mirroring what we had overseas. I thought it was a solid place, but the ambiance left a little to be desired.",07/09/2012
Ore House - Durango,4.3,"147 E. College Drive Durango, CO  81301 ",93,Steak,$30 and under,Durango,http://www.OreHouseRestaurant.com,Info@orehousedurango.com,(970) 247-5707 x1,4.4 / 5,The meal was outstanding. It was one of the best steaks I have ever had. The Ore House had GREAT attention to detail in both food and service. I can't wait to go back!,07/18/2012
Osteria Marco,4.3,"1453 Larimer Street Denver, CO  80202 ",398,Italian,$30 and under,Downtown/LoDo,http://www.osteriamarco.com,info@osteriamarco.com,(303) 534-5855,4.3 / 5,"Excellent food, great service and the ambiance is perfect for dinner with friends and family. The wait staff explained the entire menu as it was my first time at the restaurant. Two recommendations: I would recommend the Burrata as an appetizer, especially if you're a fan of fresh mozzarella. I would recommend any of the pizzas. I agree, fig & crispy prosciutto sounds sketchy but its actually really good. The prices are reasonable too and it won't break the bank. Enjoy!",07/13/2012
Palace Arms at the Brown Palace,4.8,"321 17th Street Denver, CO  80202 ",69,Contemporary American,$31 to $50,Downtown/LoDo,http://www.brownpalace.com,palacearms@brownpalace.com,(303) 297-3111,4.8 / 5,"The restaurant staff was excellant, and attentive. We had a wonderful dinning experience.The tableside preparation of Steak Tar-Tar was entertaining and delicious.",07/07/2012
Palais Casablanca,3.6,"2488 S. University Blvd. Denver, CO  80210 ",5,Moroccan,$30 and under,University Hills,http://www.palaiscasablanca.com,"",(303) 871-0494,3.6 / 5,Very authentic morrocan food. Pleasing atmosphere. Accommodating owner.,05/28/2012
Palettes at the Art Museum,4.2,"100 W. 14th Ave Parkway Denver, CO  80204 ",373,Contemporary American,$30 and under,Downtown/LoDo,http://www.ktrg.net,palettes@ktrg.net,(303) 534-1455,4.2 / 5,"While noise level is ""energetic"" it's a bit loud, making it difficult to hear converation with meal partner(s). For conversation purposes, I'd recommend going to Pallette's during non0busy hours.",07/20/2012
Palm Restaurant - Denver,4.2,"1672 Lawrence Street Denver, CO  80202 ",177,Steakhouse,$31 to $50,Downtown/LoDo,http://www.thepalm.com/Denver,ccooney@thepalm.com,(303) 825-7256,4.2 / 5,"Waiters very attentive, food excellent. A very good dining experience.",07/15/2012
Palmyra at The Peaks,5.0,"136 Country Club Drive Mountain Village, CO  81435 ",2,American,$31 to $50,Telluride,http://www.thepeaksresort.com/dining/,nfrancois@thepeaksresort.com,(970) 728-6800,5 / 5,"Incredible view, food and service. My new favorite in Telluride. Bacon Mac and Cheese is very good!",06/23/2012
Panzano,4.4,"909 17th St. Denver, CO  80202 ",397,Italian,$31 to $50,Downtown/LoDo,http://www.panzano-denver.com,kelli.ferro@panzano-denver.com,(303) 296-3525,4.4 / 5,"Who would have ever thought that Brussels sprouts could be delicious? Our server, Ray (he was excellent!), talked us into ordering them (appetizer) and we asked for the recipe -- they were that good! Both pasta entrees were delicious as was the Tiramisu dessert. And we like the flexibility of customizing 3 oz flights of wine to go with the meal. An overall fabulous experience.",07/20/2012
Paradigms,4.3,"343 Capitol Street Eagle, CO  81631 ",3,Contemporary American,$30 and under,Vail,http://www.eagleparadigms.com,"",(970) 328-7990,4.3 / 5,"Always good food and the atmosphere on the front patio is just lovely.The waitress was super attentive, friendly, and helpful.",07/12/2012
Parallel Seventeen,4.2,"1600 E 17th Ave Denver, CO  80218 ",77,Pan-Asian,$30 and under,Uptown,http://www.parallelseventeen.com,p17@parallelseventeen.com,(303) 399-0988,4.2 / 5,"Great food and atmosphere--went for my 52nd birthday and had an amazing time. The food was superb and we had a fantastic waiter, we tipped him 30%, he was excellent! We were even surprised with a special b-day dessert, without request or expectation. A nice touch P17, awesome experience! Best Vietnamese food I have ever eaten, and I have lived and dined in nine different states!!",07/19/2012
Paravicinis Italian Bistro,4.4,"2802 W. Colorado Ave Colorado Springs, CO  80904 ",82,Italian,$30 and under,Colorado Springs,http://paravicinis.com,chefranco@live.com,(719) 471-8200,4.4 / 5,"Nice restaurant, good food, great service. Only real drawback is the noise level. The exposed beam/joist space really reflects noise. A few well placed acoustical curtains up in the joist space would go a long way toward mitigating the problem.",07/12/2012
Parma Trattoria Mozzarella Bar,3.9,"1132-1 West Dillon Road Louisville, CO  80027 ",53,Italian,$30 and under,Louisville,http://www.parmamozzarellabar.com,bestchefrestaurant@gmail.com,(303) 284-2741,3.9 / 5,"The food was good. The wine list seemed to be adequate but there was almost no description of the wine type or attributes or even color. Our young waitress was even more clueless about the wine, to the point of asking us which wine we wanted when we ask which was a less-dry variety. We had to suggest that she go to the bartender and ask.",07/17/2012
PASTAVINO,4.0,"1043 Pearl Street Boulder, CO  80302 ",123,Italian,$30 and under,Boulder,http://www.PastaVino.com,info@pastavino.com,(303) 955-8791,4 / 5,Positives: Excellent food and serviceNegatives: Almost unbearably noisy (too many hard services to reflect the sound),07/14/2012
Paxia Authentic Mexican Cuisine,4.0,"4001 Tejon St. Denver, CO  80211 ",122,Traditional Mexican,$30 and under,Highlands,http://www.paxiadenver.com,info@paxiadenver.com,(720) 583-6860,4 / 5,"Good selection of tequilas, margaritas and other drinks. I had the Chiles en Nogada. It was delicious but the portion was small and I was still hungry when I finished. I helped my wife finish her tamales which were good, not too special.",07/18/2012
Pepi's Restaurant & Bar,4.0,"231 East Gore Creek Drive Vail, CO  81657 ",20,German,$31 to $50,Vail,http://www.pepis.com,info@pepis.com,(970) 476-5626,3.9 / 5,"We reserved a table 4-6 weeks inadvance, were shown to a table between the servers station and a table of 17 people, I asked for the quieter table behind us,was told it was reserved, no one ate there the whole time we were there. They rushed us through dinner, glad we ordered a drink to slow service, a drink and three course meal in 30 minutes, are they trying to compete with the drive through window at McDonalds? We deserve better than this. Hostess sure was crabby.",06/30/2012
Pepper Tree Restaurant,4.6,"888 W Moreno Colorado Springs, CO  80905 ",126,Steak,$31 to $50,Colorado Springs,http://www.peppertreeCS.com,peppertree4@restauranteur.com,(719) 471-4888,4.6 / 5,"The Peppertree is great as always. Not cheap, but very good, and most unusually, the wait staff are well-trained. That's pretty unheard of in Colorado Springs, including the Broadmoor. The only thing I'd like to see is a little more inventiveness with their nightly specials for the main course & dessert.",07/17/2012
Pesce Fresco,4.1,"6600 S. Quebec Suite A Centennial, CO  80112",102,Italian,$30 and under,Centennial,http://pescefrescobistro.com,eabromeit@aol.com,(303) 290-9705,4.1 / 5,"Pesce Fresco is still one of our favorite places to go. The Zuppa di Pesce is always outstanding, while the Fin and Feather (duck with grilled shrimp) was a new addition to the menu that was terrific. The star of the food courses was the appetizer, though. They call it a Gorgonzola Cheesecake, but it is really a souffle (why the misleading name?) Light and airy, served with sauteed onions and fried mushrooms, it is absolutely fantastic.",07/06/2012
Phoenician Kabob,3.8,"5709 East Colfax Avenue Denver, CO  80220 ",10,Middle Eastern,$30 and under,Park Hill,http://www.pkabob.com,pkabob@gmail.com,(303) 355-7213,3.8 / 5,"Delicious food. Waitress seemed a bit distracted and could have been friendlier. She also forgot to inform the kitchen about one of the orders in our group; however, she promptly apologized and comped that meal.",06/24/2012
