name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Kona Grill - Phoenix,4.1,"5310 E. High St #101 City North Phoenix, AZ  85054",43,Contemporary American,$30 and under,Phoenix,http://www.konagrill.com,phoenix@konagrill.com,(480) 289-5707,4.1 / 5,Server was amazing. Food great. Lots of choices. Great happy hours. We always have a nice meal.,07/19/2012
Kona Grill - Scottsdale,3.8,"7014 E. Camelback Road Scottsdale Fashion Square Scottsdale, AZ  85251",18,Contemporary American,$30 and under,Scottsdale,http://www.konagrill.com,scottsdale@konagrill.com,(480) 429-1100,3.7 / 5,Good place for lunch meetings ...try their sweet chile glazed salmon salad...,05/31/2012
Ko'sin Sheraton Wild Horse Pass Resort,4.3,"5594 W. Wildhorse Pass Blvd Chandler, AZ  85226 ",44,American,$31 to $50,Chandler,http://www.wildhorsepass.com,kai@sheraton.com,(602) 225-0100,4.3 / 5,The staff and food are both excellent!,06/29/2012
La Hacienda at The Fairmont,4.1,"7575 E. Princess Dr. Scottsdale, AZ  85255 ",94,Mexican,$30 and under,Scottsdale,http://www.scottsdaleprincess.com,kristen.forgione@fairmont.com,(480) 585-4848 x7320,4.1 / 5,"love the ambience of this place, best outdoor comfortable but refined dining. Returned for my favorite lobster tacos and to share place w friends, but overall feel less accomodating this time. bartender was rude when asked for a margarita without sweet and sour, and snuck in sweet and sour anyway. Waiter helpful with menu suggestions, but overall service slow- drink refills, not offering to refill chips, not offering sides etc. first time dining outside which was beautiful, but not the level of service we are used to receiving inside at la hacienda, and it seemed adequately staffed. medium guacamole prepared table side was bland, lobster tacos as an entree needed a side dish. no longer my go to place, my friends wished we went to Rokery",07/15/2012
La Torretta Ristorante,4.1,"16640 N. Scottsdale Road Scottsdale, AZ  85254 ",75,Italian,$30 and under,Scottsdale,http://www.latorrettaaz.com,info@latorrettaaz.com,(480) 991-2000,4.1 / 5,"We tried La Torretta on a Monday night when practically no one was there. I LOVE Italian food like you find on Columbia St in San Francisco. So far, I haven't found a spot in Phoenix that really hits the mark, including La Torretta.",07/16/2012
L'Amore,4.3,"3159 E. Lincoln Dr. Phoenix, AZ  85016 ",28,Italian,$30 and under,Phoenix,http://www.lamoreitalianrestaurant.com/,lamorerestaurant@cox.net,(602) 381-3159,4.3 / 5,There always is a welcome greeting upon arrival. The restaurant was not busy on the Tuesday evening when we dined at 7:30 PM; by the time we were finished our meal shortly after 9:00 PM we were the last persons in the restaurant. The food is presented in a tasty manner; the sliced Italian bread is freshly baked with olive oil on the table as well as butter. I wish there was another choice of salad with the entree. No need for dessert after a delicious main course.,06/26/2012
Lariat Restaurant,4.1,"37220 Mule Train Road Carefree, AZ  85377 ",14,Contemporary American,$30 and under,Carefree,http://www.carefree-resort.com/carefree-resort/dining/lariat-restaurant,dining@carefree-resort.com,(480) 595-3829,4.1 / 5,We had an excellent experience at The Lariat.,07/05/2012
L'Auberge Restaurant on Oak Creek,4.7,"301 L'Auberge Lane Sedona, AZ  86336 ",191,Contemporary American,$50 and over,Sedona,http://www.lauberge.com,chefdavids@lauberge.com,(928) 282-1661,4.7 / 5,"We have many wonderful memories from our early years of dating which bring us back to L'Auberge. Now, 20 years later, it still holds a special place in our hearts. Also such a peaceful and beautiful place, while serving delicious food, what more could we want?",07/14/2012
Le Rendez-vous Bistro & Restaurant Francais,4.4,"3844 E. Fort Lowell Tucson, AZ  85716 ",91,French,$31 to $50,Tucson,http://www.lerendez-vous.com,bergerjeanclaude@gmail.com,(520) 323-7373,4.4 / 5,We've been twice now. The first time for a romantic sit down date night and the second for happy hour for my birthday. Both were completely different but wonderful! Le Rendez-vous is right down the street but we had no idea it had such amazing food and a great happy hour.,07/17/2012
Litchfield's,4.1,"300 E. Wigwam Boulevard Litchfield Park, AZ  85340 ",58,Contemporary American,$31 to $50,Phoenix,http://www.wigwamarizona.com,kmcelligott@wigwamarizona.com,(623) 935-3811,4.1 / 5,"A hidden gem alerted to us by another restaurant manager when we asked where he would go for a great steak. He was right. My wifes filet was outstanding and my pan seared halibut was great. Although we ate a little early ; around 6:30, the staff was on their game. From the hosts to the chefs and wait staff everyone was very friendly and courteous.at almost 100 years old this resoprt has it all not only a great restaurant.",07/04/2012
Local Bistro + Bar,4.2,"20581 North Hayden Rd Scottsdale, AZ  85255 ",117,Italian,$30 and under,Scottsdale,http://www.localbistroaz.com,info@localbistroaz.com,(480) 302-6050,4.2 / 5,"This was one of the outstanding restaurants on our recent visit to Scottsdale. When we walked in to Local it was packed, and seeing how it was more a neighbourhood spot we figured it would be good. We were treated to an amazing meal, wine and service. Would certainly return on our next visit.",07/07/2012
Lon's at The Hermosa,4.3,"5532 North Palo Cristi Road Paradise Valley, AZ  85253 ",322,American,$31 to $50,Scottsdale,http://www.hermosainn.com/lons/,info@lons.com,(602) 955-7878,4.3 / 5,Very nice...but pricey dining experience.,07/20/2012
Mabel's,3.7,"7018 E. Main St. Scottsdale, AZ  85251 ",3,American,$30 and under,Scottsdale,http://www.mabelsonmain.com,info@mabelsonmain.com,(480) 369-3665,3.7 / 5,A nice place. Great happy hour. The food was excellent. Had to wait a bit for service when we arrived.,06/08/2012
Maggiano's - Scottsdale,4.2,"16405 N. Scottsdale Road Scottsdale, AZ  85254 ",311,Italian,$30 and under,Scottsdale,http://www.maggianos.com,scottsdale.information@maggianos.com,(480) 333-4100,4.2 / 5,Our waiter was named Kenneth. He did an outstanding job and made our birthday celebration extra special! Thank you Kenneth!,07/18/2012
Mama Louisa's Italian Restaurant,3.9,"2041 S. Craycroft Rd. Tucson, AZ  85711 ",29,Italian,$30 and under,Tucson,http://www.mamalouisas.com,spgetty@cox.net,(520) 790-4702,3.9 / 5,"Great value, tasty food. No it's not gourmet, just nice Italian food. Friendly staff and fast service. Veal dish and Chicken piccata dish served with pasta on the side, soup and salad bar included and two beverages for $30.00.. great deal!",07/09/2012
Marcellino Ristorante,4.3,"7114 East Stetson Drive Scottsdale, AZ  85251 ",54,Italian,$50 and over,Scottsdale,http://www.5staritalian.com,info@marcellinoristorante.com,(480) 990-9500,4.3 / 5,"Hands down, this is the best meal we've had in a long time! We chose to sit at the counter without realizing that it would put us in direct contact with Chef Marcellino. He took care of us personally, sharing the fresh made pastas, chatting with us, selecting a special dessert for us, helping with our wine selection. Besides the chef being charming, the fresh pasta was outstanding. Mine was small sheets of pasta with shaved truffles on top - seriously?! My husband had saffron pasta with fresh Manila clams and broccoli rabe. Fantastic! We started with imported bufalo mozzarella and prosciutto with basil grow in the chefs garden - who does that? We ended our meal with a lovely lemoncella with lemons grown in the chefs garden. OUTSTANDING!!!",07/14/2012
Mastro's City Hall Steakhouse,4.5,"6991 E. Camelback Road Scottsdale, AZ  85251 ",165,Steakhouse,$50 and over,Scottsdale,http://www.mastrosrestaurants.com,cityhall@mastrosrestaurants.com,(480) 941-4700,4.5 / 5,Best steakhouse in the valley! Love this place!!ce,07/17/2012
Mastro's Ocean Club - Scottsdale,4.5,"15045 N. Kierland Blvd. Scottsdale, AZ  85254 ",237,Steakhouse,$50 and over,Scottsdale,http://www.mastrosrestaurants.com,kierland@mastrosrestaurants.com,(480) 443-8555,4.5 / 5,"Dinner was delicious, as it always is. My husband and son particularly love your Ahi Tuna on the bone. The sides are wonderful.",07/17/2012
Mastro's Steakhouse - Scottsdale,4.5,"8852 E. Pinnacle Peak Road Scottsdale, AZ  85255 ",168,Steakhouse,$50 and over,Scottsdale,http://www.mastrosrestaurants.com,steakhouse@mastrosrestaurants.com,(480) 585-9500,4.5 / 5,"The food was excellent. I expected the food prices to be high, but the drink prices were ridiculous...$69.00 for 3-drinks was outrageous. The waiter ""recommended"" a new vodka, that turned out to be $13.50 per shot, so a double was $27.00.",07/20/2012
Maynards Market + Kitchen,4.3,"400 N. Toole Ave Suite 100 Tucson, AZ  85701 ",135,Contemporary French,$30 and under,Tucson,http://www.maynardsmarket.com,maynardsreservations@gmail.com,(520) 545-0577,4.3 / 5,"Overall an enjoyable experience. We requested a nice booth away from the kitchen, and were given just that. We were greeted promptly, so quickly in fact that we didn't know what we wanted to drink. We took a few moments, than placed our drink order. we ordered the farmers artisan cheese plate and the summer salad. we had ordered the salad split but it came as a whole, not a big deal, just a small bump in service. We then ordered another round of drinks, which came at a medium pace. The food was amazing, and we were then comped a Watermelon Cucumber Sorbet that was the best we'd ever had. This was a birthday lunch and they made it feel very special. The only feedback I'd give is service was slightly slow, but overall, 4 out of 5 stars. thanx",07/17/2012
McMahon's Prime Steakhouse,4.4,"2959 N Swan Rd Tucson, AZ  85712 ",111,Steakhouse,$31 to $50,Tucson,http://www.mcmahonsprimesteakhouse.com,mcmahonsprime@metrorestaurants.com,(520) 327-7463,4.4 / 5,An excellent choice for a business chat or catching up with a friend over lunch. Food was well prepared and tasty and service was just right--there when you needed them but not intrusive.,07/18/2012
The Melting Pot - Tucson,4.4,"7395 N. La Cholla Blvd. Tucson, AZ  85741 ",84,Fondue,$30 and under,Tucson,http://www.meltingpot.com/tucson/specials,tucsonmeltingpot@aol.com,(520) 575-6358,4.4 / 5,"It was a quiet night which made a big difference in noise level as the restaurant intends to be noisy on busy nights. We were offered a couples booth which is quiet and private; very nice. Samantha, our waiter, was friendly and cheerful as always, good was good and tasteful... I love coming here. Too bad it is sooo pricy!",07/13/2012
Meritage Steakhouse @ JW Marriott Desert Ridge,4.2,"5350 East Marriott Drive Phoenix, AZ  85054 ",91,Steakhouse,$31 to $50,Phoenix,http://www.jwdesertridgeresort.com,"",(480) 293-3939,4.2 / 5,"This very good steakhouse paid close attention to meat quality and sauces and butters. The peppercorn demi-glace was exceptional as was the blue cheese butter. The prawn cocktail was served with a cocktail sauce that included orange zest and that was a very surprising and delicious change. The service was not overly attentive, but a bit stiffly formal.",07/19/2012
Metropolitan Grill,3.9,"7892 N Oracle Road Tucson, AZ  85704 ",67,American,$30 and under,Oro Valley,http://www.metropolitangrilltucson.com,metropolitangrill@metrorestaurants.com,(520) 531-1212,3.9 / 5,"Our ""go to"" restaurant. Always good food at a fair price in a nice setting.",06/28/2012
Mia Francesca-Scottsdale,4.0,"20825 N Pima Rd Scottsdale, AZ  85255 ",108,Italian,$30 and under,Scottsdale,http://www.miafrancesca.com/static.asp?path=3103,miafrancesca.dcrac@aol.com,(480) 535-5800,4 / 5,This is a terrific little neighborhood hang out. Great italian at nice prices and a good wine list. Highly recommended.,07/15/2012
Miguel's,3.9,"5900 N Oracle Rd Tucson, AZ  85704-3816 ",49,Contemporary Mexican,$30 and under,Tucson,http://www.miguelstucson.com/,miguels@transwest.us,(520) 887-3777,3.9 / 5,We made reservations for Sunday night and OPen Table did not tell us that the restaurant was not open on Sunday evening. Not good.,07/16/2012
The Mint Restaurant Ultra Lounge,3.1,"7373 E. Camelback Rd Scottsdale, AZ  85251 ",22,Asian,$30 and under,Scottsdale,http://www.themintaz.com,info@themintaz.com,(480) 947-6468,3.1 / 5,Food was decent - $10 bottomless mimosa and bloody mary's are the draw. It's still a night club with cocktails servers trying to be waitresses so the service was spotty but it's a vibrant scene with good music...,07/08/2012
The Mission,4.4,"3815 North Brown Avenue Scottsdale, AZ  85251 ",336,Latin American,$30 and under,Scottsdale,http://themissionaz.com/,info@themissionaz.com,(480) 636-5005,4.4 / 5,"Our thanks to the staff at The Mission especially Kim. They were very knowledgable, friendly and there when you needed them and out of sight when we didn't need them. Very enjoyable evening. We will be back!",07/19/2012
Modern Steak,4.3,"7014 E. Camelback Road Suite 1433 Scottsdale, AZ  85251",103,American,$31 to $50,Scottsdale,http://www.foxrc.com/modern_steak.html,modernsteak@foxrc.net,(480) 423-7000,4.3 / 5,Great food and beautiful atmosphere!,07/13/2012
Monti's La Casa Vieja,4.1,"100 S. Mill Ave. Tempe, AZ  85281 ",151,Steak,$30 and under,Tempe,http://montis.com,"",(480) 967-7594,4.1 / 5,"I work downtown so have frequented Monti's. I was surprised at the prices this time around. It was quite expensive for lunch. Also, I was disappointed that my favorite sandwich was taken off of the lunch menu. Will probably not come back for lunch.",07/10/2012
Morton's The Steakhouse - Scottsdale,4.3,"15233 N. Kierland Blvd. Scottsdale, AZ  85254 ",109,Steak,$50 and over,Scottsdale,http://www.mortons.com,cm.msl@mortons.com,(480) 951-4440,4.3 / 5,We come back every year celebrate my mom having another cancer free year. The staff is so warm and friendly and welcomes us which is why we will always come back to Mortons -Scottsdale.,07/14/2012
Nellie Cashman's Monday Club Cafe at The Westin Kierland Resort & Spa,3.7,"6902 E. Greenway Parkway Scottsdale, AZ  85254 ",20,Southwest,$30 and under,Scottsdale,http://www.kierlandresort.com/dining/nellie-cashmans/,info@kierlandresort.com,(480) 624-1202,3.6 / 5,We really enjoyed the sunday brunch with bubbles. The food was excellent and fresh which you don't always find with buffets. There were different options to try and everything we did have was delicious. It seemed pretty quiet which was nice. Service was very good. We would go back for brunch again for sure.,07/08/2012
Nimbus American Bistro & Brewery,3.8,"6464 E. Tanque Verde Rd. Tucson, AZ  85715 ",9,Continental,$30 and under,Tucson,http://nimbusamericanbistro.com/tucson/,Samantha.Berkson@Nimbusamericanbistro.com,(520) 269-6309,3.8 / 5,"We made our reservation about 45 minutes prior to arrival and when we got there, were told that they just received it and it would be another 10- 15 minutes. About 2 minutes later we were seated. Our waiter stopped by within a couple minutes and took our drink orders. Then the manager stopped by and asked how we were and if everything was alright. He apologized and let us know that over 100 folks had shown up for a high school reunion without making reservations and that our food might take a little longer due to this fact. I didn't find the wait to be unacceptable and really appreciated the manager taking the time to let us know. The waiter was absolutely attentive and it was a great experience. Food was quite good too.",07/13/2012
Nimbus American Bistro & Brewery - Scottsdale,3.6,"7001 N. Scottsdale Rd Ste 147 Scottsdale, AZ  85253 ",37,American,$30 and under,Scottsdale,http://NimbusScottsdale.com,Reservations@NimbusScottsdale.com,(480) 248-9212,3.5 / 5,Great area and setting in the shopping area. Nice staff and very friendly. A quality bar/brewery.,07/14/2012
Nobuo at Teeter House,4.4,"622 E. Adams St Phoenix, AZ  85004 ",106,Japanese,$50 and over,Phoenix,http://www.nobuofukuda.com,ryugakushi@yahoo.com,(602) 254-0600,4.4 / 5,"I took my Japanese clients to dinner and they were impressed with the authenticity of the food. The Sake was very good. My Japanese clients said, ""This is much better than any Japanese food we can get in New York.""",07/18/2012
noca,4.4,"3118 e. camelback Phoenix, AZ  85016 ",117,Contemporary American,$31 to $50,Phoenix,http://www.restaurantnoca.com,info@restaurantnoca.com,(602) 956-6622,4.4 / 5,"Great experience, again. Our favorite restaurant.",06/16/2012
Noh - Hyatt Regency Scottsdale,5.0,"7500 E. Doubletree Ranch Rd. Scottsdale, AZ  85258 ",2,Japanese,$50 and over,Scottsdale,http://scottsdale.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp#12482470,"",(480) 444-1234,5 / 5,The sushi was innovative and very fresh!,04/27/2012
NoRTH - Scottsdale,4.1,"15024 N. Scottsdale Rd, Suite 160 Scottsdale, AZ  85254 ",92,Italian,$30 and under,Scottsdale,http://www.foxrc.com,northphx@foxrc.net,(480) 948-2055,4.1 / 5,"I have been to North twice before and the food has become bland and mediocre. The highlight of the meal was the bruschetta, which is not a good sign when the entree cannot compete with the appetizer.",07/07/2012
NoRTH - Tucson,4.0,"2995 E. Skyline Drive Tucson, AZ  85718 ",138,Italian,$30 and under,Tucson,http://www.foxrc.com,jbergant@foxrc.net,(520) 299-1600,4 / 5,"Excellent food and service; gorgeous view. Only slightly negative note: Not all the tables were filled, and it was still difficult to hear across the table.",07/11/2012
NORTH Arcadia,4.2,"4925 N 40th St Phoenix, AZ  85018-2610 ",73,Italian,$30 and under,Phoenix,http://foxrc.com/north_fattoria_italiana.html,north40@foxrc.net,(602) 324-5600,4.2 / 5,"North Arcadia is fantastic - a really great concept, you feel you are in an Italian farmhouse and get to watch the chef staff creating the fresh pastas and meals. I highly recommend it and visit the sister restaurant at Kierland which has undergone some major updates to the restaurant as well as menu. Another hit out of the park for Fox Concepts.",07/16/2012
Ocean Prime - Phoenix,4.4,"5455 East High Street Suite 115 Phoenix, AZ  85054",92,Seafood,$31 to $50,Scottsdale,http://www.ocean-prime.com,"",(480) 347-1313,4.4 / 5,"We were pleasantly surprised to find Ocean Prime within a short jaunt from our condo at Marriott's Canyon Villas. The tuna and the crab cake appetizers were awesome. French onion soup was as good as homemade. The entres ( scallops, twin lobster tails, and filet were excellent. Really enjoyed this place. An interesting wine list, along with the enormous cocktail pours rounded out the wonderful meal. Service staff was excellent and even had a quick chat with the GM who had relocated from Columbus. Decor alone was worth the trip.",04/19/2012
Old Pueblo Grille,3.9,"60 N. Alvernon Way Tucson, AZ  85711 ",95,Southwest,$30 and under,Tucson,http://www.oldpueblogrille.com,oldpueblogrille@metrorestaurants.com,(520) 326-6000,3.9 / 5,"In the main course for my wife the chicken was tough. When the waiter did eventually come by and ask how the meal was, he did take it back and provide another. The chicken was better, but still not really tender. My dish had beef and shrimp. These and vegetables were tasty, but the beef was chewy.Service was poor. The waiter did not bring rolls until we requested them and took a long time to come by to check on our food.The table was for 2, but was very tight.",06/23/2012
Olive & Ivy Restaurant & Marketplace,4.4,"7135 E. Camelback Road, Suite 195 Scottsdale, AZ  85251 ",219,Mediterranean,$31 to $50,Scottsdale,http://www.foxrc.com,oliveandivy@foxrc.net,(480) 751-2200,4.4 / 5,"This was my first visit to the restaurant and I thought it was nice and the food was good. However, my husband ordered the Monk fish and the portion was very small for the price. I think I would keep this on my list for lunch and not dinner for that reason.",07/15/2012
Omaha Steakhouse -Phoenix,3.6,"2630 E. Camelback Road Phoenix, AZ  85016 ",13,Steakhouse,$31 to $50,Phoenix,http://www.omahasteakhouse.com,cryan@ciemail.com,(602) 553-8970,3.6 / 5,"My husband and I were there to celebrate his 60th birthday and our 40th wedding anniversary. The service staff was great, food was excellent, and the manager came over to congratulate us. The perfect start for a special evening.",07/14/2012
Palm Court at The Scottsdale Resort,4.8,"7700 E. McCormick Pkwy Scottsdale, AZ  85258 ",39,American,$31 to $50,Scottsdale,http://www.thescottsdaleresort.com,dining@benchmarkmanagement.com,(480) 596-7522,4.8 / 5,Some of the best table side service at any restaurant we have ever been too. Banana's Foster prepared table side was off the chart. Great summer 5 course wine pairing at great price.,07/09/2012
Palo Verde at The Boulders Resort,4.5,"34631 N. Tom Darlington Drive Carefree, AZ  85377 ",32,Mediterranean,$30 and under,Phoenix,http://www.DiningatTheBoulders.com,phxrs_concierge@theboulders.com,(480) 488-9009 x1105,4.5 / 5,"A very beautiful setting, serving excellent food, with terrific wait staff and manager.",07/14/2012
Pasta Brioni,4.2,"4416 N. Miller Scottsdale, AZ  85251 ",77,Italian,$30 and under,Scottsdale,http://www.pastabrioni.com ,pastabrioni@yahoo.com,(480) 994-0028,4.2 / 5,Overall a good italian place and pretty casual. There were a few things missing like good bread! That to me is a must in an italian restaurant. Had the linguini in clams; pretty good. Ahi carpaccio was not that great and wouldn't order again. I'd go back but not at the top of my list.,07/07/2012
Pastiche Modern Eatery,4.3,"3025 N Campbell Avenue Tucson, AZ  85719 ",108,American,$30 and under,Tucson,http://www.pasticheme.com,info@pasticheme.com,(520) 325-3333,4.2 / 5,"This was our second time to eat at Pastiche in about 5 years (we rarely go out to restaurants). Both my husband and I were very satisfied, in all regards. I've been watching my calories and the serving was ample, yet I was not tempted huge portions on the main dinner plate. I would have loved to try the desserts, but kept to my resolve.",07/17/2012
Persian Room,4.2,"17040 N. Scottsdale Rd. Scottsdale, AZ  85255 ",65,Persian,$30 and under,Scottsdale,http://persianroom.com,persianroom@gmail.com,(480) 614-1414,4.2 / 5,I go to the Persian room frequently and it is one of our favorite restaurants. But why do I not get points when I book through OpenTable?,07/10/2012
Petite Maison,4.4,"7216 E. Shoeman Lane Scottsdale, AZ  85251 ",174,French,$30 and under,Scottsdale,http://www.PetiteMaisonAZ.com,info@PetiteMaisonAZ.com,(480) 991-6887,4.4 / 5,"We had the brunch, it also coma with never ending momosas. Delisous truffle fries, and the creeps were outstanding.",07/15/2012
Phoenix City Grille,4.5,"5816 N. 16th Street Phoenix, AZ  85016 ",93,Contemporary American,$30 and under,Phoenix,http://www.phoenixcitygrille.com,info@phoenixcitygrille.com,(602) 266-3001,4.4 / 5,"Went there for 1st anniversary with my girlfriend. She got the tilapia which was a bit dry but I had the pot roast and it was very good. I also really liked the horseradish potatoes that came with (my gf didn't as much since she dislikes horseradish). After noticing a gift my girlfriend brought, our waiter asked if it was a birthday. We said anniversary and he gave us a dessert on the house. We picked bread pudding, which was also very tasty.",07/05/2012
Pinon Grill,4.1,"7401 N. Scottsdale Rd Scottsdale, AZ  85253 ",23,Southwest,$30 and under,Scottsdale,http://www.pinongrillrestaurant.com,pinongrill@mill-usa.com,(480) 367-2422,4.1 / 5,Everything was fine. Not much more than that.,06/23/2012
Posh - Scottsdale,4.3,"7167 East Rancho Vista Drive Unit 111 Scottsdale, AZ  85251",100,"Global, International",$50 and over,Scottsdale,http://www.poshscottsdale.com/,Info@poshscottsdale.com,(480) 663-7674,4.2 / 5,"This was probably our 6th or 7th visit to the restaurant and we've never been disappointed. Love the improvisational concept (no menu)! This time around, we sampled some interesting things like veal sweetbreads, pork belly and pig ear char su bao. We also had the most tender calamari I've ever had. The wine pairings were amazing too. Always a perfect pairing. Overall, Posh never disappoints. We will return!",07/14/2012
Prado - Montelucia Resort,4.1,"4949 E. Lincoln Drive Scottsdale, AZ  85253 ",51,Italian,$30 and under,Scottsdale,http://pradolife.com,montelucia.informations@ihg.com,(480) 627-3004,4.1 / 5,"Spectacular views, comfortable chairs, great service, wonderful wine, and delectable food made our dining experience delightful. The white bean hummus and the caramelized onion and cherry vassi (assorted flatbreads and crackers with a mini Mason jar of your favorite topping) were so good, we almost didn't save room for our next course, the white kale salad with roasted stone fruit. Which would have been tragic, because that was the best salad I have ever tasted. As vegans, we were already in heaven, and it only got better when the gnocchi with arugula pesto arrived. Our view of Camelback Mountain and the exquisitely comfortable chairs contributed to our decision to dine at Prado again and again.",07/03/2012
Primo at the JW Marriott Starr Pass Resort & Spa,4.7,"3800 W. Starr Pass Boulevard Tucson, AZ  85745 ",22,Italian,$30 and under,Tucson,http://primo.jwmarriottstarrpass.com/,ian.w.broome@marriott.com,(520) 791-6071,4.8 / 5,"Go and enjoy the entire Starr Pass Marriott experince. Start with a drink on the patio. Participate in their nightly ""salute to the sunset at 5:30"". Then on to dinner.",06/30/2012
Province,3.9,"333 North Central Avenue Phoenix, AZ  85004 ",76,American,$30 and under,Phoenix,http://phoenix.provincerestaurant.com,provincerestaurantphoenix@gmail.com,(602) 429-3600,3.9 / 5,"Latin Passport night at Province was wonderful! The food was delicious and the service impeccable. We will be back again and have started spreading the word on FaceBook, too. So great to have delicious food, good ambiance, at an affordable price and the location (right in the heart of downtown) is fabulous.",07/14/2012
Pure Sushi,4.1,"20567 N. Hayden Rd Scottsdale, AZ  85255 ",58,Sushi,$30 and under,Scottsdale,http://www.puresushibar.com,pure@puresushibar.com,(480) 355-0999,4.1 / 5,"A nice, clean, and friendly place. The food was very good. it is a great place for everyone to enjoy really great food and excellent service.",07/06/2012
PY Steakhouse,4.4,"5655 W. Valencia Rd Tucson, AZ  85757 ",78,Steak,$31 to $50,Tucson,http://www.casinodelsol.com/tucson-dining/py-steakhouse,kevin.brady@solcasinos.com,(520) 324-9350,4.4 / 5,"4 Casino employee were not able to specifically direct us to the restaurant -- we went in a complete circle, around inside the casino before getting to the restaurant AND it was only about 10 feet away to head back out where we started.",07/03/2012
Quiessence Restaurant & Wine Bar,4.4,"6106 S. 32nd Street Phoenix, AZ  85042 ",96,Contemporary American,$50 and over,Phoenix,http://www.quiessencerestaurant.com,"",(602) 276-0601,4.4 / 5,"This is a wonderful restaurant. We eat all over the world and have experienced a lot of great restaurants and this one is a memorable experience. The only tough part was trusting the GPS to find it. For an ""out of towner"" it was a little surreal. Happy we did not give up!! Food great, ambience nice and excelent service. Quite casual for such a fine dining place.",06/30/2012
Rancho Pinot,4.3,"6208 N. Scottsdale Rd. Scottsdale, AZ  85253 ",65,Contemporary American,$31 to $50,Scottsdale,http://www.ranchopinot.com,ranchopinot@hotmail.com,(480) 367-8030,4.3 / 5,"This was a great experience. I had never heard of Rancho Pinot, the food was the best I've had in a long time. Would love to go back.",06/20/2012
Rare Earth Wine Bar,4.4,"28190 N. Alma School Pkwy #209 Scottsdale, AZ  85262",15,Pizzeria,$30 and under,Scottsdale,http://www.rareearthwine.com,thebizco@aol.com,(480) 513-6252,4.3 / 5,"Pizza, salad and wine! Perfect. The entertainment was great that night too!",07/14/2012
Rawhide Steakhouse at Wild Horse Pass,4.0,"5700 W North Loop Road Chandler, AZ  85226 ",97,Steakhouse,$30 and under,Chandler,http://www.rawhide.com,reso@rawhide.com,(480) 502-5600 x1204,4 / 5,"Although this is practically sitting in our backyard, we had not visited the new Chandler location since it opened. We had 7 guests visiting from out of state and we all had a ball!! I would highly recommend this for a night out with children.",07/20/2012
Red Allen's,3.8,"300 East Wigwam Blvd Litchfield Park, AZ  85340 ",24,American,$30 and under,Litchfield Park,http://www.wigwamresort.com/phoenix-resort-dining.shtml,catering@wigwamresort.com,(623) 856-1094,3.8 / 5,"The service was outstanding. The dining room needs to be seriously spruced up; new paint, etc.",07/10/2012
Reds at Sedona Rouge Hotel & Spa,4.1,"2250 West Hwy 89A Sedona, AZ  86336 ",13,American,$30 and under,Sedona,http://www.sedonarouge.com,reds@sedonarouge.com,(928) 203-4111,4.1 / 5,I had a delicious meal with wonderful live music. It was so romantic. This is my second visit and I plan to return whenever I am in town. We ordered from their special menu. What a great deal for a 3 course meal.,07/07/2012
Relish Burger Bistro - The Phoenician,3.7,"6000 E. Camelback Rd. Scottsdale, AZ  85251 ",21,American,$30 and under,Scottsdale,http://www.thephoenician.com/dining,00103ReservationsAgents@luxurycollection.com,(480) 423-2530,3.7 / 5,"I would recommend but only for the tableside S'mores. I thought the burger and tots were just ""ok"". The fried pickles had a tasteless batter that didn't stick well to the spear. The decor seemed very dated.",07/13/2012
Richardson's Cuisine of New Mexico,4.2,"6335 N. 16th St Phoenix, AZ  85016 ",57,Southwest,$30 and under,Phoenix,http://richardsonsnm.com/,Richardsonsnm@yahoo.com,(602) 265-5886,4.2 / 5,"Loved it, server was a little slow to greet us and serve us water and take drink orders. Food was great.",07/11/2012
Ristorante Tuscany @ JW Marriott Desert Ridge,4.0,"5350 East Marriott Drive Phoenix, AZ  85054 ",61,Italian,$30 and under,Phoenix,http://www.jwdesertridgeresort.com,"",(480) 293-3737,4 / 5,"Delicious food, good wine list, great service, and close to home! What more could we ask for in a restaurant? Thanks you!",07/17/2012
"Rita's Kitchen at Camelback Inn, A J.W. Marriott Resort",4.3,"5402 East Lincoln Drive Scottsdale, AZ  85253 ",55,Southwest,$30 and under,Scottsdale,http://www.camelbackinn.com,david.jette@marriott.com,(480) 948-1700,4.4 / 5,"This is a true gem located in the Marriott Camelback Inn. Great food, the enchilada's and carnita's are awesome. Patron hand shaken marg's and ice cold beers. I live in the valley and this is one of my favorites! Highly recommended!",07/07/2012
Roaring Fork,4.5,"4800 N. Scottsdale Road Scottsdale, AZ  85251 ",201,American,$30 and under,Scottsdale,http://www.roaringfork.com,Scottsdale@RoaringFork.com,(480) 947-0795,4.5 / 5,Food and service were great! I'll be back.,07/15/2012
ROKA AKOR - Scottsdale,4.4,"7299 N. Scottsdale Road Scottsdale, AZ  85253 ",152,Japanese,$30 and under,Scottsdale,http://www.rokaakor.com,info@rokaakor.com,(480) 306-8800,4.4 / 5,"Just a great place in Scottsdale, overlooked to often because a little far from old town but not north Scottsdale. Just great building and food",07/06/2012
