name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Michoacan Gourmet Mexican Restaurant,http://www.opentable.com/michoacan-gourmet-mexican-restaurant?scpref=109&tab=2,4.4,"7870 W Tropical Pkwy Las Vegas, NV  89149-4568 ",11,Mexican,$30 and under,Summerlin,http://www.michoacanlv.com,compadre@michoacanlv.com,(702) 385-4636,4.2 / 5,"When a restaurant is packed and the service level exceeds expectation, you know you've found a great place... the food was delicious, of course!",07/22/2012
Mint Indian Bistro,http://www.opentable.com/mint-indian-bistro?scpref=109&tab=2,4.0,"730 East Flamingo Road Las Vegas, NV  89119 ",34,Indian,$30 and under,Near the Strip,http://mintbistro.com,"",(702) 894-9334,4 / 5,"My husband and I went here to celebrate our anniversary. From the moment we walked in, we felt we had discovered a hidden gem: tucked away in a non-descript strip mall was this magical restaurant! First of all, the service was impeccable, and every employee we interacted with took the time to wish us a happy anniversary. But the real star was the food; anyone who is passionate about organic food knows that great organic food at a reasonable price can be a challenge to find. I would recommend Mint Indian Bistro to anyone!!",06/30/2012
Mix - Las Vegas,http://www.opentable.com/mix-las-vegas?scpref=109&tab=2,4.1,"3950 Las Vegas Blvd South Las Vegas, NV  89119 ",110,French American,$50 and over,Mandalay Bay Resort,http://www.mandalaybay.com/dining/signature-restaurants/mix.aspx,mix@mandalaybay.com,(702) 632-9500,4.1 / 5,"The food and service were absolutely fantastic, as was the view. Our reservation was at 7, and there was NOONE in there. It did pick up by 8, but it was a little strange, and our voices echoed through the place. The other issue was the expense. It was very, very expensive. I think open table said something like $50/pp. It was more like $100/pp. I have no regrets--the meal truly was fantastic.",06/24/2012
Mizumi - Wynn Las Vegas,http://www.opentable.com/mizumi-wynn-las-vegas?scpref=109&tab=2,4.2,"3131 Las Vegas Boulevard South Las Vegas, NV  89109 ",10,Japanese,$50 and over,Wynn Las Vegas and Encore,"",opentable@wynnlasvegas.com,(702) 770-3320,4.2 / 5,"This restaurant is gorgeous! We had a lovely table beside the waterfall and it was spectacular! Then the food....beautifully presented and delicious, Out waiters were excellent....attending to every detail. This is a special place for very special dinners! Can't wait to go again!",07/13/2012
Mon Ami Gabi - Las Vegas - Main Dining Room,http://www.opentable.com/mon-ami-gabi-las-vegas-main-dining-room?scpref=109&tab=2,4.3,"3655 Las Vegas Blvd. South Las Vegas, NV  89109 ",1322,French,$31 to $50,Paris Hotel and Casino,http://www.monamigabi.com,monamivegasparties@leye.com,(702) 944-4224,4.3 / 5,"Food was fabulous, service excellent a great place to celebrate birthdays",07/21/2012
Morels French Steakhouse & Bistro - Las Vegas,http://www.opentable.com/morels-french-steakhouse-and-bistro?scpref=109&tab=2,3.9,"3325 Las Vegas Boulevard South Las Vegas, NV  89109 ",86,Steakhouse,$31 to $50,The Venetian and Palazzo,http://www.palazzolasvegas.com/morels.aspx,ghales@mcchgroup.com,(702) 607-6333,3.9 / 5,"WE WERE A PARTY OF 5 AND ENJOYED THE COMPANY VERY MUCH, WE ENJOYED SO MUCH WE WENT FOR BREAKFAST THE NEXT MORNING!!! WE WERE STAYING IN THE PALAZZO HOTEL, BEAUTIFUL",07/06/2012
Morton's The Steakhouse - Las Vegas,http://www.opentable.com/mortons-the-steakhouse-las-vegas?scpref=109&tab=2,4.3,"400 East Flamingo Road Las Vegas, NV  89169 ",136,Steak,$50 and over,Near the Strip,http://www.mortons.com,"",(702) 893-0703,4.3 / 5,Party of 4 and everyone enjoyed their dinner,07/14/2012
MOzen - Mandarin Oriental Las Vegas,http://www.opentable.com/mozen-mandarin-oriental?scpref=109&tab=2,4.1,"3752 Las Vegas Blvd S Las Vegas, NV  89158 ",41,Asian,$50 and over,The Strip,http://www.mandarinoriental.com/lasvegas/dining/mozen_bistro/,Molas-mozen@mohg.com,(888) 881-9367,4.1 / 5,"The Bento Box Dinner, a selection of 6 small plates from a very large list of Asian dishes was excellent. The atmosphere is elegant but relaxed and the service excellent. Just what you would expect from a Mandarin Oriental restaurant.",07/05/2012
Mundo Restaurant,http://www.opentable.com/mundo-restaurant?scpref=109&tab=2,4.2,"495 S Grand Central Pkwy Suite A116 Las Vegas, NV  89106 ",177,Mexican,$30 and under,Downtown,http://www.mundolasvegas.com,mundo@mundolasvegas.com,(702) 270-4400,4.2 / 5,Overpriced for Mexican cuisine. Good tasting but not exceptional.,07/20/2012
N9NE Steakhouse Las Vegas,http://www.opentable.com/n9ne-steakhouse-las-vegas?scpref=109&tab=2,4.3,"4321 West Flamingo Road Las Vegas, NV  89103 ",227,Steakhouse,$50 and over,The Palms Hotel & Casino,http://www.n9negroup.com,9steakhouse@9groupvegas.com,(702) 933-9900,4.3 / 5,"Was good, but nothing spectacular as far as Vegas Dining goes. The 'amuse bouche' was tunafish salad on crackers... like I make my 3 year old for snacks. The scallops were enormous and perfectly cooked.",07/21/2012
Nine Fine Irishmen - New York New York,http://www.opentable.com/nine-fine-irishmen-new-york-new-york?scpref=109&tab=2,4.1,"New York New York hotel &amp; Casino 3790 Las Vegas Blvd. South Las Vegas, NV  89109",53,Irish,$31 to $50,New York New York Hotel & Casino,http://www.newyorknewyork.com/restaurants/nine-fine-ir,"",(702) 740-6463,4.1 / 5,"great food and service, have live bands at night, would definetly recomend for couples or groups",06/01/2012
Nobu Las Vegas,http://www.opentable.com/nobu-las-vegas?scpref=109&tab=2,4.4,"Hard Rock Hotel, 4455 Paradise Road Las Vegas, NV  89169 ",244,Japanese,$50 and over,Hard Rock Hotel,http://www.noburestaurants.com/lasvegas,nobulasvegas@earthlink.net,(702) 693-5090,4.4 / 5,Server was funny and attentive.Food was amahzing- a little on the oversalted end but fish was Fresh and everything was great tasting.Be prepared to spend quite a bit for small portions.,07/16/2012
NOVE Italiano,http://www.opentable.com/nove-italiano?scpref=109&tab=2,4.0,"Palms Casino Resort 4321 W. Flamingo Rd. Palms Hotel Las Vegas, NV  89103",125,Italian,$31 to $50,The Palms Hotel & Casino,http://www.noveitaliano.net,nove@9groupvegas.com,(702) 942-6800,4.1 / 5,"My filet was well-done when I had requested medium so I sent it back since I'm not paying $55 for something I didn't order. The worst part is the fact that they came back and told me that the chef said it was actually cooked to a perfect medium so the lighting must have been bad in the dining area. I don't think I've ever felt so insulted in a restaurant in my life. On the plus side they did bring me a new steak that, of course, was cooked medium-rare but at that point my date was half done eating her bland chicken dish and we had a show to go to...",07/14/2012
Onda - Mirage,http://www.opentable.com/onda-mirage?scpref=109&tab=2,3.8,"Mirage Hotel &amp; Casino 3400 Las Vegas Blvd South Las Vegas, NV  89109",86,Italian,$31 to $50,Mirage Hotel & Casino,http://www.mirage.com/restaurants/onda-ristorante.aspx,kmadsen@mirage.com,(866) 339-4566,3.7 / 5,The pasta tatsted like rubber and the bacon was hard to chew. and the sauce for the bread was to hard to eat. the menu was not in englsih so I had no real idea what i was ordering.,07/14/2012
Opa Restaurant,http://www.opentable.com/opa-restaurant?scpref=109&tab=2,4.9,"2550 S. Rainbow Blvd Las Vegas, NV  89146 ",9,Greek,$30 and under,The Strip,http://www.opalasvegas.com,oparestaurant@aol.com,(702) 876-3737,4.9 / 5,"Good Greek food in Las Vegas has been difficult find, but this is one with authentic ambiance and food. The adorable waitress was efficient, knowledgable and willing to make suggestions.Our guest had never eaten Greek food before, so the sampler was a great choice. It consisted of dolmades, roast leg of lamb, meatballs, mousaka, gigantes, potatoes and vegetables. A great way to experience tastes of Greek food. Other foods sampled included flaming Saganaki, Greek salad, vegetarian combo, and grilled chicken breast served with lemoned potatoes and vegetables.A very nice meal was enjoyed by all. I believe that there is music played on certain nights, but the weeknight we were there there was no music, thus it was a nice quiet dinner.",06/20/2012
Opus Too,http://www.opentable.com/opus-too?scpref=109&tab=2,4.2,"2350 Corporate Circle, 2nd Floor Henderson, NV  89074 ",24,"Global, International",$30 and under,Henderson,http://www.opustoo.com,opustoo@aii.edu,(702) 992-8500,4.2 / 5,"Would help if the wait staff speak louder when the music is up.Uncovering of plates not coordinated and one of the 5 meals was not hot. All in my party like coming; of course we like the price, too. Staff missed offering coffee with dessert. We take into account that everyone is learning....we'll be back!",07/17/2012
Origin India Las Vegas,http://www.opentable.com/rest_profile.aspx?rid=81097&scpref=109&tab=2,4.5,"4480 Paradise Rd. Las Vegas, NV  89169 ",12,Indian,$30 and under,Las Vegas,http://www.originindiarestaurant.com,info@originindiarestaurant.com,(702) 734-6342,4.5 / 5,"I am a huge fan of Indian food. I have eaten at some of the top rated Indian restaurants in NYC and London. Origins is now at the top of my list. There were three of us and we each ordered something different. Each dishes flavors were so unique. Lamb, chicken and fish were each done perfectly. The fish melted in your mouth. The lamb was succulent and the chicken divine. Our waiter, Abel, provided us with superb service and recommendations.The next time I am back in Las Vegas I am going here the first night so that I can go the second night too. It is that good.",04/12/2012
Oscar's Steakhouse - Las Vegas,http://www.opentable.com/oscars-steakhouse-las-vegas?scpref=109&tab=2,4.2,"1 S. Main St Las Vegas, NV  89101 ",277,Steakhouse,$50 and over,Downtown,http://oscarslv.com,oscars@playlv.com,(702) 386-7227,4.2 / 5,"Just outstanding! Celebrated my husband's special birthday there and made a whole ""mob"" theme. Visited the mob museum and then dinner at Oscar's Steakhouse. The dinner was the icing on the cake. Good menu choices and great food. Our waiter and bus person were wonderful and everyone was very attentive including the broads. Had a great view of Fremont Street which added to the fun. We will be back!",07/21/2012
Otto Las Vegas,http://www.opentable.com/otto-las-vegas?scpref=109&tab=2,4.1,"3355 Las Vegas Blvd South The Venetian Resort Hotel Casino Las Vegas, NV  89109",121,Italian,$31 to $50,The Venetian and Palazzo,http://www.ottopizzeria.com/VEGAS/home.cfm,info@ottopizzeria-lv.com,(702) 677-3390,4.1 / 5,"Fabulous atmosphere, food was delicious and service was superb!",07/18/2012
Overlook Grill - The Cosmopolitan of Las Vegas,http://www.opentable.com/overlook-grill-the-cosmopolitan-of-las-vegas?scpref=109&tab=2,3.6,"3708 Las Vegas Blvd South Las Vegas, NV  89109 ",14,American,$30 and under,Cosmopolitan of Las Vegas,http://www.cosmopolitanlasvegas.com/taste/restaurant-collection/over-look-grill.aspx,"",(877) 893-2003,3.6 / 5,We had a great lunch and there were 13 of us. Manager and server did a great job,06/29/2012
Oyster Bay Seafood and Wine Bar,http://www.opentable.com/oyster-bay-seafood-and-wine-bar?scpref=109&tab=2,3.2,"3663 Las Vegas Blvd South Suite 560 Las Vegas, NV  89109",15,Seafood,$30 and under,Planet Hollywood Resort & Casino,"",oysterbayseafood@yahoo.com,(702) 794-2929,3.2 / 5,Nice place with decent selection of seafood and pastas.,05/19/2012
Palm Restaurant - Las Vegas,http://www.opentable.com/palm-restaurant-las-vegas?scpref=109&tab=2,4.5,"3500 Las Vegas Blvd. South Las Vegas, NV  89109 ",367,Steakhouse,$31 to $50,Caesars Palace,http://www.thepalm.com/Las-Vegas,lclose@thepalm.com,(702) 732-7256,4.5 / 5,"I have dined at The Palm in Dallas once a week for years and several other cities when out of town it is my favorite restaurant. That said the Palm in Las Vegas is the best. They got me a corner booth as requested and our server recommended a great bottle of wine which was very good, then my wife and I split the tomatoes and mozzarella which was very good and larger than I have had. My wife ordered the swordfish and our waiter recommended it blackened and she loved it. I ordered the filet medium rare and it was perfect. I had the half and half as a side and the onion strings were crispy and the cottage fries which my mother swears by were delicious. We skipped dessert because we were headed to Garth Brooks. Outstanding cant wait to return.",07/21/2012
Pampas Las Vegas,http://www.opentable.com/pampas-las-vegas?scpref=109&tab=2,3.5,"3663 Las Vegas Blvd South #610 Las Vegas, NV  89109 ",72,Brazilian Steakhouse,$30 and under,Planet Hollywood Resort & Casino,http://www.pampasusa.com,pampaslasvegas@pampasusa.com,(702) 737-4748,3.6 / 5,Having been to a Brazilian style restaurant before I had very high hopes. My wife had never been to one. She was very wow'd with the amount of food and just how good it was. Awesome choices of food and the service was just right.,07/15/2012
Pamplemousse Le Restaurant,http://www.opentable.com/pamplemousse-le-restaurant?scpref=109&tab=2,4.3,"400 E. Sahara Avenue Las Vegas, NV  89104 ",42,French,$31 to $50,Near the Strip,http://www.pamplemousserestaurant.com,pamplemousse.lv@hotmail.com,(702) 733-2066,4.3 / 5,This is one of my favorite restaurants in Las Vegas. The food is wonderful and the waiters are friendly with great personalities! The vibe is calm and cozy. Great for date nights.,07/13/2012
Panevino Ristorante,http://www.opentable.com/panevino-ristorante?scpref=109&tab=2,4.6,"246 Via Antonia Ave Las Vegas, NV  89119-3527 ",36,Italian,$31 to $50,South Las Vegas,http://www.panevinolasvegas.com,mark@panevinolasvegas.com,(702) 222-2400,4.6 / 5,Awesome experience..... well recommended to everyone!! You will definitely love it as much as my husband and I did.,07/20/2012
PBR Rock Bar & Grill,http://www.opentable.com/pbr-rock-bar-and-grill?scpref=109&tab=2,3.9,"3663 Las Vegas Blvd S. #730 Las Vegas, NV  89109 ",16,American,$30 and under,Planet Hollywood Resort & Casino,http://www.pbrrockbar.com/,"",(702) 750-1685,3.9 / 5,"I work as a concierge at the Green Valley Ranch Resort in Henderson, NV (20 minutes from the Las Vegas ""Strip""). I use Open Table to make restaurant reservations on a pretty consistant basis. I use my point redempion checks to experience different dining locations so I may make recommendations to my guests. I made reservations through Open Table for 5:30pm on July 8th at PBR Bar & Grill for my girlfriend and myself. It's a casual place and the service and food was fine but when I wanted to pay with a $50 Open Table check I was told (by my server and the manager)it was not accepted there. It was my understanding that those checks are good at ANY participating restaurants. Is there any reason why this happened? Thank you.",07/08/2012
Petra Greek Taverna,http://www.opentable.com/petra-greek-taverna?scpref=109&tab=2,4.1,"440 S Rampart Blvd #180 Las Vegas, NV  89145",51,Greek,$30 and under,Summerlin,http://www.petragreektaverna.com/,info@petrataverna.com,(702) 534-0200,4.1 / 5,Very good value. Not a large selection menu but good food at fair prices.,07/20/2012
Picasso - Bellagio,http://www.opentable.com/picasso-bellagio?scpref=109&tab=2,4.6,"3600 Las Vegas Blvd S Las Vegas, NV  89109 ",170,Contemporary French,$50 and over,Bellagio Hotel & Casino,http://www.bellagio.com/picasso,kmoloney@bellagioresort.com,(702) 693-8105,4.6 / 5,The food and service was fabulous! First class service!,07/02/2012
Pinot Brasserie,http://www.opentable.com/pinot-brasserie?scpref=109&tab=2,4.3,"3355 Las Vegas Blvd. So. Las Vegas, NV  89113 ",48,French,$31 to $50,The Venetian and Palazzo,http://www.patinagroup.com/pinotBrasserie,lasvegas@patinagroup.com,(702) 414-8888,4.2 / 5,"This was our second visit to Pinot Brasserie and we were extremely disappointed in the food and the assist staff. The waitress, herself was very personable and was well trained. She was not supported in any way by the secondary staff, who were abrupt in placing food, had a very bothered attitude toward us. They had to be asked to place knives and forks on the table, the appeared only once and never returned. The restaurant secondary staff were undertrained and need instruction in how to approach and serve diners. The food was average, the chicken was tasteless and not well seasoned, the steak was average, the creamed spinach was also average and was just the usual vegetable. When we return to Las Vegas we will not be returning.",07/19/2012
PJ Clarke's - Las Vegas,http://www.opentable.com/pj-clarkes-las-vegas?scpref=109&tab=2,3.8,"3500 Las Vegas Blvd South Las Vegas, NV  89109 ",42,American,$31 to $50,Caesars Palace,http://www.pjclarkes.com,pjclv@pjclarkes.com,(702) 434-7900,3.8 / 5,Excellent service and great food. Good value. We took party of 11 with 6 children (12-15) and everyone found excellent food.,07/20/2012
Postrio - Las Vegas,http://www.opentable.com/postrio?scpref=109&tab=2,4.2,"3355 Las Vegas Blvd., South Las Vegas, NV  89109 ",149,American,$30 and under,The Venetian and Palazzo,http://www.wolfgangpuck.com,"",(702) 796-1110,4.2 / 5,"Must admit we expected more of a Wolfgang Puck restaurant. Appetisers - Spicy Tuna Tartare was excellent; Crab Cakes were tasty. Mains - Pork Schnitzel was obviously meant to be homely & simplistic but really not a good dish at all in our view; Fish was unremarkable. Service was very good & attentive in the main, although we had advised we were to attend a show & unlike other restaurants we had attended on this visit, they didn't act on this as well as others had & didn't provide great assurance throughout we'd make it, although we did in the end, be it very tight. Seated outside in St. Marks Square at the Venetian the view & ambiance thrives off the square, daytime ever present given painted sky cieling & performances by artists.",07/15/2012
Primarily Prime Rib - South Point Casino,http://www.opentable.com/primarily-prime-rib-south-point-casino?scpref=109&tab=2,4.5,"9777 Las Vegas Blvd South Las Vegas, NV  89183 ",100,Prime Rib,$30 and under,South Point Casino,http://www.southpointcasino.com/dining/primarily-prime-rib.php,primerib@southpointcasino.com,(702) 797-8075,4.5 / 5,"The food, as always, was excellent. My group all had the prime rib and each was done exactly as ordered.",07/15/2012
The Prime Rib Loft - Orleans Hotel & Casino,http://www.opentable.com/the-prime-rib-loft-orleans-hotel-and-casino?scpref=109&tab=2,4.5,"4500 West Tropicana Avenue Las Vegas, NV  89103 ",17,Steakhouse,$30 and under,The Orleans Hotel & Casino,http://www.orleanscasino.com/dining/the-prime-rib-loft,joanmowczan@boydgaming.com,(702) 365-7550,4.4 / 5,took our good friends there/// they loved it/,06/06/2012
The Pub - Monte Carlo,http://www.opentable.com/the-pub-monte-carlo?scpref=109&tab=2,3.9,"Monte Carlo Hotel &amp; Casino 3770 Las Vegas Blvd. South Las Vegas, NV  89109",23,American,$30 and under,Monte Carlo Hotel & Casino,http://www.montecarlo.com/restaurants/the-pub.aspx,jdakic@montecarlo.com,(702) 730-7420,3.9 / 5,"Great place! The food is almost as good as the beer selection, Which is phenomenal. Our service was great, Joae took great care of us. We will be back next time we are Las Vegas.",07/10/2012
Public House,http://www.opentable.com/public-house-las-vegas?scpref=109&tab=2,4.1,"3355 S. Las Vegas Blvd. Las Vegas, NV  89109 ",86,Gastro Pub,$31 to $50,The Venetian and Palazzo,http://www.publichouselv.com,info@publichouselv.com,(702) 407-5310,4.1 / 5,It is a shame. The food was pretty good but it was runied by portion size: My short rib entree could not have been more than 3 ounces of meat. And our waiter was too busy trying to show his goofy personality and really did not make it a great experience,07/16/2012
Red Square - Las Vegas,http://www.opentable.com/red-square-las-vegas?scpref=109&tab=2,4.3,"3950 Las Vegas Blvd South Las Vegas, NV  89119 ",66,Continental,$31 to $50,Mandalay Bay Resort,http://www.chinagrillmgt.com,ustewart@mandalaybay.com,(702) 632-7407,4.3 / 5,A very cool restaurant were the vibe was better than the food. The in house signature drinks were very good. I was glad we tried it but was not blown away,07/15/2012
Republic Kitchen and Bar,http://www.opentable.com/republic-kitchen-and-bar?scpref=109&tab=2,4.3,"9470 S. Eastern Ave Las Vegas, NV  89123 ",16,Contemporary American,$30 and under,Henderson,http://www.republickitchenandbar.com,"",(702) 463-3500,4.3 / 5,"Drove from Aliante to Henderson because they had a ""puff taco"" the inside if the taco was very good and I would go back but.......it was NOT a puff taco. A word to the chef: If you have something on your menu, make sure it is a correct description. A ""Puff taco"" has the shell deep fried not rubbed in oil on a grill. HENCE.........PUFF taco. it puffs when fried!",06/30/2012
Rhythm Kitchen Seafood & Steaks,http://www.opentable.com/rhythm-kitchen-seafood-and-steaks?scpref=109&tab=2,3.9,"6435 South Decatur Blvd Las Vegas, NV  89118 ",68,Creole / Cajun / Southern,$30 and under,Las Vegas,http://www.rhythmkitchenlv.com/,Info@Rhythmkitchenlv.com,(702) 767-8438,3.9 / 5,"The restaurant had 2 servers for the night but accepted reservations anyway. They got all our orders wrong and they took forever saying they are cooking the correct dinner for me while my dinner companion's dinner is getting cold. After awhile I ask them to cook my companion's dinner again as well because it had gone cold waiting for mine but they refused. When I asked to see the manager, I was told he was very busy. We walked out after paying for the portion of our order we did get.",07/15/2012
Ricardo's,http://www.opentable.com/ricardos?scpref=109&tab=2,4.0,"4930 W. Flamingo Road Las Vegas, NV  89103 ",21,Mexican,$30 and under,Near the Strip,http://www.ricardosoflasvegas.com,ricardosevents@aol.com,(702) 227-9100,4 / 5,"Food, as always was delicious, served at the right tempurture....after more than twenty years still GREAT!!! Our server,Sacramento, like all personnel seem to really enjoy their job, making the experience pleasant from the front door to the bat to the dining room.",07/13/2012
Rick Moonen's RM Seafood,http://www.opentable.com/rick-moonens-rm-seafood?scpref=109&tab=2,4.1,"Mandalay Place 3930 Las Vegas Blvd. South S Suite 134 Las Vegas, NV  89119",149,Seafood,$31 to $50,Mandalay Bay Resort,http://www.rmseafood.com,Info@RMSeafood.com,(702) 632-9300,4.1 / 5,"The Ice Cream Challenge and Cliffton, our waiter, were excellent. We went specifically for the ice cream challenge since I saw it on the Tavel Channel. Pleasantly surprised for the food as well.",07/18/2012
Ron's Steakhouse - Arizona Charlie's Decatur,http://www.opentable.com/rons-steakhouse-arizona-charlies-decatur?scpref=109&tab=2,4.6,"740 S Decatur Blvd. Las Vegas, NV  89107 ",40,Steakhouse,$30 and under,Arizona Charlie's Decatur,http://www.arizonacharliesdecatur.com/RonsSteakhouse,ScottHisey@arizonacharlies.com,(702) 258-5201,4.6 / 5,Great atmosphere in a hidden area. Excellent food at a reasonable price.,07/20/2012
Roy's Las Vegas - Flamingo,http://www.opentable.com/roys-las-vegas-flamingo?scpref=109&tab=2,4.5,"620 E. Flamingo Road Las Vegas, NV  89119 ",103,Seafood,$30 and under,Near the Strip,http://www.roysrestaurant.com,flamingo@roysrestaurant.com,(702) 691-2053,4.6 / 5,Superb meal at Roy's and wonderful to leave the Strip for a while (easy bus journey on 202).,07/20/2012
Roy's Summerlin,http://www.opentable.com/roys-summerlin?scpref=109&tab=2,4.3,"8701 W. Charleston Blvd. Las Vegas, NV  89117 ",49,Seafood,$30 and under,Summerlin,http://www.roysrestaurant.com,summerlin@roysrestaurant.com,(702) 838-3620,4.3 / 5,"We had a wonderful dinner. They reserved a booth for me as I requested and everyone told me happy birthday, they even had special printed menus! What a nice touch. We shared the beef carp with truffle oil and great onions. It's was nice and light, with great flavors! Our server I think Christine was great. Perfect timing and wonderful recommendations! I had the shellfish trio, was delicious, scalop was my favorite. My boyfriend had fish trio, they each had their own sauces. Very good but next time I would specify I would like them cooked med rare to med instead of letting it come out med well to well done. But they were still enjoyable. Soy beans at table just a little spicy for my taste but boyfriend loved them!",07/19/2012
Sage - Aria,http://www.opentable.com/sage-aria?scpref=109&tab=2,4.4,"Aria Hotel &amp; Casino 3730 Las Vegas Blvd Las Vegas, NV  89158",233,Contemporary American,$31 to $50,Aria Hotel & Casino,http://www.arialasvegas.com/dining/sage.aspx,rcamarota@arialasvegas.com,(702) 590-8690,4.4 / 5,The tasting menu and wine pairings were amazing!,07/18/2012
SC Prime Steakhouse - Suncoast Hotel & Casino,http://www.opentable.com/sc-prime-steakhouse-suncoast-hotel-and-casino?scpref=109&tab=2,3.9,"9090 Alta Drive Las Vegas, NV  89145 ",13,Steakhouse,$31 to $50,Summerlin,http://www.suncoastcasino.com/dining/sc-prime-steakhouse-bar,schotel@boydgaming.com,(702) 636-7111,3.9 / 5,Another visit to the SC Steak House and no complaints. Our server Brenda was superb and they did a good job of keeping the ice tea glasses topped off. That is one of our main complaints concerning service in Las Vegas. We tried the special and it was just out of this world. Will return VERY soon!,06/07/2012
Scarpetta - The Cosmopolitan of Las Vegas,http://www.opentable.com/scarpetta-the-cosmopolitan-of-las-vegas?scpref=109&tab=2,4.4,"3708 Las Vegas Blvd South Las Vegas, NV  89109 ",211,Italian,$50 and over,Cosmopolitan of Las Vegas,http://www.cosmopolitanlasvegas.com/pdf/menu/Scarpetta0512.pdf,"",(702) 698-7960,4.4 / 5,"Has the art of service to perfection. Waiter was very helpful with the great wine list. Food was fabulous. Two of us are vegetarians and had a separate menu for us. Heirloom tomatoes, crispy vegetables and pea soup were extremely memorable starters. Black cod, pasta with truffles, braised lentils and spaghetti were also fantastic.",07/21/2012
SEA Vegas: The Thai Experience,http://www.opentable.com/sea-vegas-the-thai-experience?scpref=109&tab=2,3.7,"3645 Las Vegas Blvd South Bally's Hotel and Casino Las Vegas, NV  89109",22,Asian,$30 and under,Bally's Hotel & Casino,http://www.seathainyc.com/sea/vegas/index.html,ohterak@yahoo.com,(702) 967-3888,3.7 / 5,The service was the worst I had ever had! This place can't handle the busy time at all!,07/13/2012
Senor Frog's Las Vegas,http://www.opentable.com/senor-frogs-las-vegas?scpref=109&tab=2,3.0,"3300 Las Vegas Blvd South Las Vegas, NV  89109 ",48,International,$30 and under,The Strip,http://www.senorfrogs.com,joe@frogslasvegas.com,(702) 894-7777,3 / 5,Great place to go for a 21 st birthday party.,07/21/2012
Sensi - Bellagio,http://www.opentable.com/sensi-bellagio?scpref=109&tab=2,4.3,"Bellagio Hotel &amp; Casino 3600 Las Vegas Blvd South Las Vegas, NV  89109",116,Asian,$31 to $50,Bellagio Hotel & Casino,http://www.bellagio.com/sensi,ACohen@BellagioResort.com,(702) 693-8800,4.3 / 5,"Overall, disappointing.",07/16/2012
Shibuya - MGM Grand,http://www.opentable.com/shibuya-mgm-grand?scpref=109&tab=2,4.4,"MGM Grand Hotel &amp; Casino 3799 Las Vegas Blvd South Las Vegas, NV  89109",125,Japanese,$50 and over,MGM Grand Hotel & Casino,http://www.mgmgrand.com/restaurants/shibuya-japanese-restaurant.aspx,"",(702) 891-3001,4.4 / 5,Great japanese. Try out one of the tasting menus or go for 4 cold / hot shared platters.,07/14/2012
Shizen at the JW Marriott Resort & Spa,http://www.opentable.com/shizen-at-the-jw-marriott-resort-and-spa?scpref=109&tab=2,4.0,"221 N. Rampart Blvd. Las Vegas, NV  89145 ",9,Japanese,$31 to $50,Summerlin,http://www.jwlasvegasresort.com/Restaurants-Summerlin-Nevada/Shizen-59.html,robert.brajovic@jwmarriottlv.com,(702) 869-7900,4 / 5,"Overall a very good restaurant. We enjoyed our meal and the service was great. The place was not crowded, but with the hibachi service going, it was fun. The rock shrimp appetizer is a must.",07/20/2012
Siena Italian Trattoria,http://www.opentable.com/siena-italian-trattoria?scpref=109&tab=2,3.8,"9500 W Sahara Ave Las Vegas, NV  89117 ",12,Italian,$30 and under,Summerlin,http://www.sienaitalian.com,info@sienaitalian.com,(702) 736-8424,3.7 / 5,Great service this time around! Ask for Todd,06/01/2012
Silverado Steak House - South Point Casino,http://www.opentable.com/silverado-steak-house-south-point-casino?scpref=109&tab=2,4.3,"9777 Las Vegas Blvd. South Las Vegas, NV  89183 ",99,Steakhouse,$31 to $50,South Point Casino,http://www.southpointcasino.com/dining/silverado-steakhouse.php,"",(702) 797-8075,4.3 / 5,We had been looking forward to dinner here for a year since our last visit. It did not disappoint! Looking forward to next year!,07/13/2012
Simon @ Palms Place,http://www.opentable.com/simon-at-palms-place?scpref=109&tab=2,4.1,"4381 W Flamingo Las Vegas, NV  89103 ",61,American,$31 to $50,The Palms Hotel & Casino,http://www.palmsplace.com/,theo.rosenblatt@palms.com,(702) 944-3292,4.1 / 5,Terrific customer service!! Delicious food!!,07/13/2012
SINATRA – Encore at Wynn Las Vegas,http://www.opentable.com/sinatra-encore-at-wynn-las-vegas?scpref=109&tab=2,4.4,"3131 Las Vegas Blvd. South Las Vegas, NV  89109 ",92,Italian,$50 and over,Wynn Las Vegas and Encore,http://wynnlasvegas.com,dining@wynnlasvegas.com,(702) 770-5320,4.4 / 5,"We got ribeye, lobster risotto, and the filet mignon special. We liked all three but the ribeye was the best. We got asparagus as a side dish and didn't feel that it was worth $12 or whatever we paid for it. It wasn't enough for 2 people. The bread basket was nice, especially the crispy crackers. The Sinatra special cocktail with blackberries was really good also, as was the non-alcoholic version. The fruit tart and chocolate trio were excellent. If we went again we would ask to be in the main dining room because we couldn't hear the music in the wine room.",07/06/2012
Slice of Vegas,http://www.opentable.com/slice-of-vegas?scpref=109&tab=2,3.8,"3930 Las Vegas Blvd South Ste 120 Las Vegas, NV  89119",10,Italian,$30 and under,The Strip,http://www.sliceofvegaspizza.com,info@sliceofvegaspizza.com,(702) 632-6470,3.8 / 5,"Good menu selections beyond pizza. Pizza very good, but expensive compared to similar places in Las Vegas. Excellent bar drinks and nice locale in the Mandalay Place shopping area.",06/23/2012
