name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Seagrass Restaurant,http://www.opentable.com/seagrass-restaurant?scpref=109&tab=2,4.4,"30 E. Ortega St. Santa Barbara, CA  93101 ",97,Contemporary American,$31 to $50,Santa Barbara,http://www.seagrassrestaurant.com/,info@seagrassrestaurant.com,(805) 618-1136,4.4 / 5,"The outdoor seating is right next to the street and not very pleasant, but once we moved inside, the food, service and ambiance were all wonderful. It's pricey, so I consider it to be a special occasion restaurant, but it was lovely. Note, however, that the menu is somewhat limited and not very vegetarian friendly. Everything we ate, however, was delicious.",06/29/2012
Shadowbrook Restaurant Capitola,http://www.opentable.com/shadowbrook-restaurant?scpref=109&tab=2,4.5,"1750 Wharf Rd. Capitola, CA  95010 ",506,American,$30 and under,Capitola,http://www.shadowbrook-capitola.com,office@shadowbrook-capitola.com,(831) 475-1511,4.5 / 5,"i've been here once before and i thought it was a wonderful place so i decided to take my girlfriend here for the first time and made some reservations online beforehand. i get there on time and end up waiting nearly 30 minutes to be seated. i understand that when it's full and people stay longer its difficult to reserve a table. but what's the point of a reservation if these accommodations can't be met with reasonable time? To top it off we got sat in that little corner table that to me, seemed like the neglected corner table. no view and just crammed in next to the fireplace. we ended up getting moved to a better table so it made things better. But overall, pretty good food and great ambiance. Just work on the reservation timing part.",07/20/2012
Sides Hardware and Shoes - A Brothers Restaurant,http://www.opentable.com/sides-hardware-and-shoes-a-brothers-restaurant?scpref=109&tab=2,4.4,"2375 Alamo Pintado Avenue Los Olivos, CA  93441 ",104,American,$30 and under,Santa Ynez Valley,http://www.brothersrestaurant.com,sidesrestaurant@gmail.com,(805) 688-4820 x103,4.4 / 5,Mattei Brothers are alive and well at this new site. Previously Patrick's Sidestreet Cafe--the restaurant is charming--the food is wonderful.......,07/21/2012
Sierra Mar - Post Ranch Inn,http://www.opentable.com/sierra-mar-post-ranch-inn?scpref=109&tab=2,4.6,"Highway One Big Sur, CA  93920 ",38,Organic,$50 and over,Big Sur,http://postranchinn.com,sierramar@postranchinn.com,(831) 667-2800,4.6 / 5,"ice you can afford $110 prix fixe 4 course meal plus wine plus tax and tip, you,ll love the gorgeous scenery, excellent food and service. A less dramatic, but truly gorgeous alternative with outside seating was the Ventan Inn and Spa on the east side of Hwy 1 way up in the hills overlooking the coast.",07/18/2012
Sly's,http://www.opentable.com/slys?scpref=109&tab=2,4.4,"686 Linden Ave Carpinteria, CA  93013 ",48,Steak,$31 to $50,Santa Barbara,http://slysonline.com,info@slysonline.com,(805) 684-6666,4.4 / 5,Best nice place in entire Central Coast. Traditional fare with lots of twists. My friends all wanted a lighter meal and each LOVED their salads! Can't beat the steaks and pasta.,07/16/2012
Soif Wine Bar Restaurant,http://www.opentable.com/soif-wine-bar-restaurant?scpref=109&tab=2,4.2,"105 Walnut Avenue Santa Cruz, CA  95060 ",58,Contemporary American,$31 to $50,Santa Cruz,http://www.soifwine.com,info@soifwine.com,(831) 423-2020,4.2 / 5,"Gnocchi light and tasty. Grilled peaches -- excellent. Small menu, great choices.",07/20/2012
State Street Wine Bistro,http://www.opentable.com/state-street-wine-bistro?scpref=109&tab=2,4.3,"516 State St. Santa Barbara, CA  93101 ",13,Contemporary American,$30 and under,Santa Barbara,http://www.pierrelafond.com,manager@pierrelafond.com,(805) 962-1455,4.3 / 5,"Great food,great location. Very pleasant atmosphere.",07/18/2012
Steamers of Pismo,http://www.opentable.com/steamers-of-pismo-beach?scpref=109&tab=2,4.3,"1601 Price Street Pismo Beach, CA  93449 ",114,Seafood,$30 and under,Pismo Beach,http://www.steamerspismobeach.com,"",(805) 773-4711,4.3 / 5,"It was very enjoyable, we brought our Sister for her 70th birthday and were very pleased. We also ate there for our anniversary in April for dinner and it was wonderful too.",07/16/2012
Stonehouse at San Ysidro Ranch,http://www.opentable.com/stonehouse-at-san-ysidro-ranch?scpref=109&tab=2,4.4,"900 San Ysidro Lane Santa Barbara, CA  93108 ",105,Contemporary American,$31 to $50,Santa Barbara,http://www.sanysidroranch.com,stonehouse@sanysidroranch.com,(805) 565-1700,4.4 / 5,The service team was great and in an excellent setting. The food was underwhelming particularly the Halibut. Would not visit again and this has been on our special occasion list for several years.,07/14/2012
Suzanne's Cuisine,http://www.opentable.com/suzannes-cuisine?scpref=109&tab=2,4.4,"502 W. Ojai Ave. Ojai, CA  93023 ",127,Contemporary European,$31 to $50,Ojai,http://www.suzannescuisine.com,info@suzannescuisine.com,(805) 640-1961,4.4 / 5,"We came to Suzanne's to celebrate our 25th wedding anniversary. We were seated promptly when we arrived. Our table was on the edge of the restaurant overlooking the beautiful garden. We enjoyed the Limoncello pom martini and St. Germaine gimlet over a shared crab corn cake appetizer. The crab cake was awesome. Big on crab, not fillers. We split the pear spinach salad. This salad was very tasty and refreshing. This salad was generous and our server was correct in recommending we split it (especially since we had the appetizer). I had the grilled golden trout and my husband had the salmon. Both dishes were amazing with great flavor. For dessert we split the Cafe Liegoise desert which was incredible. The staff was warm and attentive.",07/18/2012
Tarpy's Roadhouse,http://www.opentable.com/tarpys-roadhouse?scpref=109&tab=2,4.0,"2999 Monterey-Salinas Highway Monterey, CA  93940 ",130,American,$30 and under,Monterey,http://www.tarpys.com,debbie@tarpys.com,(831) 647-1444,4 / 5,I ordered the swordfish and I thought it was dry with seasonings I didn't care for. I had my husband taste it and we called the waitress over. She took the plate to the chef and came back and told us that they were removing it from the menu because it smelled strong. They didn't charge us for the meal. Overall it was a good experience and we would go back there again.My husband had the salmon and it was very good!,07/18/2012
Taste Cafe & Bistro,http://www.opentable.com/taste-cafe-and-bistro?scpref=109&tab=2,4.3,"1199 Forest Ave. Pacific Grove, CA  93950 ",8,European,$30 and under,Pacific Grove,http://www.tastecafebistro.com,billkaraki@sbcglobal.net,(831) 655-0324,4.2 / 5,"I had the sand dab special, that came with a soup or salad. I chose the caesar salad. The salad and the entree wasn't anything I would want to order again. Nothing special. My friend liked his lamb dish.",07/21/2012
Thomas Hill Organics,http://www.opentable.com/thomas-hill-organics?scpref=109&tab=2,4.3,"1305 Park St Paso Robles, CA  93446 ",133,American,$30 and under,Paso Robles,http://www.thomashillorganics.com,thomashillfarms@earthlink.net,(805) 226-5888,4.3 / 5,"We went to dinner at Thomas Hill Organics for my husbands birthday and they more than impressed. Our waiter was extremely knowledgeable and friendly. He did not hesitate to pick the perfect glass of wine to pair with our meals. I ordered the day boat sea scallops and my husband ordered the hanger steak. Both were excellent, with the exception that my husband ordered his steak cooked medium well, which made the steak a little less than perfect. At the end they presented my husband a absolutely scrumptious brownie with vanilla bean ice cream and caramel for his birthday. My husband enjoyed every moment. We will be back.",07/20/2012
Trattoria Grappolo,http://www.opentable.com/trattoria-grappolo?scpref=109&tab=2,4.2,"3687 Sagunto Street, #C Santa Ynez, CA  93460 ",135,Italian,$30 and under,Santa Ynez Valley,http://www.trattoriagrappolo.com,leonardo@trattoriagrappolo.com,(805) 688-6899,4.2 / 5,"food was excellant, service was excellant, tables are close together, noisey, hard to have a conversation.",07/20/2012
Trattoria Mollie,http://www.opentable.com/trattoria-mollie?scpref=109&tab=2,4.1,"1250 Coast Village Rd. Santa Barbara, CA  93108 ",51,Italian,$31 to $50,Montecito,http://www.tmollie.com,info@tmollie.com,(805) 565-9381,4 / 5,Terrific restaurant. Some of the best food we ever tasted. Great staff and Mollie her self comes out from the kitchen to make you feel comfortable and often will give one a free dessert or starter. A must to go to while in Santa Barbara/Montecito.,07/13/2012
Tre Lune,http://www.opentable.com/tre-lune?scpref=109&tab=2,4.1,"1151 Coast Village Rd. Santa Barbara, CA  93108 ",35,Italian,$31 to $50,Montecito,"",tre_lune@yahoo.com,(805) 969-2646,4.1 / 5,This was my second time at Tre Lune. Both times the food and service have been awesome. Thank you Louis. My husband is a picky eater and they worked with us to provide him with an excellent meal.,07/11/2012
TusCA Ristorante,http://www.opentable.com/tusca-ristorante?scpref=109&tab=2,3.6,"1 Old Golf Course Road Monterey, CA  93940 ",17,Italian,$30 and under,Monterey,http://www.tuscaristorante.com,TusCA@hyatt.com,(831) 657-6675,3.6 / 5,It was just okay. Good hotel restaurant. I would not seek them out for any occasion. Food just okay. It was surprisingly pricey.,06/11/2012
Vieni Vai Trattoria,http://www.opentable.com/vieni-vai-trattoria?scpref=109&tab=2,4.0,"690 Higuera St. San Luis Obispo, CA  93401 ",29,Italian,$30 and under,San Luis Obispo,http://www.vienivai.com,info@vienivai.com,(805) 544-5282,4 / 5,"Food and service both just so-so. Fried Calamari for appetizer; portion size was WAY too small for the price. Ordered 2 glasses of wine, one was maybe a 6 oz pour and other was more like 4 oz. Way too much stuff on the menu (almost always never a good sign at a restaurant). Lasagne and pizza were good; spaghetti puttanesca was ok (not bad but not great either); veal scallopini was literally inedible and a very small portion for the price, probably one of the worst things I've ever tasted in a restaurant. Sides were very mediocre - small salad with gelatinous Italian dressing, very small portion of veggies and pasta with veal. Waitress was scattered, lasagne arrived 10 mins after rest of food. Should have had a better experience for $100.",07/19/2012
Villa Creek Restaurant,http://www.opentable.com/villa-creek-restaurant?scpref=109&tab=2,4.4,"1144 Pine St. Paso Robles, CA  93446 ",65,Californian,$31 to $50,Paso Robles,http://www.villacreek.com,ec@villacreek.com,(805) 238-3000,4.4 / 5,"Hot Spot in the truest sence of the word... 84 degrees INSIDE. Excuse was because of high ceilings... ummmm, heat rises. Then manager would adjust A/C... I was sitting across from thermostat which was never touched BUT I could read the numbers... now 86!!! Oh, then was told it was because of the heat outside... it was 84. Stear clear unless you like dining in a sauna. Too bad because the food was good and seems like a nice place, maybe a winter find.",07/19/2012
The Whaling Station,http://www.opentable.com/the-whaling-station?scpref=109&tab=2,4.2,"763 Wave Street Monterey, CA  93940 ",23,Steakhouse,$50 and over,Monterey,http://www.whalingstation.net,"",(831) 373-3778,4.2 / 5,wonderful dinner. Service was excellent.,06/24/2012
Wickets Bistro - Bernardus Lodge,http://www.opentable.com/wickets-bistro-bernardus-lodge?scpref=109&tab=2,4.4,"415 Carmel Valley Rd Carmel Valley, CA  93924 ",35,Californian,$31 to $50,Carmel,http://www.bernardus.com,gmartin@bernardus.com,(831) 658-3400,4.5 / 5,Great lunch outside - lovely setting!,07/16/2012
Willows at Chumash Casino,http://www.opentable.com/willows-at-chumash-casino?scpref=109&tab=2,4.2,"3400 E. Hwy 246 Santa Ynez, CA  93460 ",29,Contemporary American,$31 to $50,Santa Ynez Valley,http://www.chumashcasino.com,richard.hollowell@chumashcasino.com,(805) 686-3800,4.2 / 5,Pricey for what we got. Limited menu.,07/20/2012
Wills Fargo,http://www.opentable.com/wills-fargo?scpref=109&tab=2,3.7,"19 East Carmel Valley Rd Carmel Valley, CA  93924-9703 ",23,Steakhouse,$30 and under,Carmel,http://www.bernardus.com/lodge/restaurants/,willsfargo@redshift.com,(831) 659-2774,3.7 / 5,"Great find! Dinner and wine were only outdone, by the knowlege and engaging staff. We had dinner at Wills Fargo and found it to be a lovely room, great staff and fabulous food. The salads were crisp and fresh and our main courses were prepared perfectly. My wife, son (15) and daughter (12) and I loved the entire experience.",07/14/2012
Wine Cask - Santa Barbara,http://www.opentable.com/wine-cask?scpref=109&tab=2,4.4,"813 Anacapa Street Santa Barbara, CA  93101 ",100,American,$30 and under,Santa Barbara,http://www.winecask.com,"",(805) 966-9463,4.4 / 5,Beautiful room in a historic building. Food was well executed but some plate combinations like salmon on top of grains with melon balls was not cohesive and left me missing something. Desserts were incredible. If only main courses could have been so lovely,07/09/2012
