name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Odoriko Restaurant,http://www.opentable.com/odoriko-restaurant?scpref=109&tab=2,4.0,"2400 Koa Ave. Honolulu, HI  96815 ",9,Japanese,$30 and under,Honolulu,http://www.odorikohawaii.com,odorikohawaii@gmail.com,(808) 923-7368,3.9 / 5,"I loved the food. It was a little pricey in the end though. I believe that what was lacking was the ambiance. I love those little Japanese hole-in-the-wall restaurants, however, they need to clean their carpet to get rid of the strange musty smell they have. Other than that everyone and everything was fabulous. My boyfriend and I make it a hobby to find good places to dine at but for the price I paid, I would say that they need to clean up their carpet or their chair upholstery.",07/18/2012
Ola at Turtle Bay,http://www.opentable.com/ola-at-turtle-bay?scpref=109&tab=2,4.1,"57-091 Kamehameha Hwy Kahuku, HI  96731 ",76,Hawaiian,$30 and under,Kahuku,http://www.olaislife.com,info@olaislife.com,(808) 293-0801,4.1 / 5,Amazing food and great service!,07/14/2012
Orchids at Halekulani,http://www.opentable.com/orchids-at-halekulani?scpref=109&tab=2,4.6,"2199 Kalia Road Honolulu, HI  96815 ",149,Seafood,$31 to $50,Honolulu,http://www.halekulani.com/dining/orchids/,dininig.reservations@halekulani.com,(808) 923-2311,4.6 / 5,"HALEKULANI has been in the history of Waikiki for many many years. As I was a travel director for 13 years here in Hawaii, I was able to stay at the Halekulani in the years from 1981 to 1994. I must say that, although I came back to Waikiki in 2005, after teaching at The Univesity of the Thai Chamber of Commerce in Bangkok, Thailand, Waikiki and the ""Aloha Spirit"" has deminished.",07/21/2012
P. F. Chang's - Waikiki,http://www.opentable.com/p-f-changs-waikiki?scpref=109&tab=2,3.9,"2201 Kalakaua Ave Suite 115 Honolulu, HI  96815",69,Chinese,$30 and under,Honolulu,http://www.pfchangshawaii.com,Waikiki@pfchangshawaii.com,(808) 628-6760,3.9 / 5,PF Changs is a long time favourite and such a treat. We visited Waikiki where it was extremely beneficial being able to reserve a table. Consistently good food.,07/07/2012
Pacific'O,http://www.opentable.com/pacifico?scpref=109&tab=2,4.3,"505 Front Street Lahaina, HI  96761 ",69,Hawaii Regional Cuisine,$31 to $50,Lahaina,http://pacificomaui.com,reservationist@pacificomaui.com,(808) 667-4341,4.3 / 5,"This was our second trip to Maui in 4 years. The restaurant has not lost any of its qualities. Perfect location, organic local sourced food, ambiance. Don't miss the chance to dine here.",07/18/2012
Pagoda Floating Restaurant,http://www.opentable.com/pagoda-floating-restaurant?scpref=109&tab=2,3.8,"1525 Rycroft St. Honolulu, HI  96814 ",65,International,$30 and under,Honolulu,http://www.pagodahawaii.com,info@pagodahawaii.com,(808) 948-8356,3.8 / 5,"We enjoy the food and the ""local"" feel and ambiance . . . BUT it is way overpriced. We keep coming back but are always stunned when we get the bill!! Way overpriced although we enjoy the food and so just do it anyway. People need to know that it is more expensive than many very upscale places with views and much nicer in other ways. Just come knowing you'll pay a lot for better than average food.",07/21/2012
Pahu i'a at Four Seasons Hualalai,http://www.opentable.com/pahu-ia-at-four-seasons-hualalai?scpref=109&tab=2,4.6,"72-100 Kaupulehu Dr. Kaupulehu, HI  96740 ",78,Hawaiian,$31 to $50,Kailua-Kona,http://www.fourseasons.com/hualalai/dining/restaurants/pahu_i_a/,"",(808) 325-8000,4.6 / 5,"The perfect restaurant for a special occasion or a romantic dinner. This is a beautiful setting - on the beach. Dining outdoors on the lanai or indoors - the views are spectacular. The dining room brings the outdoors in with open expanses, you don't realize you are dining indoors. The upstairs was formerly the Lava Lounge for small bites and cocktails. It is now closed. They have moved the bar downstairs again. The word Pahuia means aquarium in Hawaiian and you ate greeted by an amazing salt water aquarium. The menu is creative and beautifully prepared. The fish is the freshest often farmed raised on property. service is flawless.",07/20/2012
Pineapple Grill at Kapalua,http://www.opentable.com/pineapple-grill-at-kapalua?scpref=109&tab=2,4.2,"200 Kapalua Drive Lahaina, HI  96761 ",129,Pan-Asian,$31 to $50,Kapalua,http://pineapplekapalua.com,team@pineapplekapalua.com,(808) 669-9600,4.2 / 5,Had a wonderful time. First time at this restaurant great food and atmosphere.,07/05/2012
The Pineapple Room by Alan Wong,http://www.opentable.com/the-pineapple-room-by-alan-wong?scpref=109&tab=2,3.9,"1450 Ala Moana Blvd Honolulu, HI  96814 ",169,Pan-Asian,$31 to $50,Honolulu,http://www.alanwongs.com,pineapple@alanwongs.com,(808) 945-6573,3.9 / 5,The server we had gave us excellent service.,07/21/2012
Plantation Gardens,http://www.opentable.com/plantation-gardens?scpref=109&tab=2,4.3,"2253 Poipu Road Koloa, HI  96756 ",61,Hawaiian,$30 and under,Koloa,http://www.pgrestaurant.com,info@pgrestaurant.com,(808) 742-2121,4.3 / 5,Great food and great service. We came for my spouces birthday and they were very accomodating especially on last minute reservation. Very nice garden and overall atmosphere. A must see and dine when you are on the South side of the island.,07/11/2012
Plantation House Maui,http://www.opentable.com/plantation-house-maui?scpref=109&tab=2,4.3,"2000 Plantation Club Dr. Kapalua, HI  96761 ",120,Seafood,$30 and under,Lahaina,http://www.theplantationhouse.com,info@theplantationhouse.com,(808) 669-6299,4.4 / 5,"We thoroughly enjoyed our experience, the service was excellent and the view was breathtaking. Both of us each tried a different preparation of the fresh fish (which was Ono and another which was similar). Both preparations were unique and very well executed. I can't recommend it enough. Worth a visit.",07/16/2012
Plumeria Beach House,http://www.opentable.com/plumeria-beach-house?scpref=109&tab=2,4.0,"5000 Kahala Ave. Kahala, HI  96816 ",123,Contemporary American,$30 and under,Honolulu,http://www.kahalaresort.com,restaurants@kahalaresort.com,(808) 739-8760,4 / 5,Buffet wasn't anything special. Lunch is better.,07/13/2012
Prima Kailua,http://www.opentable.com/prima-kailua?scpref=109&tab=2,4.4,"108 Hekili St. #107 Kailua Village, HI  96734 ",90,Contemporary American,$30 and under,Kailua,http://primahawaii.com/,reservations@primahawaii.com,(808) 888-8933,4.3 / 5,"I love Prima! We don't live in Kailua but whenever we can, we take a trip out there just for Prima!",07/21/2012
"Pulehu, an Italian Grill",http://www.opentable.com/pulehu-an-italian-grill?scpref=109&tab=2,4.2,"6 Kai Ala Drive Lahaina, HI  96761 ",44,Italian,$30 and under,Kaanapali ,http://www.pulehurestaurant.com,james.hansen@westin.com,(808) 662-2619,4.2 / 5,"La nourriture y est excellente de même que le service, mais les portions sont petites. De plus, le spaghetti coûte 25 $, ce qui est un peu cher.",07/13/2012
Rakuen Lounge,http://www.opentable.com/rakuen-lounge?scpref=109&tab=2,3.0,"1153 Bethel Street Honolulu, HI  96813 ",2,Sushi,$30 and under,Honolulu,http://rakuenlounge.com/,info@RakuenLounge.com,(808) 524-0920,3 / 5,The quality of the fish and other dishes was excellent and the dishes were well-presented. My party appreciated the decor and Japanese hanafuda-themed artwork.,07/03/2012
Restaurant 2978 / Richie's,http://www.opentable.com/restaurant-2978-richies?scpref=109&tab=2,2.5,"2978 Umi St. Lihue, HI  96766 ",2,Asian,$30 and under,Lihue,"","",(808) 246-6300,2.5 / 5,"What food we had was good, however, probably because not too many people were there, they had a limited menu. Several items on the menu were not available. Make it a smaller menu if you can't provide all that is listed. The service was fine and pleasant otherwise.",05/10/2012
Restaurant Epic,http://www.opentable.com/restaurant-epic?scpref=109&tab=2,4.4,"1131 Nuuanu Ave. Honolulu, HI  96817 ",55,Californian,$30 and under,Honolulu,http://www.restaurantepichawaii.com,restaurantepic808@gmail.com,(808) 587-7877,4.4 / 5,"We happened to go on trivia night for my parents' anniversary so the ambiance was just ruined. The food for some reason, while good, all came out too salty to really enjoy.",06/25/2012
Rokkaku Ala Moana,http://www.opentable.com/rokkaku-ala-moana?scpref=109&tab=2,4.2,"1450 Ala Moana Blvd #2056 Honolulu, HI  96814 ",13,Japanese,$30 and under,Honolulu,http://www.rokkak.com,rokkaku.res@gmail.com,(808) 946-3355,4.2 / 5,"Absolutely the best, authentic, Japanese food using premium ingredients. If you want authentic upscale Japanese food, this is it.",06/16/2012
RumFire - Sheraton Waikiki,http://www.opentable.com/rumfire-poipu-kauai?scpref=109&tab=2,3.7,"2255 Kalakaua Ave Honolulu, HI  96815 ",3,Tapas / Small Plates,$30 and under,Honolulu,http://www.rumfirewaikiki.com,TDRC.WAIKIKI@SHERATON.COM,(808) 347-6920,3.7 / 5,Rumfire is our favorite place to catch the sunset on waikiki. The food is wonderfully prepared and the drinks are creative and fun.,03/29/2012
RumFire Poipu Kauai,http://www.opentable.com/rumfire-poipu-kauai-poipu-beach?scpref=109&tab=2,4.1,"2440 Hoonani Road Poipu Beach, HI  96756 ",33,International,$30 and under,Koloa,http://rumfirekauai.com,Alexander.youn@Sheraton.com,(808) 742-4786,4.1 / 5,Once we were seated and handed menus our first thought was to leave. The menu was written very oddly as the food items seemed buried in the photos and descriptions of drinks. We stayed and enjoyed the food greatly. Ahi tuna was wonderful as were the salads that contained an eclectic set of ingredients. Dessert was a fun selection of old favorites with a twist.,07/12/2012
Ruth's Chris Steak House - Honolulu,http://www.opentable.com/ruths-chris-steak-house-honolulu?scpref=109&tab=2,4.5,"500 Ala Moana Blvd. #6C Honolulu, HI  96813 ",65,Steakhouse,$50 and over,Honolulu,http://www.ruthschris.com,rcshhonolulu@direstaurants.com,(808) 599-3860,4.4 / 5,"I LOVE RUTH'S CHRIS! Absolutely our favorite restaurant, hands down! Oysters rockefeller, barbequed shrimp, and crab stuffed mushrooms are our favorite appetizers. My boyfriend loves the cowboy ribeye and I love the new york steak. Potatoes au gratin, mashed potatoes au gratin, sauteed mushrooms, and creamed spinach are our favorite sides. The creme brulee is fantastic as well as the chocolate duo. The food is amazing and the steaks are buttery and cooked to perfection. Service is always impeccable and the restaurant is classy. YUM!",07/22/2012
Ruth's Chris Steak House - Kohala Coast,http://www.opentable.com/ruths-chris-steak-house-kohala-coast?scpref=109&tab=2,4.5,"68-1330 Mauna Lani Drive #121 Kamuela, HI  96743 ",36,Steakhouse,$50 and over,Kohala Coast,http://www.ruthschris.com,rcshmaunalani@direstaurants.com,(808) 887-0800,4.5 / 5,Caesar salads (3) were premade and soggy.,07/11/2012
Ruth's Chris Steak House - Lahaina,http://www.opentable.com/ruths-chris-steak-house-lahaina?scpref=109&tab=2,4.5,"900 Front Street Space A-3 Lahaina, HI  96761 ",35,Steakhouse,$50 and over,Lahaina,http://www.ruthschris.com,rcshlahaina@direstaurants.com,(808) 661-8815,4.5 / 5,"ANDY, OUR SERVER WAS EXCELLENT. CRAIG, THE ASSISTANT MANAGER WAS CHECKING EACH QUEST",06/25/2012
Ruth's Chris Steak House - Waikiki,http://www.opentable.com/ruths-chris-steak-house-waikiki?scpref=109&tab=2,4.4,"226 Lewers Street #L-233 Honolulu, HI  96815 ",71,Steakhouse,$50 and over,Honolulu,http://www.ruthschris.com,rcshwaikiki@direstaurants.com,(808) 440-7910,4.4 / 5,My compliments goes out to our server Dean great service and the busy manager David busing tables and asking if everything is OK. Thanks we'll be back again,07/22/2012
Ryan's Grill,http://www.opentable.com/ryans-grill?scpref=109&tab=2,4.0,"1200 Ala Moana Blvd. Honolulu, HI  96814 ",66,Contemporary American,$30 and under,Honolulu,http://ryansgrill.com,pdexter@r-u-i.com,(808) 591-9132,4 / 5,"Ribs were great and their fish selections are always good. Large diverse menu, love the parkview lunch specials, too.",07/13/2012
Salt Kitchen & Tasting Bar,http://www.opentable.com/salt-kitchen-and-tasting-bar?scpref=109&tab=2,4.2,"3605 Waialae Ave Honolulu, HI  96816 ",99,Gastro Pub,$31 to $50,Honolulu,http://salthonolulu.com,salthonolulu@gmail.com,(808) 744-7567,4.2 / 5,"I found Salt just by searching for restaurants on open table, and it was one of the best meals we've ever had. I can honestly say that the gnocchi is the best gnocchi both my husband and I ever had, and I can't stop thinking about the potatoes either! Desserts were to die for!! The service was top notch, and I loved the decor and vibe of the space.",07/01/2012
"Sam Choy's Breakfast, Lunch, Crab & Big Aloha Brewery",http://www.opentable.com/sam-choys-breakfast-lunch-crab-and-big-aloha-brewery?scpref=109&tab=2,3.6,"580 N. Nimitz Highway Honolulu, HI  96817 ",72,Hawaiian,$30 and under,Honolulu,http://samchoyhawaii.com/,samchoysblc@yahoo.com,(808) 545-7979,3.7 / 5,The food at Sam Choy's is fabulous.,07/11/2012
Sam Choy's Kai Lanai,http://www.opentable.com/sam-choys-kai-lanai?scpref=109&tab=2,4.4,"78-6831 Ali'i Dr. Kailua-Kona, HI  96740 ",131,Hawaii Regional Cuisine,$30 and under,Kailua-Kona,http://www.samchoy.com,"",(808) 333-3434,4.4 / 5,"Great food, great service, great view! Sam Choy's Kai Lanai became ""our place"" during this vacation!",07/15/2012
Sarento's on the Beach,http://www.opentable.com/sarentos-on-the-beach?scpref=109&tab=2,4.3,"2980 S. Kihei Rd. Kihei, HI  96753 ",87,Italian,$50 and over,Wailea,http://www.tristarrestaurants.com,tristarrestaurants@hotmail.com,(808) 875-7555,4.3 / 5,Thank you for the perfect table!,07/22/2012
Sarento's Top of the “I”,http://www.opentable.com/sarentos-top-of-the-i?scpref=109&tab=2,4.2,"1777 Ala Moana Boulevard Honolulu, HI  96815 ",80,Italian,$31 to $50,Honolulu,http://www.tristarrestaurants.com,tri-star-restaurants@hawaii.rr.com,(808) 955-5559,4.2 / 5,"We started with excellent service, but 20 minutes into the drinks and appetizer, it decreased dramatically. Sporadic--- 5 minutes of attention, and 20 without. Very poor timing of courses. The food was OK, but definitely overpriced. My recommendation is that it is a good place for drinks, an appetizer, and the view. But, save the big dinner bucks for better food and service.",07/22/2012
Shokudo - Honolulu,http://www.opentable.com/shokudo-honolulu?scpref=109&tab=2,4.1,"1585 Kapiolani Blvd, Suite 100 Honolulu, HI  96814 ",61,Japanese,$30 and under,Honolulu,http://www.shokudojapanese.com,infoshokudo@hawaii.rr.com,(808) 941-3701,4.1 / 5,"Service was outstanding! There was a bit of a wait on the dessert but we were informed when we placed our order; the wait wasn't that long (5-10 minutes) so we chose to wait.The honey toast was well worth the wait! Everything was presented beautifully and tasted incredible. We tried some of the unusually items (sushi pizza,etc) and were surprised that they were items we would recommend to others. Our only complaint is that the tables would slide very easily on the polished floor. Definitely a value establishment. value = quality/price. Approximately $85 for party of four.",07/16/2012
SHOR American Seafood Grill at Hyatt Waikiki,http://www.opentable.com/shor-american-seafood-grill-at-hyatt-waikiki?scpref=109&tab=2,4.3,"2424 Kalakaua Ave. Honolulu, HI  96815 ",32,Seafood,$31 to $50,Honolulu,http://www.shorgrill.com,David.Duarte@hyatt.com,(808) 923-1234,4.3 / 5,"We were looking for a spot to unwind from a busy week at work. We had heard about Hyatt's renovation and the new Shor Restaurant. The Shor was a perfect choice! We enjoyed the Sunset Dinner Special on the terrace with views of Waikiki Beach. The umbrella was lighted as the sun set and the torch lights were flickering as the gentle tradewinds danced around our table. It was so-o-o relaxing!. The chef came around to ask us how we enjoyed our dinner and chatted for awhile. Dinner, of course, was delicious! From the appetizer to the steaks to the dessert...perfection! Our server, Brad, was Johnny on the spot, catering to our every wish. The only annoyance was the regular arrivals of the bell ringing trolley on Kalakaua. But we'll be back!!!",07/20/2012
Shore Bird Restaurant & Beach Bar,http://www.opentable.com/shore-bird-restaurant-and-beach-bar?scpref=109&tab=2,4.0,"2169 Kalia Road - Suite 118 Outrigger Reef Hotel, Waikiki Beach Honolulu, HI  96815",85,Contemporary American,$30 and under,Honolulu,http://www.shorebirdwaikiki.com  ,"",(808) 922-2887,4 / 5,"Shorebird is always a great place to take out of town guests. Ask for waiter Lee - - he's the greatest! Excellent, excellent & friendly service! Our guests from Hiroshima, Japan was just so impressed with the restaurant, the food, and the services provided by Lee. We had a great ocean view table and they had the opportunity to see the beautiful sunset unique to only Hawaii! The rib eye steaks were great! And the grill master (me) was wonderful!",07/17/2012
Side Street Inn Kapahulu,http://www.opentable.com/side-street-inn-kapahulu?scpref=109&tab=2,4.4,"614 Kapahulu Ave, #100 Honolulu, HI  96814 ",56,Comfort Food,$30 and under,Honolulu,http://www.sidestreetinn.com,sidestreetinnkapahulu@gmail.com,(808) 739-3939,4.4 / 5,"Great food and atmosphere! Forgot my phone there, but they had it in the office for me to pick up the next day! A wonderful experience with incredible service!",07/21/2012
Son'z Maui at Swan Court - Hyatt Regency Maui,http://www.opentable.com/sonz-maui-at-swan-court-hyatt-regency-maui?scpref=109&tab=2,4.4,"200 Nohea Kai Drive Lahaina, HI  96761 ",42,Seafood,$31 to $50,Lahaina,http://sonzrestaurant.com/,sonzmaui@hawaii.rr.com,(808) 667-4506,4.4 / 5,By far the best dinner we experienced on Maui. The outdoor seating is very romantic the service was excellent and all of our dinners were perfect! I would highly recommend the restaurant and it's number one on our return vacation!!!,07/17/2012
Stage Restaurant Hawaii,http://www.opentable.com/stage-restaurant-hawaii?scpref=109&tab=2,4.5,"1250 Kapiolani Blvd., 2nd Floor Honolulu, HI  96814 ",71,Contemporary Asian,$31 to $50,Honolulu,http://www.stagerestauranthawaii.com,info@stagerestauranthawaii.com,(808) 237-5429,4.5 / 5,"It was my first time dining at Stage, and I absolutely loved it! The servers were spot on, always attentive and definitely knew their stuff when it came to both the dishes and wines. The waiter gave great descriptions of the entrees and answered all of our questions with ease.",06/23/2012
Stella Blues Cafe,http://www.opentable.com/stella-blues-cafe?scpref=109&tab=2,3.8,"1279 S. Kihei Rd. Ste. B -201 Kihei, HI  96753 ",26,Comfort Food,$30 and under,Kihei,http://www.stellablues.com,kale@stellablues.com,(808) 874-3779,3.7 / 5,"Great food, great service. Comfortable setting.",06/27/2012
Sushi King Hawaii,http://www.opentable.com/sushi-king-hawaii?scpref=109&tab=2,4.3,"2700 South King Street Honolulu, HI  96826 ",4,Japanese,$30 and under,Honolulu,http://sushikinghonolulu.com,"",(808) 947-2836,4.3 / 5,"Made the Open Table reservation. Got the confirmation. Arrived at the restaurant, but they had no such reservation. Luckily we got the table we desired. Brought our Hiroshima, Japan guests to partake of local Japanese food. They just raved about it and including the quantity! Absolutely great service!",07/19/2012
Sushi Sasabune Hawaii,http://www.opentable.com/sushi-sasabune-hawaii?scpref=109&tab=2,4.7,"1417 S. King St. Honolulu, HI  96814 ",54,Sushi,$50 and over,Honolulu,http://sushisasabunehawaii.com,sushi@sasabunehi.com,(808) 947-3800,4.7 / 5,"We had the fabulous Chef's Omakase meal, which included 13 courses of the freshest pieces of sushi we had ever had. Service was excellent, explaining how to eat each piece of fish presented to us. Definitely, amongst the top 3 meals I've ever eaten in my life. If I lived in Honolulu, I would come eat here every month.",07/17/2012
Sushi Shiono,http://www.opentable.com/sushi-shiono?scpref=109&tab=2,4.3,"75-5799 Alii Dr, Ste. C 3 Kailua-Kona, HI  96740 ",10,Japanese,$31 to $50,Hawaii,http://www.sushishiono.com,shionooffice@shiono.co.jp,(808) 326-1696,4.4 / 5,Good food - one the best non-resort Japanese restaurants on the Island. Very consistant and reasonable for the food they serve. We've never had a bad experience over the years.,06/21/2012
Taormina Sicilian Cuisine,http://www.opentable.com/taormina-sicilian-cuisine?scpref=109&tab=2,4.1,"227 Lewers St. Honolulu, HI  96814 ",77,Italian,$31 to $50,Honolulu,http://taorminarestaurant.com/,taormina@wdiusa.com,(808) 926-5050,4.1 / 5,"Delicious and innovative food, bustling atmosphere. We had the tasting menu, an excellent value. Squid and octopus appetiser, magical chilled pea soup, prosciuto and melon, excellent pasta, and duck with orange-balsalmic reduction. Excellent (if mostly pricy) wine list. Seating in several areas: lower level in front (our preference), kitchen (very noisy), upstairs, outdoor. Only negative was the noisy cappuchino machine drowning out conversation, it could use a sound-deadening enclosure.",07/17/2012
The Terrace - Ritz Carlton Kapalua,http://www.opentable.com/the-terrace-ritz-carlton-kapalua?scpref=109&tab=2,5.0,"One Ritz-Carlton Drive Lahaina, HI  96761 ",1,Comfort Food,$30 and under,Kapalua,http://www.ritzcarlton.com/en/Properties/KapaluaMaui/Dining/TheTerrace/Default.htm,kapalua.restaurant@ritzcarlton.com,(808) 665-7089,5 / 5,"Delicious food, amazing scenery, quality service! Love this place.",07/06/2012
Three's Bar & Grill,http://www.opentable.com/threes-bar-and-grill?scpref=109&tab=2,4.1,"1945- G South Kihei Rd Kihei, HI  96753 ",16,Pan-Asian,$30 and under,Kihei,http://www.threescateringmaui.com,threescatering@hotmail.com,(808) 879-3133,4.1 / 5,Delicious food and great service. We are definitely going back.,06/22/2012
Tidepools - Grand Hyatt Kauai,http://www.opentable.com/tidepools-grand-hyatt-kauai?scpref=109&tab=2,4.4,"1571 Poipu Rd. Poipu, HI  96756 ",136,Seafood,$31 to $50,Poipu,http://www.grandhyattkauai.com,conciergekauai@hyatt.com,(808) 240-6456,4.4 / 5,"Hubby and I both agree the entire experience was THE BEST we've ever had! His prime rib was melt in his mouth tender and flavorful, my ""specialized"" ahi with the Hawaiian Freshseasonings and sides was amazing; just as I hoped! Ambiance, employees - all were top-notch. They were most accommodating of my ""picky"" desires - the meal was an anniversary gift from our children, and made for a memorable night! Dining was in an open air hut, literally over a meandering koi pond, with striking rock features. Such a relaxing spot!",07/19/2012
Tiki's Grill & Bar,http://www.opentable.com/tikis-grill-and-bar?scpref=109&tab=2,4.0,"2570 Kalakaua Avenue Honolulu, HI  96815 ",128,American,$30 and under,Honolulu,http://www.tikisgrill.com,events@tikisgrill.com,(808) 923-8454,4 / 5,"Everyone in family loved the place. Sat in bar for tropical drinks before dinner. 1944 Mai Tai was super. Watched an awesome sunset, then went in for dinner. Service was great. Food excellent. Would recommend Miso Butterfish, superb.",05/14/2012
To Thai For,http://www.opentable.com/to-thai-for?scpref=109&tab=2,3.4,"3571 Wailalae Ave. #101 Honolulu, HI  96816",5,Thai,$30 and under,Honolulu,http://www.itstothaifor.com,Chef@itstothaifor.com,(808) 734-3443,3.4 / 5,"1. Food was excellent. 2. However, we ordered two entrees and one was delivered almost 15 minutes after the first. Unsatisfactory. 3. Waiter kept calling me and my wife ""guys!"" We're old enough to be his parents, and I doubt that he calls his parents ""guys."" 4. Lighting too bright. Absolutely no ambience in this restaurant.",04/13/2012
"Tommy Bahama's Restaurant & Bar - Mauna Lani, Big Island",http://www.opentable.com/tommy-bahamas-restaurant-and-bar-mauna-lani-big-island?scpref=109&tab=2,4.2,"68-1330 Mauna Lani Drive # 101 (located in KoHala Cove) Kamuela, HI  96743",63,Seafood,$31 to $50,Kamuela,http://www.tommybahama.com,MaunaLaniEvents@tommybahama.com,(808) 881-8686,4.2 / 5,We choose Tommy Bahama's because it was close to a Hawaii Performing Arts event at the Fairmont. We had a 5 PM reservation and thought we did not need to make one as just a few tables were filled. By 6 PM the restaurant was pretty well full with diners.The food was delicious. The vanilla creme brulee in a pineapple shell dessert was wonderful. The prices are a bit on the high side but the food quality and service was worth the price.,07/20/2012
"Tommy Bahama's Restaurant & Bar - Wailea, Maui",http://www.opentable.com/tommy-bahamas-restaurant-and-bar-wailea-maui?scpref=109&tab=2,4.1,"3750 Alanui Drive Kihei, HI  96753 ",97,Seafood,$30 and under,Wailea,http://www.tommybahama.com/TBG/Stores_Restaurants/Restaurants/Wailea.jsp,WaileaEvents@tommybahama.com,(808) 875-9983,4.1 / 5,"The service was horrible, it took thirty minutes just to get water and place our order. We were a group of three adults two teens. Over two hours to get food and leave. I also asked the waiter if he could make a substitue on the kids menu for shrimp, he sa I'd he would as to my suprise charged me more than the adults meal. I pointed out my dis satisfaction , we would have made another selection had this been a problem. I am very very unimpressed with lack of customer service",07/21/2012
Top of Waikiki,http://www.opentable.com/top-of-waikiki?scpref=109&tab=2,3.9,"2270 Kalakaua Avenue, 18th Floor Honolulu, HI  96815 ",69,Contemporary American,$50 and over,Honolulu,http://topofwaikiki.com/,info@topofwaikiki.com,(808) 923-3877,3.9 / 5,Went here for my wife birthday. Good was good however service was below avg compared to other high end dining restaurants. I would give a recommendation only because the good was good and it had a great view.,07/13/2012
Tortilla Republic,http://www.opentable.com/tortilla-republic?scpref=109&tab=2,4.2,"2829 Ala Kalanikaumaka St. Koloa, HI  96756 ",63,Mexican,$30 and under,Koloa,http://www.tortillarepublic.com,infokauai@tortillarepublic.com,(808) 742-8884,4.2 / 5,"The guacamole made at our table was the best we've ever tasted. My cucumber lavender margarita was fantastic. We loved the patio, the lighting, and the general feel. Great for a date night or group of friends.",07/13/2012
Town,http://www.opentable.com/town-honolulu?scpref=109&tab=2,4.2,"3435 Waialae Avenue #103 Honolulu, HI  96813 ",208,Contemporary American,$30 and under,Honolulu,http://www.townkaimuki.com,go2town@hawaiiantel.net,(808) 735-5900,4.2 / 5,"Food was very good - the mussels served in a very flavorful broth, generous quantities of fresh green arugula with the steak, the swordfish surprisingly and attractively presented in a bowl.",07/21/2012
Twenty One Degrees North,http://www.opentable.com/twenty-one-degrees-north?scpref=109&tab=2,4.4,"57-091 Kamehameha Hwy. North Shore, HI  96731 ",40,Hawaii Regional Cuisine,$31 to $50,North Shore,http://www.Turtlebayresort.com,tbrconcierge@turtlebayresort.com,(808) 447-6547,4.4 / 5,"The restaurant was very nice and was in high demand as we saw another couple without reservations get turned away. We had the chef's tasting menu. After reading about the restaurant, we had high expectations. The food was good though I thought the filet mignon was overcooked. The price was a little high though this was the only high end restaurant in the area and it was at the Turtle Bay resort. It was nice, but we probably wouldn't go again.",07/13/2012
Ushio-tei,http://www.opentable.com/ushio-tei?scpref=109&tab=2,4.0,"92-1001 Olani Street Kapolei, HI  96707 ",26,Japanese,$30 and under,Ko Olina,http://www.ihilani.com,andy.hope@marriotthotels.com,(808) 679-2166,3.9 / 5,Nice where you don't have to fight the traffic and deal with the Waikiki crowd.,07/20/2012
V Lounge,http://www.opentable.com/v-lounge?scpref=109&tab=2,3.8,"1344 Kona Street Honolulu, HI  96814 ",4,Pizzeria,$30 and under,Honolulu,http://vloungehawaii.com,vloungehawaii@gmail.com,(808) 953-0007,3.8 / 5,Do not allow the signs on the door to intimidate or prevent you from entering the lounge. The Margherita and pizza with prosciutto/arugula were excellent. This is a high compliment since eating Napoli pizza at Settebello restaurant. It was a surprisingly pleasant experience for non-drinkers.,07/17/2012
The Veranda at the Kahala Resort,http://www.opentable.com/the-veranda-at-the-kahala-resort?scpref=109&tab=2,3.8,"5000 Kahala Ave Honolulu, HI  96816 ",17,Afternoon Tea,$31 to $50,Honolulu,http://www.kahalaresort.com,restaurants@kahalaresort.com,(808) 739-8760,3.8 / 5,"Wonderful afternoon tea with a view of the dolphin pools; however, there were quite a few tourists who wandered onto the upwind sidewalk along the entry driveway that abuts this open area to light up their cigarettes, so that pungent and irritating cigarette smoke drifted into this otherwise delightful open space where we had afternoon tea with pastries and sandwiches (which were great!). Hotel management should address this and not allow guests to use the front sidewalk to smoke! The ""second hand"" smoke totally ruined an otherwise delightful Afternoon Tea.",06/16/2012
Wahoo's Fish Tacos - Kahala,http://www.opentable.com/wahoos-fish-tacos-kahala?scpref=109&tab=2,2.0,"4614 Kilauea Ave. Honolulu, HI  96816 ",1,Contemporary Mexican,$30 and under,Honolulu,http://www.wahoos.com,steph@wahooshawaii.com,(808) 732-9229,2 / 5,"Restaurant wasn't prepared for our party of 8 despite the online reservation; ended up being squeezed into a narrow, outside back corner of the restaurant. Our waiter was new (3 days on the job), did his best, but forgot 2 orders. The ""bowl"" portions are good. Pass on the chips & salsa.",06/10/2012
Wolfgang Puck's Spago in the Four Seasons Resort Maui (FKA Spago - Maui),http://www.opentable.com/wolfgang-pucks-spago-in-the-four-seasons-resort-maui?scpref=109&tab=2,4.2,"3900 Wailea Alanui Drive Wailea, HI  96753 ",136,American,$50 and over,Wailea,http://www.wolfgangpuck.com,jacques.perwin@wolfgangpuck.com,(808) 879-2999,4.2 / 5,"Wonderful service, views and food. Couldn't be more perfect unless it was free!",07/21/2012
