Mona Lisa Fondue Restaurant,http://www.opentable.com/mona-lisa-fondue-restaurant?scpref=109&tab=2,4.3,"733 Manitou Avenue Manitou Springs, CO  80829 ",159,Fondue,$31 to $50,Colorado Springs,http://www.monalisafondue.com,jeff@monalisafondue.com,(719) 685-0277,4.3 out of 5,One of our favorite places in the Colorado Springs area!,6/25/12,http://www.pickgrapevine.com/wantmore/2658,2658
Jsix Restaurant,http://www.opentable.com/jsix-restaurant?scpref=109&tab=2,4.3,"616 J Street San Diego, CA  92101 ",112,Organic,$30 and under,Downtown / Gaslamp,http://www.jsixsandiego.com,jeffrey.brown@kimptonhotels.com,(619) 531-8744,4.3 out of 5,"Loved the Chef's Mercy. I'm sure the regular menu was fantastic as well, but there's something really cool about having the chef design a meal on the spot. Price was very reasonable ($59 for 5 courses, $79 w/ a wine pairing) and they were even able to accommodate the fact that my friend (keeps kosher) and I (pregnant) could and couldn't eat very different things. Would come back just for that menu item.",5/10/12,http://www.pickgrapevine.com/wantmore/2659,2659
Breeze Restaurant,http://www.opentable.com/breeze-restaurant?scpref=109&tab=2,3.7,"2025 Avenue of the Stars Los Angeles, CA  90067 ",38,Californian,$30 and under,Century City,http://www.centuryplaza.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp,Jeffrey.conley@hyatt.com,(310) 551-3334,3.7 out of 5,"A group of us are staying the Hyatt Regency Century Plaza this week, and I was very excited to try Breeze after seeing that the reviews were not bad. Unfortunately, for this level of restaurant, I_ã_d expect the food to arrive if not hot, at least warm, but not cold (side roasted potatoes that came out were cold, as if it was taken out of the freezer and didn_ã_t get warmed up properly), and didn_ã_t come out the way that my colleagues ordered them. Our server was excellent though, I really wanted Breeze to work, since I made reservations for 4 days in a row, and planned to dine here every night with my colleagues, but after the first try, I cancelled the rest.",7/15/12,http://www.pickgrapevine.com/wantmore/2660,2660
Red Light District,http://www.opentable.com/red-light-district?scpref=109&tab=2,4.4,"409 F Street San Diego, CA  92101 ",49,American,$31 to $50,Downtown / Gaslamp,http://rldsd.com/,jeffrey@rldsd.com,(619) 255-2800,4.4 out of 5,Very cool spot. Definitely recommend the tasting menu so you can get a bit of everything. Neil Guillen and everybody else we encountered were spectacular!,7/7/12,http://www.pickgrapevine.com/wantmore/2661,2661
Lola - Denver,http://www.opentable.com/lola-denver?scpref=109&tab=2,4.4,"1575 Boulder St. Denver, CO  80211 ",206,Mexican / Southwestern,$30 and under,Highlands,http://www.loladenver.com,jen@bigredf.com,(720) 570-8686,4.4 out of 5,Excellent? My favorite restaurant in Denver!,7/20/12,http://www.pickgrapevine.com/wantmore/2662,2662
Harvest Moon Cafe,http://www.opentable.com/harvest-moon-cafe?scpref=109&tab=2,4.2,"487 First Street West Sonoma, CA  95476 ",121,Californian,$31 to $50,Sonoma,http://harvestmooncafesonoma.com,jenharvestmoon@gmail.com,(707) 933-8160,4.2 out of 5,Our first time here- we had friend join us outside on the patio. great meals for all of us-we will be back!,7/20/12,http://www.pickgrapevine.com/wantmore/2663,2663
Uptown Billiards Club,http://www.opentable.com/uptown-billiards-club?scpref=109&tab=2,4.8,"120 NW 23rd Avenue Portland, OR  97210 ",70,American,$30 and under,Downtown,http://www.uptownbilliards.com/,jenn@uptownbilliards.com,(503) 226-6909,4.8 out of 5,Excellent service and food. Five course menu is a deal.,7/21/12,http://www.pickgrapevine.com/wantmore/2664,2664
Nonna's Ristorante & Bar,http://www.opentable.com/nonnas-ristorante-and-bar?scpref=109&tab=2,4.3,"One Mickey Mantle Dr. Oklahoma City, OK  73104 ",124,European,$31 to $50,Oklahoma City,http://www.nonnas.com,jennifer.johnson@nonnas.com,(405) 235-4410,4.3 out of 5,"Food was good and ambiance was fine. Nothing overly impressive. Wine and dessert lists were great. Service was also wonderful. Overall, there are other reataraunts in the metro I would pick over nonna's.",7/21/12,http://www.pickgrapevine.com/wantmore/2665,2665
finn & porter,http://www.opentable.com/finn-and-porter-austin?scpref=109&tab=2,4.1,"Hilton Austin 500 E 4th St. Austin, TX  78701",53,Steak,$31 to $50,Downtown,http://www.finnandporter.com/austin,jennifer.l.gomez@hilton.com,(512) 493-4900,4.1 out of 5,The food was great! My boyfriend and I decided to have dinner here while we were visiting Austin for the weekend and I am sure glad we did. Our waitress was wonderful so friendly and very helpful. This is a place I would surely come back to.,6/29/12,http://www.pickgrapevine.com/wantmore/2666,2666
LA Prime at The Westin Bonaventure Hotel,http://www.opentable.com/la-prime-at-the-westin-bonaventure-hotel?scpref=109&tab=2,4.3,"404 S. Figueroa Street Los Angeles, CA  90071 ",74,Steakhouse,$50 and over,Downtown,http://www.thebonaventure.com/dining/la_prime.cfm,jennifer.nagao@westin.com,(213) 612-4743,4.4 out of 5,Our waiter Alex was outstanding. Food and service excellent,7/20/12,http://www.pickgrapevine.com/wantmore/2667,2667
Picco Restaurant,http://www.opentable.com/picco-restaurant?scpref=109&tab=2,4.3,"320 Magnolia Ave Larkspur, CA  94939 ",208,Californian,$31 to $50,Larkspur,http://www.restaurantpicco.com,jennifer@restaurantpicco.com,(415) 924-0300,4.3 out of 5,"fabulous meal up and down the line. good cocktails, very knowledgeable wait staff.",7/20/12,http://www.pickgrapevine.com/wantmore/2668,2668
Springs Orleans,http://www.opentable.com/springs-orleans?scpref=109&tab=2,4.2,"123 E. Pikes Peak Colorado Springs, CO  80903 ",81,Creole / Cajun / Southern,$30 and under,Colorado Springs,http://www.springsorleans.com,jennys@springsorleans.com,(719) 520-0123,4.2 out of 5,"Excellent food and drink. Cost was reasonable. Had a table for 8, all had a great time. Don't miss the bar next door in the hotel. Quiet place for an after dinner drink.",7/14/12,http://www.pickgrapevine.com/wantmore/2669,2669
Jens' Restaurant,http://www.opentable.com/jens-restaurant?scpref=109&tab=2,4.6,"701 West 36th Avenue Anchorage, AK  99503 ",87,Seafood,$31 to $50,Anchorage,http://www.jensrestaurant.com,jens@alaska.net,(907) 561-5367,4.7 out of 5,"great service and a fabulous birthday celebration! however, i wish there were more options for vegetarians and/or vegan that weren't smothered in cream and cheese. it says vegan entrees available by request, which is fabulous, but if you are in the mood for lighter fare, a smaller meal or on a budget, there aren't enough options for vegetarians and vegans.",7/19/12,http://www.pickgrapevine.com/wantmore/2670,2670
THE Blvd - Beverly Wilshire Hotel,http://www.opentable.com/the-blvd-beverly-wilshire-hotel?scpref=109&tab=2,3.8,"9500 Wilshire Blvd. Beverly Hills, CA  90212 ",63,Contemporary American,$31 to $50,Beverly Hills,http://www.THEBlvdrestaurant.com/,jeremy.hargrove@fourseasons.com,(310) 385-3901,3.8 out of 5,Great food. Exceptional service. Very expensive but I guess you pay for Rodeo Drive views and Ferraris driving by. Definitely better food elsewhere but yo gotta eat here for the experience.,7/18/12,http://www.pickgrapevine.com/wantmore/2671,2671
MAX's Wine Dive - Houston,http://www.opentable.com/maxs-wine-dive-houston?scpref=109&tab=2,4.3,"4720 Washington Avenue, Suite B Houston, TX  77007 ",255,Comfort Food,$30 and under,Heights/Washington,http://www.maxswinedive.com/houston/index.php,jeremy@maxswinedive.com,(713) 880-8737,4.3 out of 5,"I had been wanting to go to Max's for some time to try their fried chicken. I finally made it. All 4 of us ordered the same dish - fried chicken. It looked so good on the plate. One bite in - no seasoning on the batter, no seasoning in the meat. It did not appear that the meat was brined. I was so disappointed. I might go back to try their pancakes. They looked and smelled good. The service was fine - not too friendly, but just fine for a late night crowd.",7/13/12,http://www.pickgrapevine.com/wantmore/2672,2672
Jer-ne Restaurant + Bar at The Ritz-Carlton,http://www.opentable.com/jer-ne-restaurant-and-bar-at-the-ritz-carlton?scpref=109&tab=2,3.7,"4375 Admiralty Way Marina Del Rey, CA  90292 ",15,Californian,$50 and over,Marina del Rey,http://www.ritzcarlton.com/en/Properties/MarinadelRey/Dining/Jer-NeRestaurantBar/Default.htm,jerne@ritzcarlton.com,(310) 823-1700,3.8 out of 5,Delicious andscenic dining at this harborside venue with attentive and welcoming service.,7/5/12,http://www.pickgrapevine.com/wantmore/2673,2673
Hurley's Restaurant and Bar,http://www.opentable.com/hurleys-restaurant-and-bar?scpref=109&tab=2,4.1,"6518 Washington Street Yountville, CA  94599 ",191,Californian,$30 and under,Yountville,http://www.hurleysrestaurant.com,Jerry@HurleysRestaurant.com,(707) 944-2345,4.1 out of 5,Ouer experience at Hurley's was mixed. The mussels and calamri left much to be desired but the Sockeye Salmon entree special was quite good. Our server Christin made the naight as we had a blast with her. The aloow you to bring wine with no corkage which is a big benefit.,7/16/12,http://www.pickgrapevine.com/wantmore/2674,2674
Mountain House - Woodside,http://www.opentable.com/mountain-house-woodside?scpref=109&tab=2,4.5,"13808 Skyline Boulevard Woodside, CA  94062 ",196,American,$30 and under,Woodside,http://Themountainhouse.com,jerry@themountainhouse.com,(650) 851-8541,4.5 out of 5,"A bit of a drive to get here but ALWAYS worth it! Great food, lovely ambiance and attentive service.",7/20/12,http://www.pickgrapevine.com/wantmore/2675,2675
Jerusalem Grill,http://www.opentable.com/jerusalem-grill?scpref=109&tab=2,4.4,"3259 Wurzbach Rd San Antonio, TX  78238 ",7,Middle Eastern,$30 and under,North San Antonio,http://www.jerusalemgrill.net,jerusalem2011@aol.com,(210) 680-8400,4.3 out of 5,The service was excellent. I liked the atmosphere. I will be back. Thanks,6/23/12,http://www.pickgrapevine.com/wantmore/2676,2676
Bridgewater Grill at The Golden Hotel,http://www.opentable.com/bridgewater-grill-at-the-golden-hotel?scpref=109&tab=2,4,"800 Eleventh Street Golden, CO  80401 ",35,Comfort Food,$30 and under,Golden,http://www.bridgewatergrill.com/,jfriedman@thegoldenhotel.com,(303) 279-2010,4 out of 5,Food and service was very good and the setting right along Clear Creek is beautiful.,7/8/12,http://www.pickgrapevine.com/wantmore/2677,2677
The Boon Fly Cafe - The Carneros Inn,http://www.opentable.com/the-boon-fly-cafe-the-carneros-inn?scpref=109&tab=2,4.3,"4048 Sonoma Highway Napa, CA  94559 ",17,American,$30 and under,Napa,http://www.theboonflycafe.com,jgiffin@thecarnerosinn.com,(707) 299-4870,4.3 out of 5,"Wonderful food, especially if you want comfort food. The mac and cheese and truffle fries are amazing! Friendly staff, cool decor, and it's Napa!",6/9/12,http://www.pickgrapevine.com/wantmore/2678,2678
Beachside Restaurant and Bar,http://www.opentable.com/beachside-restaurant-and-bar?scpref=109&tab=2,3.5,"14160 Palawan Way Marina Del Rey, CA  90292 ",14,Contemporary American,$30 and under,Marina del Rey,http://www.vumdr.com,jgonzalez@vumdr.com,(310) 439-3033,3.5 out of 5,The waiters need a lot of training in how to serve people as opposed to reaching across the table. Waiter serving the wine poured too much in the glass for the taster and requests were long to fulfill.,7/20/12,http://www.pickgrapevine.com/wantmore/2679,2679
Seastar Restaurant & Raw Bar,http://www.opentable.com/seastar-restaurant-and-raw-bar-bellevue?scpref=109&tab=2,4.4,"205 108th Avenue NE Bellevue, WA  98004 ",308,Seafood,$31 to $50,Bellevue,http://seastarrestaurant.com,jhowie@seastarrestaurant.com,(425) 456-0010,4.4 out of 5,"There were four in our group and three of us ordered the Ancho Chili Smoked Steelhead. Wow, this dish was pronounced the best fish I have ever had by two of our diners and the third loved it as well. The layers of flavor were so spectacular. Not just the fish but also the wonderful potato/corn cake that accompanied this dish. The other diner in our group got a mushroom dish and also loved it.",7/14/12,http://www.pickgrapevine.com/wantmore/2680,2680
Stanford's - Clackamas,http://www.opentable.com/stanfords-clackamas?scpref=109&tab=2,3.5,"8416 SE Sunnyside Rd. Clackamas, OR  97015 ",18,American,$30 and under,Clackamas,http://www.stanfords.com,chris.harter@r-u-i.com,(503) 653-9400,3.5 out of 5,Ffish taco weak-time between order and food excessive,7/18/12,http://www.pickgrapevine.com/wantmore/2681,2681
Stanford's - Clackamas,http://www.opentable.com/stanfords-clackamas?scpref=109&tab=2,3.5,"8416 SE Sunnyside Rd. Clackamas, OR  97015 ",18,American,$30 and under,Clackamas,http://www.stanfords.com,jhurd@r-u-i.com,(503) 653-9400,3.5 out of 5,Ffish taco weak-time between order and food excessive,7/18/12,http://www.pickgrapevine.com/wantmore/2682,2682
Bistro of Santa Monica,http://www.opentable.com/bistro-of-santa-monica?scpref=109&tab=2,4.5,"2301 Santa Monica Blvd. Santa Monica, CA  90404 ",22,Italian,$30 and under,Santa Monica,http://www.bistroofsantamonica.com,jilamichael@gmail.com,(310) 453-5442,4.4 out of 5,"Excellent food, great service and the ambiance of an Italian bistro. Highly recommended!",6/30/12,http://www.pickgrapevine.com/wantmore/2683,2683
Cafe Tu Tu Tango - Orange,http://www.opentable.com/cafe-tu-tu-tango?scpref=109&tab=2,3.4,"20 City Blvd West Orange, CA  92868 ",29,Tapas / Small Plates,$30 and under,Orange,http://www.cafetututangooc.com/,Jim_cafetututango@yahoo.com,(714) 769-2222,3.4 out of 5,Had a nice dinner before the Angel game. Great food and the server took great care of us!,7/6/12,http://www.pickgrapevine.com/wantmore/2684,2684
Azure - The Royal Hawaiian,http://www.opentable.com/azure-the-royal-hawaiian?scpref=109&tab=2,4.5,"2259 Kalakaua Avenue Honolulu, HI  96815 ",68,Seafood,$50 and over,Honolulu,http://www.royal-hawaiian.com/the-resort/dining-entertainment/azure/,jim.weisiger@luxurycollection.com,(808) 931-7440,4.5 out of 5,Outstanding food and wine selection. Gracious but attentive service. Beautiful beachfront ocean view.,7/21/12,http://www.pickgrapevine.com/wantmore/2685,2685
Firefly Grill & Wine Bar,http://www.opentable.com/firefly-grill-and-wine-bar?scpref=109&tab=2,4.4,"251 N. El Camino Real Suite B Encinitas, CA  92024 ",60,Contemporary American,$30 and under,Encinitas,http://www.fireflygrillandwinebar.com,jim@fireflygrillandwinebar.com,(760) 635-1066,4.4 out of 5,"The service was very poor throughout our evening. The waiter was inattentive from the beginning, the one cocktail ordered sat at the bar for several minutes - took at least 15 minutes and someone else had to deliver it. The food was served to the wrong person and basically just dropped at the table. I worked in the restaurant business and know you can get busy, but this waiter was inattentive and had poor customer service - it may be he was busy too, but there's a way to work with your customers even when you are busy.",7/14/12,http://www.pickgrapevine.com/wantmore/2686,2686
Monkey Cat,http://www.opentable.com/monkey-cat?scpref=109&tab=2,4.1,"805 Lincoln Way Auburn, CA  95603 ",73,Contemporary American,$30 and under,Auburn,http://monkeycat.com,jim@monkeycat.com,(530) 888-8492,4.2 out of 5,"great meal of chicken florentine, mashed potatos, and greenbeans, all very savory and well prepared. excellent attention from the servers.red wine was served at about 75-80 degrees however, and when i complained, the server couldn't replace it with a chilled one. instead she poured my drink into a chilled glass. better, but why not use their basement to keep wine at celler temp???? am i the 1st to notice the warm wine?",7/3/12,http://www.pickgrapevine.com/wantmore/2687,2687
Chamberlain's Steak & Chop House,http://www.opentable.com/chamberlains-steak-and-chop-house?scpref=109&tab=2,4.6,"5330 Belt Line Road Dallas, TX  75001 ",220,Steak,$31 to $50,North Dallas,http://www.chamberlainsrestaurant.com,jimtruman@chamberlainsrestaurant.com,(972) 934-2467,4.6 out of 5,"There are so many steakhouses in Dallas, that it's been a while since I have been back to Chamberlain's. I had forgotten how good this restaurant is. The service was outstanding as were all the dishes that we ordered, especially given that it was a busy Saturday night.",6/30/12,http://www.pickgrapevine.com/wantmore/2688,2688
Jing Restaurant,http://www.opentable.com/jing-restaurant?scpref=109&tab=2,4.3,"5370 Greenwood Plaza Blvd Greenwood Village, CO  80111 ",124,Asian,$30 and under,Tech Center / Greenwood Village,http://www.jingrestaurant.com,jingrestaurant@gmail.com,(303) 779-6888,4.3 out of 5,Restaurant was a bit tough to find - signage could be improved. Service and food quite good. Just an awkward location.,7/18/12,http://www.pickgrapevine.com/wantmore/2689,2689
Jino's Pars,http://www.opentable.com/jinos-pars-los-angeles?scpref=109&tab=2,5,"5844 W Manchester Ave Los Angeles, CA  90045-4419 ",1,Californian,$30 and under,LAX / Westchester,http://www.jinospars.com,jinospars@gmail.com,(310) 645-6666,5 out of 5,"It was very good, we like the food a lot I asked them to make one extra than I can take home. I am so pleased & same my friends.",7/5/12,http://www.pickgrapevine.com/wantmore/2690,2690
JiRaffe,http://www.opentable.com/jiraffe?scpref=109&tab=2,4.4,"502 Santa Monica Blvd. Santa Monica, CA  90401 ",193,Californian,$31 to $50,Santa Monica,http://www.Jirafferestaurant.com,JiRaffeLA@aol.com,(310) 917-6671,4.4 out of 5,We always love Jiraffe with the glass walls that open to the vibrant Santa Monica scene. We loved the seared Ahi app with the various accompaniments. The roasted halibut with mussels was tasty and the Farmer's market ravioli were delicious. Of course the signature chocolate truffle cake was wonderful. We went for dineLA week and give the experience a 10 - 11 out of 10.,7/21/12,http://www.pickgrapevine.com/wantmore/2691,2691
Sazon - Santa Rosa,http://www.opentable.com/sazon-santa-rosa?scpref=109&tab=2,4.3,"1129 Sebastopol Rd. Santa Rosa, CA  95407 ",21,Peruvian,$30 and under,Santa Rosa,http://sazonsr.com,jj_navarro@msn.com,(707) 523-4346,4.3 out of 5,"I recommend Sazon for those who want a first taste of Peruvian-inspired food (it's not the classic, traditional style) and have time to relax and savor. I scheduled a dinner for 10, knowing that the restaurant is quite small and was prepared for it to be an adventure.Indeed, the service was entertaining, but erratici - some of the appetizers we ordered never appeared, others were inexplicably multiplied. The mango shrimp ceviche was outstanding, but all the starters were a hit. The entrees were less evenly successful. The seafood stew (billed as paella) was overly salted and lacking in other distinctive flavors. In general, this venue seems like an experiment with lots of potential and room to improve. I",7/12/12,http://www.pickgrapevine.com/wantmore/2692,2692
Moody's Bistro Bar & Beats,http://www.opentable.com/moodys-bistro-bar-and-beats?scpref=109&tab=2,4.1,"10007 Bridge St. Truckee, CA  96161 ",42,American,$30 and under,Truckee,http://www.moodysbistro.com,jj@moodysbistro.com,(530) 587-8688,4.1 out of 5,"Moody's is our ""go to"" place in Truckee. We average once or twice a month. Casual, excellent food and good wine list. If anything the food has improved over the last several months. Would recommend to anyone who finds themselves in Truckee and in need of a meal.",7/20/12,http://www.pickgrapevine.com/wantmore/2693,2693
JJs Bistro and French Pastry,http://www.opentable.com/jjs-bistro-and-french-pastry-honolulu?scpref=109&tab=2,3.7,"3447 Waialae Ave Honolulu, HI  96816 ",13,French,$30 and under,Honolulu,http://www.jjfrenchpastry.com/,jjfrenchpastry@gmail.com,(808) 739-0993,3.7 out of 5,"Food was very good and reasonably priced. Waiter however made repeated errors on the bill initially giving us someone elses, then not subtracting a gift certificate etc. We were in a rush to leave and it was delayed.",7/20/12,http://www.pickgrapevine.com/wantmore/2694,2694
Jake's Famous Crawfish,http://www.opentable.com/jakes-famous-crawfish?scpref=109&tab=2,4.3,"401 SW 12th Avenue Portland, OR  97205 ",358,Seafood,$31 to $50,Downtown,http://www.JakesFamousCrawfish.com,jkcr@ldry.com,(503) 226-1419,4.3 out of 5,"The entree was wonderful, as usual. However, the lump of plain white rice on the plate added nothing to the dinner.",7/20/12,http://www.pickgrapevine.com/wantmore/2695,2695
Jake's Grill - Portland,http://www.opentable.com/jakes-grill-portland?scpref=109&tab=2,4,"611 SW 10th Avenue Portland, OR  97205 ",151,American,$30 and under,Downtown,http://www.JakesGrill.com,jkgr@ldry.com,(503) 220-1850,4 out of 5,"Jake's Grill has good food, but it's not worth the prices. Jake's Seafood is much better. There also seems to be items that are not on the menu, like a kid's menu and appetizers for parties. Our waiter suggested we get a larger appetizer, but didn't tell us the price (about $60). If you want a steak or nice dinner, there are better places, even within the McCormick & Schmitt's family. Been there for happy hour before, much better for that.",7/19/12,http://www.pickgrapevine.com/wantmore/2696,2696
9545 Restaurant at Inn at lost Creek,http://www.opentable.com/9545-restaurant-at-inn-at-lost-creek?scpref=109&tab=2,3,"119 Lost Creek Lane Telluride, CO  81435 ",5,American,$30 and under,Telluride,http://www.innatlostcreek.com,jklein@hotelmadelinetelluride.com,(970) 728-5678,3.5 out of 5,Off season menu was quite small and misrepresented on their website.,6/30/12,http://www.pickgrapevine.com/wantmore/2697,2697
Water Grill,http://www.opentable.com/water-grill?scpref=109&tab=2,4.2,"544 South Grand Avenue Los Angeles, CA  90071 ",380,American,$31 to $50,Downtown,http://www.watergrill.com,jklingsberg@kingsseafood.com,(213) 891-0900,4.2 out of 5,"Good, but way over-priced. Get the shellfish platter app an get out of there.",7/20/12,http://www.pickgrapevine.com/wantmore/2698,2698
John's Grill,http://www.opentable.com/johns-grill?scpref=109&tab=2,4.1,"63 Ellis Street San Francisco, CA  94102 ",194,American,$30 and under,Downtown / Union Square,http://www.johnsgrill.com/,jkonstin@msn.com,(415) 986-0069,4.1 out of 5,Without a doubt these simply prepared lamb chops are the best I have ever had..........they are always consistent! Ambiance is wonderful. A mainstay of our visits to San Francisco!,7/20/12,http://www.pickgrapevine.com/wantmore/2699,2699
The Artichoke Restaurant & Bar,http://www.opentable.com/the-artichoke-restaurant-and-bar?scpref=109&tab=2,4.6,"2610 N. 3rd St. Langley, OK  74350 ",23,American,$30 and under,Langley,http://theartichokeatgrand.com,jksellers@wavelinx.net,(918) 782-9855,4.6 out of 5,"This was our first time to eat at The Articoke and it was over the top good and worth every bit of the hour drive to this place. The salads were so fresh, the portions were plentiful...we didn't leave hungry, that's for sure. The cheese stuff mushrooms were so flavorful...you could easily get addicted to these. We will definitely drive the extra miles to eat here again.",7/21/12,http://www.pickgrapevine.com/wantmore/2700,2700
Palm Restaurant - Houston,http://www.opentable.com/palm-restaurant-houston?scpref=109&tab=2,4.4,"6100 Westheimer Houston, TX  77057 ",150,Steakhouse,$31 to $50,Galleria / Uptown,http://www.thepalm.com/Houston,jmartin@thepalm.com,(713) 977-2544,4.3 out of 5,Great food and service for an old style steak house. A bit on the pricey side but OK with the $50 coupon and for a change.,7/14/12,http://www.pickgrapevine.com/wantmore/2701,2701
Ignite Fire Crafted Food - Denver,http://www.opentable.com/ignite-fire-crafted-food-denver?scpref=109&tab=2,3.7,"2124 Larimer St. Denver, CO  80205 ",97,Gastro Pub,$30 and under,Downtown/LoDo,http://Ignitegastropub.com,jmccleary@ignite-denver.com,(303) 296-2600,3.7 out of 5,"Great experience! Food was delicious, drinks creative, service top notch, and the scene energetic. Will definitely return.",7/18/12,http://www.pickgrapevine.com/wantmore/2702,2702
Five-0-Three,http://www.opentable.com/five-0-three?scpref=109&tab=2,3.9,"21900 Willamette Dr West Linn, OR  97068 ",21,American,$30 and under,West Linn,http://www.restaurant503.com/,jmcewan@restaurant503.com,(503) 607-0960,3.9 out of 5,"Terrible service. First time for 2 foodies used to traveling into PDX for great dinners. Only one other couple at 6:00 on a Thursday, waiter took our order and never visited us voluntarily again, even after dropping off steak (ordered medium rare, was almost raw in middle). Had to flag down to get steak recooked and again to request desert menu (waiter never returned to ask if we wanted desert or another cocktail)again to request salt. Food here is well prepared but pricely so I expect to be waited on and this was a dissappointmen; we will not return",7/12/12,http://www.pickgrapevine.com/wantmore/2703,2703
J. McKinney's at the Hotel Fredonia,http://www.opentable.com/j-mckinneys-at-the-hotel-fredonia?scpref=109&tab=2,4.8,"200 North Fredonia Nacogdoches, TX  75961 ",4,American,$31 to $50,Nacogdoches,http://www.hotelfredonia.com/,jmckinneys@hotelfredonia.com,(936) 564-1234,4.8 out of 5,"The wine was wonderful, new menu items devine, we will be back each month for Wine and Dine.",6/26/12,http://www.pickgrapevine.com/wantmore/2704,2704
Game Creek Restaurant,http://www.opentable.com/game-creek-restaurant?scpref=109&tab=2,4.8,"Vail Mountain, Game Creek Bowl Vail, CO  81658 ",18,Contemporary American,$50 and over,Vail,http://www.gamecreekrestaurantvail.com,jmejia@vailresorts.com,(970) 754-4275,4.8 out of 5,Simply one of the great restaurants anywhere. Creativity is stupendous. We always arrive early for a cocktail on the deck. Service is perfectly understated yet highly attentive.,7/7/12,http://www.pickgrapevine.com/wantmore/2705,2705
Foundations,http://www.opentable.com/foundations?scpref=109&tab=2,4.5,"3717 S. Sheridan Tulsa, OK  74145 ",29,American,$30 and under,Tulsa,http://www.plattcollege.org,jmoore@plattcollege.org,(918) 828-0980,4.5 out of 5,Food was incredible and at a great price. Fantastic wine list. Chef Tim Fitzgeralds wine recommendations were wonderful. Can't wait to return!!,7/13/12,http://www.pickgrapevine.com/wantmore/2706,2706
Bluefin Seafood Bistro,http://www.opentable.com/bluefin-seafood-bistro?scpref=109&tab=2,4.3,"7053 North Oracle Rd Tucson, AZ  85704 ",134,Seafood,$30 and under,Tucson,http://WWW.BLUEFINtucson.COM,JMTBLUEFIN@AOL.COM,(520) 531-8500,4.3 out of 5,"The food was excellent. To of us had lobsters which were perfectly cooked. one of us had ruby trout(Great) and the other had sea bass(well cooked).All in all a lovely dinner. We live in Green Valley, so the food had to be cooked forus to travel about 25 miles.",7/19/12,http://www.pickgrapevine.com/wantmore/2707,2707
Canal Street - Orleans Hotel & Casino,http://www.opentable.com/canal-street-orleans-hotel-and-casino?scpref=109&tab=2,4.8,"4500 West Tropicana Avenue Las Vegas, NV  89103 ",9,American,$31 to $50,The Orleans Hotel & Casino,http://www.orleanscasino.com/dining/canal-street,joanmowczan@boydgaming.com,(702) 365-7550,4.8 out of 5,My guest and I both had Osso Bucco and it was delicious. Our waitress was very friendly and seemed to know the wine list by heart! We will definitely return.,5/30/12,http://www.pickgrapevine.com/wantmore/2708,2708
Greenlake Bar & Grill,http://www.opentable.com/greenlake-bar-and-grill?scpref=109&tab=2,3.7,"7200 E Greenlake Dr. N Seattle, WA  98115 ",11,American,$30 and under,Green Lake,http://neighborhoodgrills.com/greenlake/index.html,joann@neighborhoodgrills.com,(206) 729-6179,3.7 out of 5,"We felt truly welcomed when we entered the restaurant. The guy who welcomed us was also our server, and he was equally good at that role. The tomato basil soup was the best I've ever had. I'd love to get the recipe. The hamburger sliders were very good--so filling that I took one and a half of the three home. I want to go back and get one of the great sounding desserts--maybe just for dessert and coffee.",5/21/12,http://www.pickgrapevine.com/wantmore/2709,2709
Fish Hopper,http://www.opentable.com/fish-hopper-monterey?scpref=109&tab=2,4.2,"700 Cannery Row Monterey, CA  93940 ",130,Seafood,$30 and under,Monterey,http://fishhopper.com/monterey/,joanne@fishhopper.com,(831) 372-8543,4.2 out of 5,I was a bit skeptical at first but the food turned me around! Fabulous fish dishes. Try to get a table near the window. Service wasattentive and friendly.,7/22/12,http://www.pickgrapevine.com/wantmore/2710,2710
Luce Ristorante E Enoteca,http://www.opentable.com/luce-ristorante-e-enoteca?scpref=109&tab=2,4.4,"11255 Huebner Rd San Antonio, TX  78230 ",53,Italian,$30 and under,Medical Center,http://lucesanantonio.com,joe-luce@sbcglobal.net,(210) 561-9700,4.4 out of 5,"Had a great meal. I think people sometimes forget that Luce provides a great dining experience. If you haven't tried it in a while, you should go again.",7/19/12,http://www.pickgrapevine.com/wantmore/2711,2711
Brown's Beach House - Kohala Coast,http://www.opentable.com/browns-beach-house-the-fairmont-orchid-kohala-coast?scpref=109&tab=2,4.5,"1 North Kaniku Drive Kohala Coast, HI  96743 ",119,Contemporary American,$31 to $50,Kohala Coast,http://www.fairmont.com/orchid/GuestServices/Restaurants/BrownsBeachHouse.htm,Joe.Taber@fairmont.com,(808) 887-7443,4.5 out of 5,"I have had the great fortune of eating at many nice restaurants on islands in the Caribbean and Hawaii, and without a doubt, I feel Brown's ambience and view is as good as it gets. We recently celebrated my wife's 50th birthday and were treated to a table at the edge of the lanai closest to the ocean, to a very kind and attentive waitress and to an excellent meal. Along with the Beach Tree at the Four Seasons, I think Brown's is in the elite class of places to enjoy a special occasion dinner. Get a reservation time prior to sunset, order a nice bottle of wine and enjoy a great evening.",7/15/12,http://www.pickgrapevine.com/wantmore/2712,2712
