name,url,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Portland Seafood Co. - Mall 205,http://www.opentable.com/portland-seafood-co-mall-205?scpref=109&tab=2,3.6,"9722 SE Washington Street Portland, OR  97216 ",22,Seafood,$30 and under,Downtown Portland - SE,http://portlandseafoodcompany.com,info@portlandseafoodcompany.com,(503) 255-2722,3.6 / 5,"Our waitress was very good, the food was awesome but two things went wrong. One and the most important was that we had to wait over 30 min for our food after we had our appetizer & salads. To make up for that the waitress gave me a free dessert. With over half the place empty and we were early for our reservations, the hostess still had us wait 15 min to be seated. Still can't understand that.",07/13/2012
Portland Seafood Co. - Washington Square,http://www.opentable.com/portland-seafood-co-washington-square?scpref=109&tab=2,3.8,"9699 SW Washtington Square Road Tigard, OR  97223 ",24,Seafood,$30 and under,Tigard,http://www.portlandseafoodcompany.com,info@portlandseafoodcompany.com,(206) 575-7454,3.8 / 5,"We have always enjoyed RUI restaurants, especially Scott's in north Seattle. The food was fine but the waiter Ty was very good, a real keeper.",07/20/2012
Porto Terra,http://www.opentable.com/porto-terra?scpref=109&tab=2,3.9,"Hilton Portland 830 SW 6th Avenue Portland, OR  97204",25,Italian,$30 and under,Downtown,http://www.portoterra.com,"",(503) 944-1090,3.9 / 5,"Pretty mediocre food, service was pretty slow. Staff was nice, but for the price it's really not worth it.",07/18/2012
Portobello Vegan Trattoria,http://www.opentable.com/portobello-vegan-trattoria?scpref=109&tab=2,4.6,"1125 SE Division Street Suite 102 Portland, OR  97202",90,Northwest,$30 and under,Downtown Portland - SE,http://portobellopdx.com,info@portobellopdx.com,(503) 754-5993,4.7 / 5,Delicious food and great service!!,07/21/2012
Red Star,http://www.opentable.com/red-star?scpref=109&tab=2,4.1,"503 SW Alder St. Portland, OR  97204 ",46,American,$31 to $50,Downtown,http://www.redstartavern.com,lemmy.cooper@redstartavern.com,(503) 222-0005,4.2 / 5,"My wife and I had a very special evening celebrating and our dinner at Red Star was superb!Our waiter, Rusty, was energetic, entertaining and very informative about weaving our way through the dining experience.He did an amazing job and at the end of dinner we discovered that he only recently started working at the Red Star. His level of service and knowledge of the menu rivaled that of the servers at Jake's!",04/27/2012
Riffle NW,http://www.opentable.com/riffle-nw?scpref=109&tab=2,4.1,"333 NW 13th  Ave Portland, OR  97209 ",131,Seafood,$30 and under,Pearl District,http://www.rifflenw.com,info@rifflenw.com,(503) 894-8978,4.1 / 5,"While the food preparations were creative and innovative, the prices were still high for the portion size. The shaved brussels sprout salad was unique and of good value. The service was a bit rough given that one dish that was ordered was never delivered and a request for an ""entree"" size portion on an appetizer was neither delivered or explained that it could not be done. Also, a request for some crackers resulted in an additional charge of $3.00 with no advisement up front. The server compensated for this with a complimentary dessert which was truly appreciated.The atmosphere is comfortable with nice lighting and wonderfully opened to the outside through large windows and doors.",07/20/2012
RingSide Fish House - Fox Tower,http://www.opentable.com/ringside-fish-house-fox-tower?scpref=109&tab=2,4.2,"838 SW Park Ave Portland, OR  97205 ",238,Seafood,$30 and under,Downtown,http://www.RingSideFishHouse.com,admin.FH@RingSideHG.com,(503) 227-3900,4.2 / 5,We enjoyed the resturant. Other resturants we like better. Not likely we would return,07/21/2012
RingSide Steakhouse – Eastside,http://www.opentable.com/ringside-steakhouse-eastside?scpref=109&tab=2,4.4,"14021 NE Glisan St. Portland, OR  97230 ",75,Steakhouse,$31 to $50,Downtown Portland - NE,http://www.ringsidesteakhouse.com,admin@ringsidesteakhouse.com,(503) 255-0750,4.4 / 5,Food excellent as usual. Food was ample. As if get older I normally have food dfor lunch the next day. Seemed very noisy compared to other fvisits. Could it have been the warm summer everning???,07/19/2012
RingSide Steakhouse – Uptown,http://www.opentable.com/ringside-steakhouse-uptown?scpref=109&tab=2,4.6,"2165 W Burnside Portland, OR  97210 ",376,Steakhouse,$31 to $50,Downtown,http://www.RingSideSteakhouse.com,adminDT@ringsidesteakhouse.com,(503) 223-1513,4.6 / 5,By far the best steak and butter poached lobster tail we've ever had. I highly recommend this place.,07/20/2012
Rivershore Bar & Grill,http://www.opentable.com/rivershore-bar-and-grill?scpref=109&tab=2,3.1,"1900 Clackamette Drive Oregon City, OR  97045 ",11,Steak,$30 and under,Oregon City,http://www.rivershorerestaurant.com,manager@rivershorerestaurant.com,(503) 655-5155,3.1 / 5,"Difficult to find parking was our first impression. We had made reservations, but weren't asked when we arrived. Server brought the 'lemon water' I requested without lemon--twice. Every other table got bread; we had to ask for ours. The entrees took a LONG time to come. The food was average, nothing special. The salmon with lobster sauce that I had was the special. It tasted like BBQ sauce, but the salmon was pretty good. I would consider coming back for lunch if we got an outdoor table; but, probably won't come back for dinner. Unimpressive,",05/18/2012
Riverview Restaurant,http://www.opentable.com/riverview-restaurant?scpref=109&tab=2,4.2,"29311 SE Stark Street Troutdale, OR  97060 ",163,Northwest,$30 and under,Gresham / Troutdale,http://yoshidariverview.com,ryan.hampton@yoshida.com,(503) 661-3663,4.2 / 5,"Had a great romantic dinner. Our server, Tuesday, was very friendly and helpful. Love this restaurant -- will be back for all future special occassions!",07/20/2012
Rock Bottom Brewery - Portland,http://www.opentable.com/rock-bottom-brewery-portland?scpref=109&tab=2,4.0,"206 SW Morrison Street Portland, OR  97204 ",40,American,$30 and under,Downtown,http://www.rockbottom.com,portland@rockbottom.com,(503) 796-2739,4.1 / 5,"Great location, smack-dab in the heart of downtown Portland, with the MAX commuter train stopping literally at the front door for people coming in from various locations.",07/20/2012
Roots Restaurant and Bar,http://www.opentable.com/roots-restaurant-and-bar?scpref=109&tab=2,4.1,"19215 SE 34th St Suite 110 Camas, WA  98607 ",30,Northwest,$30 and under,"Vancouver, WA",http://www.rootsrestaurantandbar.com,brad@rootsrestaurantandbar.com,(360) 260-3001,4.1 / 5,"We had not been to Roots in over a year since our last visit was disappointing. However, this time the filet mignon was excellent and although as other reviews mentioned the prices can be a little high, I don't mind paying that if the steak is done properly. The service was also noteworthy. I would definitely recommend it again to friends.",07/15/2012
Ruth's Chris Steak House - Portland,http://www.opentable.com/ruths-chris-steak-house-portland?scpref=109&tab=2,4.4,"850 SW Broadway Portland, OR  97205 ",60,Steak,$31 to $50,Downtown,http://www.ruthschris.com/Steak-House/4095/Portland,portland@ruthschris.com,(503) 221-4518,4.4 / 5,"Best steak I have ever had! And I have dined at Ringside, El Goucho... Love them as well, but this was superb. The only odd thing was that everything had a calorie count. Kind of depressing when you are craving a good ribeye and its 1400 calories... My much lower calorie filet was FANTASTIC!",07/11/2012
Salty's on the Columbia,http://www.opentable.com/saltys-on-the-columbia?scpref=109&tab=2,4.2,"3839 NE Marine Dr. Portland, OR  97211 ",292,Seafood,$31 to $50,North Portland,http://www.saltys.com/columbia,columbia@saltys.com,(503) 288-4444,4.2 / 5,Fantastic meal and service. Brought guests from France and they both felt this was one of the best meals they have had in the USA. The Friday night jazz combo put the entire evening over the top. Definitely would recommend the crab cakes and the surf and turf.,07/20/2012
Saucebox,http://www.opentable.com/saucebox?scpref=109&tab=2,3.9,"214 SW Broadway Portland, OR  97205 ",68,Asian,$30 and under,Downtown,http://www.saucebox.com,info@saucebox.com,(503) 241-3393,4 / 5,"The food was wonderful, interesting, lots of great flavors. Wow!",07/19/2012
Serratto,http://www.opentable.com/serratto?scpref=109&tab=2,4.3,"2112 NW Kearney St Portland, OR  97210 ",118,Mediterranean,$30 and under,Downtown Portland - NW,http://www.serratto.com,info@serratto.com,(503) 221-1195,4.3 / 5,"We liked the ease of the online reservations. We included a note in our reservation that we were celebrating a special wedding anniversary. When we were seated, we were brought complimentary champagne, and our dessert was comped. Service and food were excellent, and prices are reasonable, too.",07/19/2012
Silk Vietnamese Restaurant,http://www.opentable.com/silk-vietnamese-restaurant?scpref=109&tab=2,3.8,"1012 NW Glisan St Portland, OR  97209-3246 ",33,Vietnamese,$30 and under,Pearl District,http://www.phovanrestaurant.com/silk/Default.htm,liz@phovanpdx.com,(503) 248-2172,3.8 / 5,"Out of key ingredients for 2 of 3 drinks I requested. Out of one of their ""signature"" dishes. It was 7 PM on a Thursday.",07/05/2012
St Jack,http://www.opentable.com/st-jack?scpref=109&tab=2,4.5,"2039 SE Clinton Street Portland, OR  97202 ",166,French,$30 and under,Southeast Portland,http://www.stjackpdx.com,info@stjackpdx.com,(503) 360-1281,4.5 / 5,"The appetizer of pork face meat, not cheeks, was mediocre. The trout entree was wonderful and the dessert of meringue, berries and creme anglaise was delicious. The wines by the glass list was short and the wines we tried were not drinkable. They did have an extensive list of wine by the bottle; however, pricing was a little on the high side. The staff was very attentive and our server was very helpful.",07/18/2012
Stanford's - Clackamas,http://www.opentable.com/stanfords-clackamas?scpref=109&tab=2,3.5,"8416 SE Sunnyside Rd. Clackamas, OR  97015 ",18,American,$30 and under,Clackamas,http://www.stanfords.com,jhurd@r-u-i.com,(503) 653-9400,3.5 / 5,Ffish taco weak-time between order and food excessive,07/18/2012
Stanford's - Jantzen Beach,http://www.opentable.com/stanfords-jantzen-beach?scpref=109&tab=2,4.0,"1440 N Jantzen Beach Ctr Portland, OR  97217 ",16,American,$30 and under,Hayden Island,http://www.stanfords.com/,cadams@r-u-i.com,(503) 285-2005,4 / 5,Food was delicious. Excellent service.,07/08/2012
Stanford's - Kruse Way (Lake Oswego),http://www.opentable.com/stanfords-kruse-way-lake-oswego?scpref=109&tab=2,3.9,"14801 Kruse Oaks Blvd Lake Oswego, OR  97035 ",14,Steakhouse,$30 and under,Lake Oswego,http://www.stanfords.com,stanfords@r-u-i.com,(503) 620-3541,3.8 / 5,"Close to crowne plaza hotel, easy walk.",07/15/2012
Stanford's - Lloyd Center,http://www.opentable.com/stanfords-lloyd-center?scpref=109&tab=2,4.0,"913 Lloyd Center Portland, OR  97232 ",38,American,$30 and under,Downtown Portland - NE,http://www.stanfords.com,"",(503) 335-0811,4 / 5,The food was very pricey and I would think for the price it was not to the quality that I would expect.,07/07/2012
Stanford's - Tanasbourne,http://www.opentable.com/stanfords-tanasbourne?scpref=109&tab=2,4.3,"2770 NW 188th Ave. Hillsboro, OR  97124 ",54,American,$30 and under,Hillsboro,http://www.stanfords.com,sgallaway@r-u-i.com,(503) 645-8000,4.3 / 5,"We had a group work lunch and everyone was very pleased with the food they ordered - something for everyone, a great variety of dishes. We were able to visit at normal conversational levels, which was very nice. The wait staff was personable, attentive and just plain wonderful. We will definetly be back! The ""boss"" was especially pleased with the food and service. :-)",07/17/2012
The Stockpot Broiler,http://www.opentable.com/the-stockpot-broiler?scpref=109&tab=2,4.4,"8200 SW Scholls Ferry Rd Beaverton, OR  97008 ",74,American,$30 and under,Beaverton,http://www.StockpotBroiler.com,stockpot@comcast.net,(503) 643-5451,4.4 / 5,"I enjoy coming to this restaurant. Food quality, quality of service and setting are all good.",07/19/2012
Stone Cliff Inn,http://www.opentable.com/stone-cliff-inn?scpref=109&tab=2,4.2,"17900 S Clackamas River Dr Carver, OR  97045 ",122,Northwest,$30 and under,Carver,http://www.stonecliffinn.com/,rodney@stonecliffinn.com,(503) 631-7900,4.2 / 5,"As always the food was incredible. The service was prompt, friendly and always appropriate for timing for the courses. Wee always want to come to Stone Cliff when celebrating....anything. thanks for the wonderful evening.",07/19/2012
Sunday Antidote,http://www.opentable.com/sunday-antidote?scpref=109&tab=2,5.0,"337 NW Broadway Portland, OR  97209 ",3,French,$31 to $50,Pearl District,http://www.nwelixirs.com,andrew@nwelixirs.com,(971) 269-6681,5 / 5,I find the idea of sitting and watching the chef prepare our food and talk to us about what he's doing. He changed the menu at the last minute because of what he found at the farmers market. He is very passionate about food and would recommend this to anyone who is a foodie or wants a personal brunch experience.,06/03/2012
Sweetwaters on the River,http://www.opentable.com/sweetwaters-on-the-river?scpref=109&tab=2,3.9,"1000 Valley River Way Eugene, OR  97402 ",44,Northwest,$31 to $50,Eugene,http://www.valleyriverinn.com/sweetwaters/,cworrell@valleyriverinn.com,(541) 743-1000,3.9 / 5,Maitre'd Marty worked as our server as normal wait staff had several large parties while we were there. Marty's service was attentive and his suggestions from the dessert menu at the end of the meal were delicious.,07/19/2012
Tabla Mediterranean Bistro,http://www.opentable.com/tabla-mediterranean-bistro?scpref=109&tab=2,4.3,"200 NE 28th Avenue Portland, OR  97232 ",113,Mediterranean,$30 and under,Downtown Portland - NE,http://www.tmbistro.com,info@tmbistro.com,(503) 238-3777,4.3 / 5,"To start, the drinks were a bit heavy handed...I'd usually never complain about a heavy handed drink but my buddy's drink was so heavy handed that it was tainting his palette to the extent that he wasn't able to taste the food over the alcohol. The octopus salad was very good, the veal meatballs were good but the pasta (ravioli and black pepper fettucini) dishes were not seasoned properly.",07/19/2012
Tapalaya,http://www.opentable.com/tapalaya?scpref=109&tab=2,4.3,"28 NE 28th Ave Portland, OR  97232 ",25,Creole / Cajun / Southern,$30 and under,Downtown Portland - NE,http://www.tapalaya.blogspot.com/,tapalaya@gmail.com,(503) 232-6652,4.3 / 5,Tapalaya was something of a surprise to me. Great food and atmosphere. Loved the small plates that we could share around the table and the waitress was exceltional for us.,06/15/2012
Thirst Wine Bar & Bistro,http://www.opentable.com/thirst-wine-bar-and-bistro?scpref=109&tab=2,3.9,"0315 Sw Montgomery Suite 340 Portland, OR  97201 ",75,Northwest,$30 and under,Downtown,http://www.thirstwinebar.com,info@thirstwinebar.com,(503) 295-2747,3.9 / 5,"only had one beer on tap (not as their menu suggested). Small menu to start and they were out of soup ( had an alternate with cream so NO), out of their beet salad, out of their brussel sprouts (had a substitution) and out of the wine we chose off the menu. The gluten-free option for the burger was less than favorable since they didn't get their order that day. Very sad due to the fact that it is our favorite restaurant on the riverfront. With two of the owners present at the time, an apology would have been in order. The waiter was clueless as to what the restaurant had and didn't have. It was well into the 30 minute wait for food that we were told.",07/19/2012
Thirsty Lion at Washington Square,http://www.opentable.com/thirsty-lion-at-washington-square?scpref=109&tab=2,4.3,"10205 SW Washington Square Rd Tigard, OR  97223 ",138,Northwest,$30 and under,Tigard,http://www.thirstylionpub.com/thirsty_lion_wasq,thirstylionwsq@cegportland.com,(503) 352-4030,4.3 / 5,Just wonderful. Food was delicious and service was great.,07/20/2012
Three Degrees,http://www.opentable.com/three-degrees?scpref=109&tab=2,4.0,"1510 SW Harbor Way Portland, OR  97201 ",67,Contemporary American,$30 and under,Downtown,http://www.threedegreesrestaurant.com,info@threedegreesrestaurant.com,(503) 295-6166,4 / 5,Nice atmosphere - view of the river. We've had brunch there twice and food was delicious.,06/24/2012
Tina's,http://www.opentable.com/tinas?scpref=109&tab=2,4.4,"760 Highway 99W Dundee, OR  97115 ",77,Northwest,$31 to $50,Willamette Valley/Wine Country,http://www.tinasdundee.com/,tinasdundee@gmail.com,(503) 538-8880,4.4 / 5,"We expected more from a well-reviewed wine country restaurant. It was a slow night, and perhaps an off night. Our server was not at all knowledgeable about the very local wine list, nor was she particularly pleasant or attentive to us all night. We're not tough to please, or demanding. The service was slow, and we left most of the dishes in our party of 5 half-eaten. My duck was overlooked, and my son's gnocchi dish was a mess. I saw a menu on the wall from 1996 that was far more inventive and fresh-looking than today's. The desserts followed the same low-risk formula that you might see at a hotel, with one chocolate dish, a creme brûlée...you get the idea.",07/16/2012
Tommy O's Pacific Rim Bistro - Downtown,http://www.opentable.com/tommy-os-pacific-rim-bistro-downtown?scpref=109&tab=2,5.0,"801 Washington Street Vancouver, WA  98660 ",3,Pan-Asian,$30 and under,"Vancouver, WA",http://www.tommyosaloha.com/downtown,"",(360) 694-5107,5 / 5,Happy hour food is awesome. Too loud in the lounge - but he restaurant area was quiet & good for a group.,07/13/2012
Tommy O's Pacific Rim Grill,http://www.opentable.com/tommy-os-pacific-rim-grill?scpref=109&tab=2,4.3,"4101 SE 192nd Ave Vancouver, WA  98683 ",53,Pan-Asian,$30 and under,"Vancouver, WA",http://www.tommyosbistro.com/,"",(360) 892-2484,4.3 / 5,"Would highly recommend the Lobster potstickers, the sushi and the macadamia-encrusted halibut!",07/19/2012
Touche Restaurant & Bar,http://www.opentable.com/touche-restaurant-and-bar?scpref=109&tab=2,3.6,"1425 NW Glisan St Portland, OR  97209 ",47,Mediterranean,$30 and under,Downtown Portland - NW,http://www.touchepdx.com/,info@touchepdx.com,(503) 221-1150,3.6 / 5,"We were there for an early dinner, so we used the Happy Hour menu. The service was very friendly and attentive. The pizza and gyro were very good. Caprese salad was disappointing. Cheese was grainy, tomatoes were not ripe, very little basil or dressing. I would not order that again.",07/11/2012
Trader Vic's,http://www.opentable.com/trader-vics?scpref=109&tab=2,3.9,"1203 NW Glisan Portland, OR  97209 ",160,"Global, International",$30 and under,Pearl District,http://www.tradervicspdx.com,info@tradervicspdx.com,(503) 467-2277,3.8 / 5,"Really great cocktails, good atmosphere. On warm evenings, the walls of windows on two sides of the restaurant are opened so that it's an open air sort of feel. The foh staff and bar staff were exceptional, but our dinner waiter was not. Overall, though, it was a fun evening. We were there for my wife's birthday, and I was tryin to surprise her with some friends. The foh staff did everything they could to help facilitate the surprise and to make my wife feel special on her birthday. The food is okay, not great by any stretch. But, the cocktails were great and very well executed. Fun place to go with a large group where the evening is centered on good company, atmosphere, and plenty of drinks. Again, all but our waiter were exceptional.",07/19/2012
Trebol Mexican,http://www.opentable.com/trebol-mexican?scpref=109&tab=2,4.1,"4835 N. Albina Portland, OR  97217 ",78,Mexican,$30 and under,North Portland,http://trebolpdx.com,trebolpdx@gmail.com,(503) 517-9348,4.1 / 5,Food was good but service was nonexistent.,07/14/2012
Truss,http://www.opentable.com/truss?scpref=109&tab=2,3.7,"1401 SW Naito Partkway Portland, OR  97201 ",17,Northwest,$31 to $50,Downtown,http://www.marriott.com/pdxor,truss@marriott.com,(503) 499-6385,3.7 / 5,"Great ambiance and wonderful overall experience. Very courteous service, and quality food. The only negative was the somewhat limited menu, but we all found choices we were happy with.",07/20/2012
Tucci Ristorante,http://www.opentable.com/tucci-ristorante?scpref=109&tab=2,4.3,"220 A Avenue Lake Oswego, OR  97034 ",125,Italian,$30 and under,Lake Oswego,http://www.Tucci.biz,TucciPosta@Tucci.biz,(503) 697-3383,4.3 / 5,Great place! Friendly service! Unbelievably good food!,07/20/2012
Uptown Billiards Club,http://www.opentable.com/uptown-billiards-club?scpref=109&tab=2,4.8,"120 NW 23rd Avenue Portland, OR  97210 ",70,American,$30 and under,Downtown,http://www.uptownbilliards.com/,jenn@uptownbilliards.com,(503) 226-6909,4.8 / 5,Excellent service and food. Five course menu is a deal.,07/21/2012
Urban Farmer,http://www.opentable.com/urban-farmer?scpref=109&tab=2,4.1,"525 SW Morrison St. Portland, OR  97204 ",122,Steakhouse,$50 and over,Downtown,http://www.urbanfarmerrestaurant.com/,info@urbanfarmerrestaurant.com,(503) 222-4900,4.1 / 5,I thought the portion sizes on beef way to big I would have preferred smaller piece with reduction in cost,07/17/2012
Urban Fondue,http://www.opentable.com/urban-fondue?scpref=109&tab=2,4.5,"2114 NW Glisan Street Portland, OR  97210 ",139,Fondue,$30 and under,Downtown,http://www.urbanfondue.com,info@urbanfondue.com,(503) 242-1400,4.4 / 5,It was awesome! I absolutely loved the selection and will DEFINITELY be going there again. Their dessert is to die for!,07/20/2012
Venti's Cafe & Taphouse,http://www.opentable.com/ventis-cafe-and-taphouse?scpref=109&tab=2,4.3,"2840 Commercial St S Salem, OR  97302 ",37,International,$30 and under,Salem,http://ventiscafe.com/,ventiscafe@gmail.com,(503) 391-5112,4.3 / 5,I had mentioned in my online reservation that we wanted a table outside. It wasnt even offered to us. They had a bunch of tables open. Would of made the evening better.,07/11/2012
Vindalho,http://www.opentable.com/vindalho?scpref=109&tab=2,4.2,"2038 SE Clinton St Portland, OR  97202 ",112,Indian,$30 and under,Southeast Portland,http://www.vindalho.com,manager@vindalho.com,(503) 467-4550,4.3 / 5,"My favorite restaurant currently. Love the food, service, and the place. Thanks.",07/20/2012
The Vintage Room at The Reserve Golf Course,http://www.opentable.com/the-vintage-room-at-the-reserve-golf-course?scpref=109&tab=2,4.2,"4805 SW 229th Ave Aloha, OR  97007 ",17,Northwest,$30 and under,Beaverton,http://www.reservegolf.com/public/restaurant/,brad.flores@reservegolf.com,(503) 848-2986,4.2 / 5,Great place to eat! Don't miss it!,07/08/2012
The Wayfarer Restaurant and Lounge,http://www.opentable.com/the-wayfarer-restaurant-and-lounge?scpref=109&tab=2,4.3,"1190 Pacific Drive Cannon Beach, OR  97110 ",50,Northwest,$30 and under,Cannon Beach,http://www.wayfarer-restaurant.com,info@wayfarer-restaurant.com,(503) 436-1108,4.3 / 5,We were a party of three with two different appetizers and three different entrees. The Lettuce Wedge was very flavorful and fresh with quality ingredients. The Crab Cakes were 95% crab with a shrimp mousse as a binder. The aoli sauce was so good I even dipped bread into it! My Rex Sole was very delicate and perfectly cooked and paired well with the rice. My sister had the Halibut again perfectly prepared. My wife had the Chicken Florentine (stuffed with crab!). We would fully recommend all items and my wife are going back tonight!,07/05/2012
Wildwood Restaurant and Bar,http://www.opentable.com/wildwood-restaurant-and-bar?scpref=109&tab=2,4.2,"1221 Northwest 21st Avenue Portland, OR  97209 ",134,Northwest,$31 to $50,Downtown Portland - NW,http://www.wildwoodrestaurant.com,wildwood@wildwoodrestaurant.com,(503) 248-9663,4.2 / 5,Other than the missing reservation via Open Table it was fine.,07/16/2012
Wilf's Restaurant & Bar,http://www.opentable.com/wilfs-restaurant-and-bar?scpref=109&tab=2,3.9,"800 NW 6th Ave at Union Station Portland, OR  97209 ",48,American,$30 and under,Downtown Portland - NW,http://www.wilfsrestaurant.com/,info@wilfsrestaurant.com,(503) 223-0070,3.9 / 5,The new decor is an improvement. Food and service were outstanding. A bit expensive though.,07/14/2012
The Woodsman Tavern,http://www.opentable.com/the-woodsman-tavern?scpref=109&tab=2,4.3,"4537 SE Division St Portland, OR  97206 ",168,American,$31 to $50,Southeast Portland,http://woodsmantavern.com,info@woodsmantavern.com,(971) 373-8264,4.3 / 5,Oysters Oysters Oysters and a crab!,07/20/2012
Yakuza Lounge,http://www.opentable.com/yakuza-lounge?scpref=109&tab=2,3.9,"5411 NE 30th Ave Portland, OR  51490 ",56,Asian,$30 and under,Downtown Portland - NE,http://yakuzalounge.com,info@yakuzalounge.com,(503) 450-0893,3.9 / 5,"Yakuza burger was super, as was the snap pea salad. Excellent local beer on tap, although it took forever to get it. Restaurant is attractive with a very pretty garden area.",07/19/2012
Zeppo Italian Restaurant,http://www.opentable.com/zeppo-italian-restaurant?scpref=109&tab=2,4.1,"345 1st St #105 Lake Oswego, OR  97034 ",108,Italian,$30 and under,Lake Oswego,http://zepporestaurant.com,goodfood@zepporestaurant.com,(503) 675-2726,4.1 / 5,We enjoyed our anniversary dinner here very much. The salmon was wonderful!,07/15/2012
