Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Spago - Bachelor Gulch,denver-colorado,8,29,4.2,http://www.opentable.com/spago-bachelor-gulch?scpref=110,(970) 343-1555,info@wolfgangpuck.com
Splendido - Beaver Creek,denver-colorado,10,59,4.8,http://www.opentable.com/splendido-beaver-creek?scpref=110,(970) 845-8808,""
Springs Orleans,denver-colorado,0,27,3.9,http://www.opentable.com/springs-orleans?scpref=110,(719) 520-0123,jennys@springsorleans.com
The Squeaky Bean,denver-colorado,10,388,4.3,http://www.opentable.com/squeaky-bean-denver?scpref=110,(303) 623-2665,squeak@thesqueakybean.net
Stonebrook Manor,denver-colorado,8,18,4.4,http://www.opentable.com/stonebrook-manor?scpref=110,(303) 255-0063,info@stonebrookmanor.com
Street Kitchen Asian Bistro,denver-colorado,2,49,4.1,http://www.opentable.com/street-kitchen-asian-bistro?scpref=110,(303) 799-9800,info@streetkitchenasianbistro.com
Strings,denver-colorado,10,144,4.3,http://www.opentable.com/strings?scpref=110,(303) 831-7310,events@stringsrestaurant.com
Sugarbeet,denver-colorado,9,106,4.4,http://www.opentable.com/sugarbeet?scpref=110,(303) 651-3330,info@sugarbeetrestaurant.com
Sullivan's Steakhouse - Denver,denver-colorado,9,155,4.3,http://www.opentable.com/sullivans-steakhouse-denver?scpref=110,(303) 295-2664,sullivans.denver@dfrg.com
Summit - The Broadmoor,denver-colorado,10,98,4.5,http://www.opentable.com/summit-the-broadmoor?scpref=110,(866) 381-8432,mwest@broadmoor.com
The Summit Steakhouse,denver-colorado,10,112,4.1,http://www.opentable.com/the-summit-steakhouse?scpref=110,(303) 751-2112,info@aurorasummit.com
Sushi Hai,denver-colorado,9,78,3.9,http://www.opentable.com/sushi-hai?scpref=110,(720) 855-0888,sushihaimail@yahoo.com
Sushi Sasa,denver-colorado,10,192,4.3,http://www.opentable.com/sushi-sasa?scpref=110,(303) 433-7272,contact@sushisasadenver.com
Sweet Basil,denver-colorado,10,193,4.5,http://www.opentable.com/sweet-basil?scpref=110,(970) 476-0125,info@sweetbasil-vail.com
Sweetwater Grill,denver-colorado,4,14,4.1,http://www.opentable.com/sweetwater-grill?scpref=110,(970) 879-9500,info@thesweetwatergrill.com
Swiss Chalet,denver-colorado,0,11,4.5,http://www.opentable.com/swiss-chalet-restaurant?scpref=110,(970) 479-5429,concierge@sonnenalp.com
Swiss Chalet - Woodland Park,denver-colorado,4,32,4.5,http://www.opentable.com/swiss-chalet-woodland-park?scpref=110,(719) 687-2001,npmslevy@msn.com
Tabernash Tavern,denver-colorado,10,50,4.5,http://www.opentable.com/tabernash-tavern?scpref=110,(970) 726-4430,""
Table 6,denver-colorado,9,139,4.5,http://www.opentable.com/table-6?scpref=110,(303) 831-8800,info@table6denver.com
Table Mountain Grill and Cantina,denver-colorado,10,105,4.2,http://www.opentable.com/table-mountain-grill-and-cantina?scpref=110,(303) 216-8040,restaurant@tablemountaininn.com
TAG,denver-colorado,10,309,4.3,http://www.opentable.com/tag?scpref=110,(303) 996-9985,info@TAG-Restaurant.com
TAG - Raw Bar,denver-colorado,4,44,3.7,http://www.opentable.com/tag-raw-bar?scpref=110,(303) 998-2685,getraw@tagrawbar.com
TAG / Burger and Bar at Madison Street,denver-colorado,9,58,4.0,http://www.opentable.com/tag-burger-and-bar-at-madison-street?scpref=110,(303) 736-2260,tagburgerbar@tag-restaurant.com
Tamayo Restaurant,denver-colorado,10,206,4.3,http://www.opentable.com/tamayo-restaurant?scpref=110,(720) 946-1433,info@modernmexican.com
Tangier Moroccan Cuisine,denver-colorado,3,11,4.0,http://www.opentable.com/tangier-moroccan-cuisine?scpref=110,(303) 443-3676,ask@tangiermoroccancuisine.com
Tavern - Littleton,denver-colorado,1,19,3.7,http://www.opentable.com/tavern-littleton?scpref=110,(303) 730-7772,tommy@tavernhg.com
Tavern - The Broadmoor,denver-colorado,10,73,4.4,http://www.opentable.com/tavern-the-broadmoor?scpref=110,(866) 381-8432,ddewald@broadmoor.com
Tavern Lowry,denver-colorado,1,27,3.9,http://www.opentable.com/tavern-lowry?scpref=110,(303) 366-0007,lowryreservations@tavernhospitalitygroup.com
Tavern Tech Center,denver-colorado,1,19,3.5,http://www.opentable.com/tavern-tech-center?scpref=110,(303) 221-4660,cameron@tavernhospitalitygroup.com
Taverna Greek Grill,denver-colorado,3,21,4.3,http://www.opentable.com/taverna-greek-grill?scpref=110,(970) 266-1798,info@tavernagreekgrill.com
Tempranillo,denver-colorado,4,13,4.2,http://www.opentable.com/tempranillo?scpref=110,(970) 927-3342,info@tempranillorestaurant.com
Terra Bistro,denver-colorado,10,101,4.4,http://www.opentable.com/terra-bistro?scpref=110,(970) 476-6836,terrabistro@vailmountainlodge.com
Timberline Grill - Ameristar Casino Black Hawk,denver-colorado,10,91,4.3,http://www.opentable.com/timberline-grill-ameristar-casino-black-hawk?scpref=110,(720) 948-4082,micah.perfit@ameristar.com
Tom's Urban 24,denver-colorado,9,219,3.9,http://www.opentable.com/toms-urban-24?scpref=110,(720) 214-0516,""
Toscanini,denver-colorado,10,36,3.6,http://www.opentable.com/toscanini?scpref=110,(970) 754-5590,""
Trapper's Chop House,denver-colorado,10,75,3.9,http://www.opentable.com/trappers-chop-house?scpref=110,(303) 248-2132,reservations@trapperschophouse.com
Trattoria On Pearl,denver-colorado,10,77,4.0,http://www.opentable.com/trattoria-on-pearl?scpref=110,(303) 544-0008,reservations@trattoriaonpearl.com
Trillium,denver-colorado,9,154,4.2,http://www.opentable.com/trillium?scpref=110,(303) 379-9759,info@trilliumdenver.com
Trinity Grille,denver-colorado,1,35,4.1,http://www.opentable.com/trinity-grille?scpref=110,(303) 293-2288,manager@trinitygrille.com
Truffle Pig,denver-colorado,3,15,3.5,http://www.opentable.com/truffle-pig?scpref=110,(970) 879-7470,jeckhaus@trufflepigrestaurant.com
Tuscany at Loews Denver Hotel,denver-colorado,4,14,3.7,http://www.opentable.com/tuscany-at-loews-denver-hotel?scpref=110,(303) 639-1600,denverconcierge@loewshotels.com
Tuscato Ristorante Italiano,denver-colorado,9,26,4.1,http://www.opentable.com/tuscato-ristorante-italiano?scpref=110,(970) 668-3644,info@tuscatofoods.com
Twelve Restaurant,denver-colorado,10,133,4.5,http://www.opentable.com/twelve-restaurant?scpref=110,(303) 293-0287,info@twelverestaurant.com
Twin Owls Steakhouse,denver-colorado,10,188,4.2,http://www.opentable.com/twin-owls-steakhouse?scpref=110,(970) 586-9344,weddings@twinowls.net
Undici Ristorante,denver-colorado,7,54,4.2,http://www.opentable.com/undici-ristorante?scpref=110,(303) 761-2828,info@undicidenver.com
Union An American Bistro,denver-colorado,9,84,4.2,http://www.opentable.com/union-an-american-bistro?scpref=110,(303) 688-8159,""
Uniscali Modern Italian,denver-colorado,10,106,4.7,http://www.opentable.com/uniscali-modern-italian?scpref=110,(303) 660-2005,""
Up The Creek,denver-colorado,7,18,4.3,http://www.opentable.com/up-the-creek?scpref=110,(970) 476-8141,upthecreekvail@qwestoffice.net
Vail Chophouse,denver-colorado,2,11,4.2,http://www.opentable.com/vail-chophouse?scpref=110,(970) 477-0555,marvin@vailchophouse.com
Venice Ristorante,denver-colorado,10,182,4.3,http://www.opentable.com/venice-ristorante?scpref=110,(720) 482-9191,banquet@veniceristorante.com
Venice Ristorante & Wine Bar,denver-colorado,10,145,4.4,http://www.opentable.com/venice-ristorante-and-wine-bar-denver?scpref=110,(303) 534-2222,banquet@veniceristorante.com
Vesta Dipping Grill,denver-colorado,10,287,4.5,http://www.opentable.com/vesta-dipping-grill?scpref=110,(303) 296-1970,vesta.grill@yahoo.com
Via Toscana,denver-colorado,4,52,4.1,http://www.opentable.com/via-toscana?scpref=110,(303) 604-6960,info@viatoscana.com
The Village Cork,denver-colorado,7,49,4.1,http://www.opentable.com/the-village-cork?scpref=110,(303) 282-8399,lmiller@villagecork.com
Village Tavern Broomfield,denver-colorado,10,120,4.1,http://www.opentable.com/village-tavern-broomfield?scpref=110,(720) 887-6900,""
Vin 48 Restaurant Wine Bar,denver-colorado,10,30,4.6,http://www.opentable.com/vin-48-restaurant-wine-bar?scpref=110,(970) 748-9463,info@vin48.com
Vinue Wine Bar,denver-colorado,2,30,4.2,http://www.opentable.com/vinue-wine-bar?scpref=110,(720) 287-1156,cherrycreek@vinuewinebar.com
Vita,denver-colorado,10,73,3.8,http://www.opentable.com/vita-denver?scpref=110,(303) 477-4600,vita@vitadenver.com
Walnut Brewery,denver-colorado,3,21,4.0,http://www.opentable.com/walnut-brewery?scpref=110,(303) 447-1345,""
Walter's Bistro,denver-colorado,5,36,4.6,http://www.opentable.com/walters-bistro?scpref=110,(719) 630-0201,walter@waltersbistro.com
The Warming Hut,denver-colorado,10,30,4.0,http://www.opentable.com/the-warming-hut?scpref=110,(970) 389-3104,info@thewarminghutrestaurant.com
Washington Park Grille,denver-colorado,10,268,4.0,http://www.opentable.com/washington-park-grille?scpref=110,(303) 777-0707,dave@washparkgrille.com
The Weber,denver-colorado,2,23,4.4,http://www.opentable.com/the-weber?scpref=110,(303) 377-8577,mhendricks@innatcherrycreek.com
White Chocolate Grill - Park Meadows,denver-colorado,10,309,4.2,http://www.opentable.com/white-chocolate-grill-park-meadows?scpref=110,(303) 799-4841,comments@wcgrill.com
Wild Bangkok Bar and Grill,denver-colorado,6,50,3.8,http://www.opentable.com/wild-bangkok-bar-and-grill?scpref=110,(303) 623-4999,info@wildbangkokbarandgrill.com
The Wild Fig,denver-colorado,2,19,4.3,http://www.opentable.com/the-wild-fig?scpref=110,(970) 925-5160,""
Wildflowers Restaurant,denver-colorado,6,45,4.6,http://www.opentable.com/wildflowers-restaurant?scpref=110,(303) 469-6361,info@hilltopandwildflowers.com
Willie G's,denver-colorado,10,144,4.0,http://www.opentable.com/willie-gs?scpref=110,(303) 575-9000,wgde@ldry.com
Willow Creek Restaurant,denver-colorado,6,43,4.4,http://www.opentable.com/willow-creek-restaurant?scpref=110,(303) 674-9463,""
Wine Experience Cafe and World Cellar,denver-colorado,4,44,4.2,http://www.opentable.com/wine-experience-cafe-and-world-cellar?scpref=110,(303) 690-1025,elarson@wineexworldcellar.com
The Winery Restaurant,denver-colorado,4,40,4.1,http://www.opentable.com/the-winery-restaurant?scpref=110,(970) 242-4100,thewinery@qwest.net
The Wooden Table,denver-colorado,10,196,4.3,http://www.opentable.com/the-wooden-table?scpref=110,(303) 730-2152,info.thewoodentable@gmail.com
Wystone's World Teas,denver-colorado,3,27,4.1,http://www.opentable.com/wystones-world-teas?scpref=110,(303) 663-5775,info@wystonestea.com
Ya Ya's Euro Bistro,denver-colorado,10,190,4.2,http://www.opentable.com/ya-yas-euro-bistro?scpref=110,(303) 741-1110,""
Yak & Yeti,denver-colorado,1,16,4.3,http://www.opentable.com/yak-and-yeti-arvada?scpref=110,(303) 431-9000,""
Yama,denver-colorado,8,28,4.3,http://www.opentable.com/yama?scpref=110,(970) 476-7332,charleyviola@comcast.net
Yanni's,denver-colorado,3,39,4.1,http://www.opentable.com/yannis?scpref=110,(303) 692-0404,amy@yannisdenver.com
Zamparelli's Italian Bistro,denver-colorado,3,18,4.1,http://www.opentable.com/zamparellis-italian-bistro?scpref=110,(303) 664-1275,chefs@zamparellis.com
Zengo,denver-colorado,10,263,4.4,http://www.opentable.com/zengo-denver?scpref=110,(720) 904-0965,info@modernmexican.com
Zink Kitchen + Bar,denver-colorado,4,21,4.0,http://www.opentable.com/zink-kitchen-and-bar?scpref=110,(303) 253-3517,heather.holt@hilton.com
Zino Ristorante II,denver-colorado,5,43,4.3,http://www.opentable.com/zino-ristorante-ii?scpref=110,(970) 926-0777,info@zinoristorante.com
Zolo Grill,denver-colorado,4,69,4.3,http://www.opentable.com/zolo-grill?scpref=110,(303) 449-0444,zologrill@bigredf.com
