Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Seasons 52 - Coral Gables,miami,10,333,4.4,http://www.opentable.com/seasons-52-coral-gables?scpref=110,(305) 442-8552,CoralGables@Seasons52.com
Seasons 52 - Ft. Lauderdale,miami,10,424,4.4,http://www.opentable.com/seasons-52-fort-lauderdale?scpref=110,(954) 537-1052,SouthFlorida@Seasons52.com
Seasons 52 - Palm Beach Gardens,miami,10,400,4.4,http://www.opentable.com/seasons-52-palm-beach-gardens?scpref=110,(561) 625-5852,SouthFlorida@Seasons52.com
Serafina,miami,0,13,3.9,http://www.opentable.com/serafina-miami-beach?scpref=110,(305) 534-8455,serafina@dreamsouthbeach.com
Serafina by The Water,miami,10,39,3.8,http://www.opentable.com/serafina-by-the-water?scpref=110,(954) 463-2566,""
Sette Bello,miami,7,19,4.2,http://www.opentable.com/sette-bello-fort-lauderdale?scpref=110,(954) 351-0505,""
Shokudo,miami,3,20,4.3,http://www.opentable.com/shokudo?scpref=110,(305) 758-7782,info@shokudomiami.com
Shula's 347 Grill - Coral Gables,miami,6,81,4.0,http://www.opentable.com/shulas-347-grill-coral-gables?scpref=110,(305) 665-9661,info@shulas347gables.com
"Shula's On The Beach - Westin Beach Resort, Fort Lauderdale",miami,10,117,4.2,http://www.opentable.com/shulas-on-the-beach-westin-beach-resort-fort-lauderdale?scpref=110,(954) 355-4000,brian.quinn@westin.com
Shula's Steak House - Miami Lakes,miami,3,80,4.4,http://www.opentable.com/shulas-steak-house-miami-lakes?scpref=110,(305) 820-8102,sh@donshulahotel.com
Shula's Steak House- Miami Beach,miami,5,47,4.1,http://www.opentable.com/shulas-steak-house-miami-beach?scpref=110,(305) 341-6565,shulas@alexanderhotel.com
Smith & Wollensky Steakhouse - Miami,miami,10,377,4.0,http://www.opentable.com/smith-and-wollensky-steakhouse-miami-beach?scpref=110,(305) 673-2800,hdelgado@swrg.com
Snappers Seafood & Pasta,miami,0,87,4.2,http://www.opentable.com/snappers-seafood-and-pasta?scpref=110,(561) 375-8600,CaptainSnapper@gmail.com
Soho Beach House- Cecconi's,miami,7,118,4.2,http://www.opentable.com/soho-beach-house-cecconis?scpref=110,(786) 507-7902,miami@cecconisrestaurant.com
SoLita - Delray Beach,miami,10,137,4.0,http://www.opentable.com/solita-delray-beach?scpref=110,(561) 899-0888,contact@SolitaItalian.com
SoLita Las Olas,miami,9,134,4.1,http://www.opentable.com/solita-las-olas?scpref=110,(954) 357-2616,contact@solitaitalian.com
Soprano Cafe & Italian Restaurant,miami,7,22,3.4,http://www.opentable.com/soprano-cafe-and-italian-restaurant?scpref=110,(305) 917-7225,sopranocafenmb@gmail.com
Sorrisi,miami,10,191,4.0,http://www.opentable.com/sorrisi?scpref=110,(954) 935-6688,daniel.lake@stofgaming.com
SPAZIO - Fort Lauderdale,miami,1,19,4.0,http://www.opentable.com/spazio-fort-lauderdale?scpref=110,(954) 764-8191,Dine@SpazioFL.com
Steak 954 at the W Fort Lauderdale,miami,10,146,4.3,http://www.opentable.com/steak-954-at-the-w-fort-lauderdale?scpref=110,(954) 414-8333,steak954@starr-restaurant.com
STK - Miami,miami,10,118,4.1,http://www.opentable.com/stk-miami?scpref=110,(305) 604-6988,infomiami@stkhouse.com
Sublime,miami,10,236,4.6,http://www.opentable.com/sublime?scpref=110,(954) 615-1431,info@sublimerestaurant.com
SUGARCANE raw bar grill,miami,9,105,4.2,http://www.opentable.com/sugarcane-raw-bar-grill?scpref=110,(786) 369-0353,""
Sundy House,miami,9,178,4.2,http://www.opentable.com/sundy-house?scpref=110,(561) 272-5678,info@sundyhouse.com
Sushi House - North Miami Beach,miami,0,18,4.2,http://www.opentable.com/sushi-house-north-miami-beach?scpref=110,(305) 947-6002,sushihousenmb@yahoo.com
SUSHISAMBA dromo,miami,10,94,4.2,http://www.opentable.com/sushisamba-dromo?scpref=110,(305) 673-5337,""
Talavera Cocina Mexicana,miami,6,55,4.1,http://www.opentable.com/talavera-cocina-mexicana?scpref=110,(305) 444-2955,lalo@jaguarspot.com
Tantra Restaurant & Lounge,miami,0,27,3.9,http://www.opentable.com/tantra-restaurant-and-lounge?scpref=110,(305) 672-4765,GroupReservations@tantra-restaurant.com
Tanzy - Boca Raton,miami,10,184,4.2,http://www.opentable.com/tanzy-boca-raton?scpref=110,(561) 922-6699,""
tapas 210,miami,6,22,4.0,http://www.opentable.com/tapas-210?scpref=110,(561) 533-5580,210tapas@gmail.com
Tarantella Ristorante & Pizzeria ,miami,3,27,4.0,http://www.opentable.com/tarantella-ristorante-and-pizzeria?scpref=110,(954) 349-3004,tarantella1@bellsouth.net
Taverna Kyma,miami,6,59,4.0,http://www.opentable.com/taverna-kyma?scpref=110,(561) 994-2828,""
Taverna Opa - Hollywood,miami,3,26,3.5,http://www.opentable.com/taverna-opa-hollywood?scpref=110,(954) 929-4010,info@tavernaopa.com
Taverna Opa - West Palm Beach,miami,3,26,4.2,http://www.opentable.com/taverna-opa-west-palm-beach?scpref=110,(561) 820-0002,infowpb@tavernaopa.com
Tee-Jay Thai Sushi - Wilton Manors,miami,3,18,4.3,http://www.opentable.com/tee-jay-thai-sushi-wilton-manors?scpref=110,(954) 537-7774,teejaywiltonmanors@gmail.com
Temple Orange - Ritz-Carlton Palm Beach -,miami,2,26,3.9,http://www.opentable.com/temple-orange-ritz-carlton-palm-beach?scpref=110,(561) 540-4924,""
Terrazza at Shore Club,miami,2,15,4.0,http://www.opentable.com/terrazza-at-shore-club?scpref=110,(305) 695-3226,Terrazza@MorgansHotelGroup.com
Thasos Greek Taverna,miami,10,101,4.1,http://www.opentable.com/thasos-greek-taverna?scpref=110,(954) 200-6006,Info@thasostaverna.com
TIKL raw bar and grill,miami,4,19,4.0,http://www.opentable.com/tikl-raw-bar-and-grill?scpref=110,(305) 372-0620,tiklinfo@tiklrestaurant.com
Timo Restaurant & Bar,miami,8,79,4.3,http://www.opentable.com/timo-restaurant-and-bar?scpref=110,(305) 936-1008,emily@timorestaurant.com
Timpano Italian Chophouse - Ft. Lauderdale,miami,10,163,4.1,http://www.opentable.com/timpano-italian-chophouse-ft-lauderdale?scpref=110,(954) 462-9119,FtLauderdale@TimpanoChophouse.net
Tokyo Blue,miami,2,21,4.1,http://www.opentable.com/tokyo-blue?scpref=110,(954) 566-2122,thetokyoblue@gmail.com
Tony Chan's Water Club,miami,1,17,3.7,http://www.opentable.com/tony-chans-water-club?scpref=110,(305) 374-8888,tonychanswatercl@bellsouth.net
Top of the Point,miami,10,126,4.6,http://www.opentable.com/top-of-the-point?scpref=110,(561) 832-2424,steven.spooner@thebreakers.com
Toro Toro,miami,7,19,3.7,http://www.opentable.com/toro-toro?scpref=110,(305) 372-4710,""
Toscana Divino,miami,5,58,4.2,http://www.opentable.com/toscana-divino?scpref=110,(305) 371-2767,reservations@Toscanadivino.com
Trata Greek Taverna,miami,4,30,3.9,http://www.opentable.com/trata-greek-taverna?scpref=110,(954) 712-8933,tratagreektaverna@hotmail.com
Trattoria Romana,miami,10,92,4.6,http://www.opentable.com/trattoria-romana?scpref=110,(561) 393-6715,info@trattoriaromanabocaraton.com
Trattoria Sole,miami,2,19,3.5,http://www.opentable.com/trattoria-sole?scpref=110,(305) 666-9392,sole97@bellsouth.net
Trio On The Bay,miami,0,35,3.2,http://www.opentable.com/trio-on-the-bay?scpref=110,(305) 866-1234,info@trioonthebay.com
"Truluck's Seafood, Steak and Crab House - Boca Raton",miami,10,160,4.3,http://www.opentable.com/trulucks-seafood-steak-and-crab-house-boca-raton?scpref=110,(561) 391-0755,trulucks-bocaraton@trulucks.com
"Truluck's Seafood, Steak and Crab House - Ft. Lauderdale",miami,10,233,4.4,http://www.opentable.com/trulucks-seafood-steak-and-crab-house-ft-lauderdale?scpref=110,(954) 396-5656,trulucks-ftlauderdale@trulucks.com
"Truluck's Seafood, Steak and Crab House - Miami",miami,9,213,4.5,http://www.opentable.com/trulucks-seafood-steak-and-crab-house-miami?scpref=110,(305) 579-0035,trulucks-miami@trulucks.com
Tryst,miami,9,80,4.0,http://www.opentable.com/tryst?scpref=110,(561) 921-0201,trystmgmt@gmail.com
Tundra,miami,6,56,3.3,http://www.opentable.com/tundra?scpref=110,(954) 761-2122,info@tundrarestaurant.com
Tuscan Grill - Fort Lauderdale,miami,2,22,3.9,http://www.opentable.com/tuscan-grill-fort-lauderdale?scpref=110,(954) 766-8700,""
Tuyo,miami,7,104,4.3,http://www.opentable.com/tuyo?scpref=110,(305) 237-3200,""
union : asian supper club,miami,2,27,3.9,http://www.opentable.com/union-asian-supper-club?scpref=110,(561) 330-4236,""
Vagabondi Restaurant,miami,7,24,4.4,http://www.opentable.com/vagabondi-restaurant?scpref=110,(561) 249-2281,""
Via Luna at The Ritz-Carlton,miami,10,57,4.3,http://www.opentable.com/via-luna-at-the-ritz-carlton?scpref=110,(954) 302-6460,Joseph.beja@ritzcarlton.com
Vic & Angelo's - Delray Beach,miami,10,139,4.0,http://www.opentable.com/vic-and-angelos-delray-beach?scpref=110,(561) 278-9570,""
Vic and Angelo's,miami,10,104,4.0,http://www.opentable.com/vic-and-angelos?scpref=110,(561) 630-9899,""
Vida - Fontainebleau Miami Beach,miami,3,29,3.8,http://www.opentable.com/vida-fontainebleau-miami-beach?scpref=110,(305) 674-4730,""
Vienna Cafe & Wine Bar,miami,10,121,4.5,http://www.opentable.com/vienna-cafe-and-wine-bar?scpref=110,(954) 423-1961,perjacobsen@viennacafeandwinebar.com
Villa Azur,miami,7,80,4.1,http://www.opentable.com/villa-azur?scpref=110,(305) 763-8688,info@villaazurmiami.com
The Villa By Barton G,miami,5,25,4.2,http://www.opentable.com/the-villa-by-barton-g?scpref=110,(305) 576-8003,reservations@thevillabybartong.com
Village Tavern Boynton Beach,miami,10,192,4.1,http://www.opentable.com/village-tavern-boynton-beach?scpref=110,(561) 853-0280,boynton@villagetavern.com
Waterway Cafe,miami,3,18,4.2,http://www.opentable.com/waterway-cafe?scpref=110,(561) 694-1700,info@waterwaycafe.com
The Wine Dive,miami,4,22,4.3,http://www.opentable.com/the-wine-dive?scpref=110,(561) 318-8821,mywinedive@gmail.com
Wynwood Kitchen and Bar,miami,10,97,4.3,http://www.opentable.com/wynwood-kitchen-and-bar?scpref=110,(305) 722-8959,info@wynwoodkitchenandbar.com
Xixon,miami,10,58,4.3,http://www.opentable.com/xixon?scpref=110,(305) 854-9350,info@xixoncafe.com
Yakitori Sake House,miami,1,14,4.2,http://www.opentable.com/yakitori-sake-house?scpref=110,(561) 544-0087,yakitorisakehouse@gmail.com
Yardbird Southern Table & Bar,miami,10,227,4.4,http://www.opentable.com/yardbird-southern-table-and-bar?scpref=110,(305) 538-5220,info@runchickenrun.com
YOLO,miami,10,332,4.2,http://www.opentable.com/yolo?scpref=110,(954) 523-1000,""
Yuca,miami,10,91,4.0,http://www.opentable.com/yuca?scpref=110,(305) 532-9822,info@yuca.com
Zielo Restaurant,miami,6,38,3.8,http://www.opentable.com/zielo-restaurant?scpref=110,(786) 953-4182,zielorestaurant@gmail.com
Zuma Japanese Restaurant - Miami,miami,3,44,4.4,http://www.opentable.com/zuma-japanese-restaurant-miami?scpref=110,(305) 577-0277,info@zumarestaurant.us
