Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Gyu-Kaku - Rancho Cucamonga,los-angeles,10,155,4.2,http://www.opentable.com/gyu-kaku-rancho-cucamonga?scpref=110,(909) 899-4748,email@gyu-kaku.com
Gyu-Kaku - Sherman Oaks,los-angeles,5,65,4.1,http://www.opentable.com/gyu-kaku-sherman-oaks?scpref=110,(818) 501-5400,email@gyu-kaku.com
Gyu-Kaku - Topanga Canyon,los-angeles,10,102,3.8,http://www.opentable.com/gyu-kaku-topanga-canyon?scpref=110,(818) 888-4030,email@gyu-kaku.com
Gyu-Kaku - Torrance,los-angeles,10,143,3.9,http://www.opentable.com/gyu-kaku-torrance?scpref=110,(310) 325-1437,email@gyu-kaku.com
Gyu-Kaku - Tustin,los-angeles,0,15,3.3,http://www.opentable.com/gyu-kaku-tustin?scpref=110,(714) 731-1719,tustingyukaku@gmail.com
Hal's Bar & Grill,los-angeles,10,100,4.2,http://www.opentable.com/hals-bar-and-grill?scpref=110,(310) 396-3105,reservations@halsbarandgrill.com
Hama Sushi,los-angeles,0,22,4.0,http://www.opentable.com/hama-sushi?scpref=110,(310) 396-8783,reservations@hamasushi.com
Hamamori Restaurant and Sushi Bar,los-angeles,0,34,4.3,http://www.opentable.com/hamamori-restaurant-and-sushi-bar?scpref=110,(714) 850-0880,hamamori58@gmail.com
Hamasaku,los-angeles,1,12,4.4,http://www.opentable.com/hamasaku?scpref=110,(310) 479-7636,info@hamasakula.com
Hamptons,los-angeles,7,22,3.5,http://www.opentable.com/hamptons-manhattan-beach?scpref=110,(310) 545-2096,manager@hamptonsmb.com
Hampton's - Four Seasons Westlake Village,los-angeles,0,13,4.4,http://www.opentable.com/hamptons-four-seasons-westlake-village?scpref=110,(818) 575-3000,""
Hannas Prime Steak,los-angeles,10,106,4.7,http://www.opentable.com/hannas-prime-steak?scpref=110,(949) 709-2300,hannasprimesteak@yahoo.com
Harbor Grill,los-angeles,9,56,4.2,http://www.opentable.com/harbor-grill?scpref=110,(949) 240-1416,john@harborgrill.com
Harold And Belle's Creole Restaurant,los-angeles,2,19,3.7,http://www.opentable.com/harold-and-belles-creole-restaurant?scpref=110,(323) 735-9023,reservations@haroldandbellesrestaurant.com
Harpoon Henry's Seafood Restaurant,los-angeles,1,22,4.4,http://www.opentable.com/harpoon-henrys-seafood-restaurant?scpref=110,(949) 493-2933,harpoonhenrys@gmail.com
Harvey's Steakhouse,los-angeles,7,18,3.7,http://www.opentable.com/harveys-steakhouse?scpref=110,(714) 842-5111,""
Hatfields,los-angeles,10,246,4.6,http://www.opentable.com/hatfields?scpref=110,(323) 935-2977,info@hatfieldsrestaurant.com
"Haven Gastropub + Brewery, Pasadena",los-angeles,3,70,3.9,http://www.opentable.com/haven-gastropub-and-brewery-pasadena?scpref=110,(626) 768-9555,""
Hedley's Restaurant,los-angeles,1,11,4.4,http://www.opentable.com/hedleys-restaurant?scpref=110,(310) 659-2009,""
Himalaya Restaurant,los-angeles,4,19,4.8,http://www.opentable.com/himalaya-restaurant?scpref=110,(805) 643-0795,himalayacuisine@yahoo.com
Hip Kitty Jazz & Fondue,los-angeles,5,62,4.4,http://www.opentable.com/hip-kitty-jazz-and-fondue?scpref=110,(909) 447-6700,hipkittyjazz@yahoo.com
The Hobbit,los-angeles,9,66,4.6,http://www.opentable.com/the-hobbit?scpref=110,(714) 997-1972,""
Hostaria del Piccolo,los-angeles,10,155,4.1,http://www.opentable.com/hostaria-del-piccolo?scpref=110,(310) 393-6633,buonasera@hostariadelpiccolo.com
Hostaria Piave,los-angeles,2,29,4.4,http://www.opentable.com/hostaria-piave?scpref=110,(310) 374-1000,hpreservations@hostariapiave.com
House Cafe,los-angeles,2,46,3.8,http://www.opentable.com/house-cafe?scpref=110,(323) 655-5553,housecafe@housecafe.com
House of BIG FISH and Ice Cold Beer,los-angeles,4,35,3.7,http://www.opentable.com/house-of-big-fish-and-ice-cold-beer?scpref=110,(949) 715-4500,eat@houseofbigfish.com
Hummus Bar & Grill,los-angeles,4,25,4.2,http://www.opentable.com/hummus-bar-and-grill?scpref=110,(818) 344-6606,tomy_t100@yahoo.com
The Hungry Cat - Hollywood,los-angeles,8,113,4.2,http://www.opentable.com/the-hungry-cat-hollywood?scpref=110,(323) 462-2155,info@thehungrycat.com
The Hungry Cat - Santa Monica Canyon,los-angeles,9,108,4.1,http://www.opentable.com/the-hungry-cat-santa-monica-canyon?scpref=110,(310) 459-3337,info@thehungrycat.com
Il Buco Ristorante,los-angeles,5,47,4.4,http://www.opentable.com/il-buco-ristorante?scpref=110,(310) 657-1345,info@a1la.com
Il Cielo Gardens Restaurant & Bar,los-angeles,10,101,4.4,http://www.opentable.com/il-cielo-gardens-restaurant-and-bar?scpref=110,(310) 276-9990,reservations@ilcielo.com
Il Fornaio - Beverly Hills,los-angeles,9,104,4.1,http://www.opentable.com/il-fornaio-beverly-hills?scpref=110,(310) 550-8330,BeverlyHills@ilfo.com
Il Fornaio - Irvine,los-angeles,9,187,4.3,http://www.opentable.com/il-fornaio-irvine?scpref=110,(949) 261-1444,""
Il Fornaio - Manhattan Beach,los-angeles,9,183,4.2,http://www.opentable.com/il-fornaio-manhattan-beach?scpref=110,(310) 725-9555,manhattanbeach@ilfo.com
Il Fornaio - Pasadena,los-angeles,10,184,4.1,http://www.opentable.com/il-fornaio-pasadena?scpref=110,(626) 683-9797,""
Il Forno,los-angeles,6,59,4.3,http://www.opentable.com/il-forno?scpref=110,(310) 450-1241,ilforno@ilfornocaffe.com
Il Forno Caldo,los-angeles,4,82,3.9,http://www.opentable.com/il-forno-caldo?scpref=110,(310) 777-0040,ilfornocaldo@sbcglobal.net
Il Grano,los-angeles,4,39,4.5,http://www.opentable.com/il-grano?scpref=110,(310) 477-7886,info@ilgrano.com
Il Moro,los-angeles,6,76,4.1,http://www.opentable.com/il-moro?scpref=110,(310) 575-3530,illmororestaurant@verizon.net
Il Pastaio,los-angeles,6,71,4.2,http://www.opentable.com/il-pastaio?scpref=110,(310) 205-5444,""
Il Tiramisu Ristorante & Bar,los-angeles,7,57,4.4,http://www.opentable.com/il-tiramisu-ristorante-and-bar?scpref=110,(818) 986-2640,comments@il-tiramisu.com
Industriel,los-angeles,10,196,4.1,http://www.opentable.com/industriel?scpref=110,(213) 488-8040,""
ink.,los-angeles,9,364,4.5,http://www.opentable.com/ink-los-angeles?scpref=110,(323) 651-5866,info@mvink.com
Itacho Japanese Izakaya and Sushi,los-angeles,1,22,3.8,http://www.opentable.com/itacho-japanese-izakaya-and-sushi?scpref=110,(323) 938-9009,info@itachorestaurant.com
Itzik Hagadol Grill,los-angeles,2,33,4.1,http://www.opentable.com/itzik-hagadol-grill?scpref=110,(818) 784-4080,itzikhagadolgrill@gmail.com
Iva Lee's,los-angeles,4,52,4.3,http://www.opentable.com/iva-lees?scpref=110,(949) 361-2855,ivalees@cox.net
Izaka-ya by Katsuy-ya in Manhattan Beach,los-angeles,2,55,4.2,http://www.opentable.com/izaka-ya-by-katsuy-ya-in-manhattan-beach?scpref=110,(310) 796-1888,""
Izakaya Fu-Ga,los-angeles,4,40,4.1,http://www.opentable.com/izakaya-fu-ga?scpref=110,(213) 625-1722,info@izakayafu-ga.com
Izakaya M Sushi,los-angeles,1,20,3.9,http://www.opentable.com/izakaya-m-sushi?scpref=110,(818) 981-0078,""
J. Trani's Ristorante,los-angeles,5,18,4.4,http://www.opentable.com/j-tranis-ristorante?scpref=110,(310) 832-1220,jtrani@yahoo.com
Jack's Restaurant/Bar,los-angeles,10,88,4.4,http://www.opentable.com/jacks-restaurant-bar?scpref=110,(949) 489-1903,""
JACKshrimp,los-angeles,3,42,4.1,http://www.opentable.com/jackshrimp?scpref=110,(949) 650-5577,jack@jackshrimp.com
Jackson's Food and Drink,los-angeles,9,177,3.9,http://www.opentable.com/jacksons-food-and-drink?scpref=110,(310) 606-5500,hello@JacksonsFoodandDrink.com
James' Beach,los-angeles,1,50,4.1,http://www.opentable.com/james-beach?scpref=110,(310) 823-5396,contact@jamesbeach.com
Japon Bistro,los-angeles,5,33,4.0,http://www.opentable.com/japon-bistro-pasadena?scpref=110,(626) 744-1751,sushibistro@sbcglobal.net
Jar,los-angeles,10,147,4.3,http://www.opentable.com/jar?scpref=110,(323) 655-6566,info@thejar.com
Jer-ne Restaurant + Bar at The Ritz-Carlton,los-angeles,0,26,4.0,http://www.opentable.com/jer-ne-restaurant-and-bar-at-the-ritz-carlton?scpref=110,(310) 823-1700,jerne@ritzcarlton.com
JiRaffe,los-angeles,10,170,4.3,http://www.opentable.com/jiraffe?scpref=110,(310) 917-6671,JiRaffeLA@aol.com
Joe's Restaurant,los-angeles,10,289,4.1,http://www.opentable.com/joes-restaurant?scpref=110,(310) 399-5811,info@joesrestaurant.com
Josie,los-angeles,10,91,4.3,http://www.opentable.com/josie?scpref=110,(310) 581-9888,info@josierestaurant.com
JT Schmid's,los-angeles,6,58,4.0,http://www.opentable.com/jt-schmids?scpref=110,(714) 634-9200,ryan@jtschmids.com
JT Schmid's Restaurant & Brewery - Tustin,los-angeles,3,66,3.9,http://www.opentable.com/jt-schmids-restaurant-and-brewery?scpref=110,(714) 258-0333,jason@jtrestaurants.com
Juliette,los-angeles,10,208,4.1,http://www.opentable.com/juliette?scpref=110,(949) 752-5854,info@juliettenb.com
Kabuki Japanese Restaurant - Hollywood,los-angeles,1,25,3.9,http://www.opentable.com/kabuki-japanese-restaurant-hollywood?scpref=110,(323) 464-6003,hollywood@kabukirestaurants.com
Katana,los-angeles,9,128,4.1,http://www.opentable.com/katana?scpref=110,(323) 650-8585,info@katanala.com
Katsuya - Brentwood - SBE,los-angeles,10,121,4.3,http://www.opentable.com/katsuya-brentwood-sbe?scpref=110,(310) 207-8744,katsuyabrentwood@sbe.com
Katsuya - Glendale - SBE,los-angeles,10,79,3.8,http://www.opentable.com/katsuya-glendale-sbe?scpref=110,(818) 244-5900,katsuyaglendale@sbe.com
Katsuya - Hollywood - SBE,los-angeles,10,276,4.0,http://www.opentable.com/katsuya-hollywood-sbe?scpref=110,(323) 871-8777,katsuyahollywood@sbe.com
Katsuya - LA LIVE,los-angeles,8,185,3.9,http://www.opentable.com/katsuya-la-live?scpref=110,(213) 747-9797,katsuyalalive@sbe.com
Katsuya - Laguna Beach - SBE,los-angeles,3,42,3.7,http://www.opentable.com/katsuya-laguna-beach-sbe?scpref=110,(949) 793-4030,katsuyalaguna@sbe.com
Kelly's Restaurant,los-angeles,10,59,4.3,http://www.opentable.com/kellys-restaurant?scpref=110,(562) 433-4983,info@kellysofnaples.com
Kendall's Brasserie at the LA Music Center,los-angeles,10,356,4.2,http://www.opentable.com/kendalls-brasserie-at-the-la-music-center?scpref=110,(213) 972-7322,kendallsbrasserie@patinagroup.com
Kimera Restaurant Lounge,los-angeles,0,31,4.2,http://www.opentable.com/kimera-restaurant-lounge?scpref=110,(949) 261-1222,info@kimerarestaurant.com
Kincaid's - Redondo,los-angeles,10,179,4.3,http://www.opentable.com/kincaids-redondo?scpref=110,(310) 318-6080,""
Kitchen Table,los-angeles,0,12,4.2,http://www.opentable.com/kitchen-table?scpref=110,(213) 617-3000,kitchentabledtla@gmail.com
Kiwami,los-angeles,4,87,4.5,http://www.opentable.com/kiwami?scpref=110,(818) 763-3910,kiwami11920@earthlink.net
"Kobe Japanese Steak House, Teppan & Sushi",los-angeles,3,36,4.3,http://www.opentable.com/kobe-japanese-steak-house-teppan-and-sushi?scpref=110,(562) 596-9969,kobe9969@yahoo.com
Koi,los-angeles,6,120,4.3,http://www.opentable.com/koi?scpref=110,(310) 659-9449,mailLA@koirestaurant.com
Kravings,los-angeles,5,39,4.3,http://www.opentable.com/kravings?scpref=110,(818) 881-7111,info@kravingsfusion.com
K'ya Bistro - Laguna Beach,los-angeles,10,134,4.2,http://www.opentable.com/kya-bistro?scpref=110,(949) 376-9718,eat@kyabistro.com
K-ZO,los-angeles,7,80,4.4,http://www.opentable.com/k-zo?scpref=110,(310) 202-8890,sushi@k-zo.com
La Botte,los-angeles,5,49,3.8,http://www.opentable.com/la-botte?scpref=110,(310) 576-3072,info@labottesantamonica.com
La Bruschetta - Westwood,los-angeles,4,38,4.5,http://www.opentable.com/la-bruschetta-westwood?scpref=110,(310) 477-1052,angelo.peloni@yahoo.com
LA Costa Mission Restaurant,los-angeles,2,23,3.9,http://www.opentable.com/la-costa-mission-restaurant?scpref=110,(310) 317-0110,""
La Dolce Vita,los-angeles,4,25,4.4,http://www.opentable.com/la-dolce-vita-beverly-hills?scpref=110,(310) 278-1845,info@ladolcevitabeverlyhills.com
LA Market Restaurant by Kerry Simon - The JW Marriott Los Angeles at L.A. LIVE,los-angeles,7,71,3.9,http://www.opentable.com/la-market-restaurant-by-kerry-simon-the-jw-marriott-los-angeles-at-la-live?scpref=110,(213) 765-8630,lamarket@marriott.com
LA Prime at The Westin Bonaventure Hotel,los-angeles,10,105,4.2,http://www.opentable.com/la-prime-at-the-westin-bonaventure-hotel?scpref=110,(213) 612-4743,jennifer.nagao@westin.com
La Sandia - Santa Monica,los-angeles,5,25,4.1,http://www.opentable.com/la-sandia-santa-monica?scpref=110,(310) 393-3300,mflores@richardsandoval.com
La Traviata - Long Beach,los-angeles,8,19,3.8,http://www.opentable.com/rest_profile.aspx?rid=96268&scpref=110,(562) 432-8022,info@latraviata301.com
La Vecchia Cucina,los-angeles,8,75,4.5,http://www.opentable.com/la-vecchia-cucina?scpref=110,(310) 399-7979,info@LaVecchia.com
Lakeview Bistro,los-angeles,1,12,3.9,http://www.opentable.com/lakeview-bistro?scpref=110,(213) 612-4897,""
Landmark,los-angeles,4,21,3.3,http://www.opentable.com/landmark-corona-del-mar?scpref=110,(949) 675-5556,info@landmarknewport.com
Larchmont Grill,los-angeles,4,101,4.4,http://www.opentable.com/larchmont-grill?scpref=110,(323) 464-4277,info@larchmontgrill.com
Larsen's Grill,los-angeles,10,78,4.3,http://www.opentable.com/larsens-grill?scpref=110,(805) 522-4800,Michael@Larsenssteakhouse.com
Larsen's Steakhouse,los-angeles,10,97,4.2,http://www.opentable.com/larsens-steakhouse?scpref=110,(818) 386-9500,Michael@larsenssteakhouse.com
Larsen's Steakhouse - Valencia,los-angeles,10,91,4.5,http://www.opentable.com/larsens-steakhouse-valencia?scpref=110,(661) 288-1002,m.vonnegut@larsenssteakhouse.com
Las Brisas,los-angeles,10,265,4.3,http://www.opentable.com/las-brisas-laguna-beach?scpref=110,(949) 497-5434,reservations@lasbrisaslagunabeach.com
Las Campanas,los-angeles,10,192,4.2,http://www.opentable.com/las-campanas?scpref=110,(888) 326-4448,Restaurants@missioninn.com
Laurel Hardware,los-angeles,4,11,3.3,http://www.opentable.com/laurel-hardware?scpref=110,(323) 656-6070,info@laurelhardware.com
Lawry's The Prime Rib - Beverly Hills,los-angeles,10,799,4.6,http://www.opentable.com/lawrys-the-prime-rib-beverly-hills?scpref=110,(310) 652-2827,""
Lazy Ox Canteen,los-angeles,10,159,3.9,http://www.opentable.com/lazy-ox-canteen?scpref=110,(213) 626-5299,drew@lazyoxcanteen.com
Le Ka - Los Angeles,los-angeles,10,129,3.9,http://www.opentable.com/le-ka-los-angeles?scpref=110,(213) 688-3000,info@lekarestaurant.com
Le Petit Greek,los-angeles,8,38,4.6,http://www.opentable.com/le-petit-greek?scpref=110,(323) 464-5160,info@lepetitgreek.com
Le Sanglier,los-angeles,7,52,4.4,http://www.opentable.com/le-sanglier?scpref=110,(818) 345-0470,""
Leatherby's Cafe Rouge,los-angeles,10,115,4.2,http://www.opentable.com/leatherbys-cafe-rouge?scpref=110,(714) 429-7640,lcrouge@patinagroup.com
L'Epicerie Market,los-angeles,2,38,3.9,http://www.opentable.com/lepicerie-market?scpref=110,(310) 815-1600,info@lepiceriemarket.com
Lexington Social House,los-angeles,4,124,4.0,http://www.opentable.com/lexington-social-house?scpref=110,(323) 461-1700,info@lexingtonsocialhouse.com
Little Dom's,los-angeles,9,103,4.1,http://www.opentable.com/little-doms?scpref=110,(323) 661-0055,""
The Little Door,los-angeles,10,113,4.5,http://www.opentable.com/the-little-door?scpref=110,(323) 951-1210,office@thelittledoor.com
Livello @ L'Ermitage,los-angeles,0,14,3.9,http://www.opentable.com/livello-at-lermitage?scpref=110,(310) 385-5302,Livello@viceroyhotelgroup.com
The Lobby Lounge @ The Langham Hotel Pasadena,los-angeles,0,26,4.0,http://www.opentable.com/the-lobby-lounge-at-the-langham-hotel-pasadena?scpref=110,(626) 585-6218,tllax.info@langhamhotels.com
The Lobster,los-angeles,10,171,4.2,http://www.opentable.com/the-lobster?scpref=110,(310) 458-9294,thelobster@earthlink.net
Locanda Del Lago,los-angeles,7,37,4.0,http://www.opentable.com/locanda-del-lago?scpref=110,(310) 451-3525,webmaster@lagosantamonica.com
Locanda Portofino,los-angeles,5,71,4.1,http://www.opentable.com/locanda-portofino?scpref=110,(310) 394-2070,""
Locanda Positano,los-angeles,9,65,4.4,http://www.opentable.com/locanda-positano?scpref=110,(310) 526-3887,locandapositano@gmail.com
Locanda Veneta,los-angeles,9,68,4.4,http://www.opentable.com/locanda-veneta?scpref=110,(310) 274-1893,""
The Loft at Montage Laguna Beach,los-angeles,10,116,4.4,http://www.opentable.com/the-loft-at-montage-laguna-beach?scpref=110,(949) 715-6420,mlbreservations@montagehotels.com
L'Opera,los-angeles,9,131,4.4,http://www.opentable.com/lopera?scpref=110,(562) 491-0066,nicole@lopera.com
Los Balcones del Peru,los-angeles,2,17,4.2,http://www.opentable.com/los-balcones-del-peru?scpref=110,(323) 871-9600,""
LUCCA,los-angeles,10,94,4.1,http://www.opentable.com/lucca-irvine?scpref=110,(949) 725-1773,luccahr@yahoo.com
Luciana's Ristorante,los-angeles,10,133,4.3,http://www.opentable.com/lucianas-ristorante?scpref=110,(949) 661-6500,reservations@lucianas.com
Lucques,los-angeles,10,240,4.4,http://www.opentable.com/lucques?scpref=110,(323) 655-6277,info@lucques.com
Luigi's On 3rd,los-angeles,5,40,4.1,http://www.opentable.com/luigis?scpref=110,(323) 944-0012,luigisla@gmail.com
Lula Cocina,los-angeles,0,12,3.6,http://www.opentable.com/lula-cocina?scpref=110,(310) 392-5711,info@lulacocinamexicana.com
Lulu's Creperie,los-angeles,1,14,4.0,http://www.opentable.com/lulus-creperie?scpref=110,(949) 855-2222,""
Lumberyard,los-angeles,10,102,4.1,http://www.opentable.com/lumberyard?scpref=110,(949) 715-3900,""
Luna Park - Los Angeles,los-angeles,10,134,3.9,http://www.opentable.com/luna-park-los-angeles?scpref=110,(323) 934-2110,hello@lunaparkla.com
Lunada BayHouse,los-angeles,1,12,4.2,http://www.opentable.com/lunada-bayhouse?scpref=110,(310) 544-1704,LunadaBayHouse@gmail.com
M Street Kitchen,los-angeles,7,110,4.0,http://www.opentable.com/m-street-kitchen?scpref=110,(310) 396-9145,Leye167@leye.com
MaDang 621,los-angeles,1,20,3.9,http://www.opentable.com/madang-621?scpref=110,(213) 384-2244,admin@bannrestaurant.com
Maggiano's - Farmers Market,los-angeles,9,182,4.2,http://www.opentable.com/maggianos-farmers-market?scpref=110,(323) 965-9665,farmers.information@maggianos.com
Maggiano's - South Coast Plaza,los-angeles,10,507,4.3,http://www.opentable.com/maggianos-south-coast-plaza?scpref=110,(714) 546-9550,southcoastplaza.information@maggianos.com
Maggiano's - Woodland Hills,los-angeles,10,137,4.3,http://www.opentable.com/maggianos-woodland-hills?scpref=110,(818) 887-3777,woodlandhills.information@maggianos.com
Magic Lamp Grill,los-angeles,3,15,4.3,http://www.opentable.com/magic-lamp-grill?scpref=110,(562) 987-3080,Info@MagicLampGrill.com
Magnolia - Hollywood,los-angeles,3,100,4.0,http://www.opentable.com/magnolia?scpref=110,(323) 467-0660,manager@magnoliahollywood.com
Maison Akira,los-angeles,10,104,4.3,http://www.opentable.com/maison-akira?scpref=110,(626) 796-9501,chefhirose@aol.com
Maison Giraud,los-angeles,5,69,4.2,http://www.opentable.com/maison-giraud?scpref=110,(310) 459-7561,info@maison-giraud.com
Malo,los-angeles,3,31,3.3,http://www.opentable.com/malo?scpref=110,(323) 664-1011,info@malorestaurant.com
Mandarette,los-angeles,1,11,4.0,http://www.opentable.com/mandarette?scpref=110,(323) 655-6115,mandarette88@gmail.com
Mangiamo,los-angeles,4,67,4.3,http://www.opentable.com/mangiamo-manhattan-beach?scpref=110,(310) 318-3434,""
Manhattan Beach Post,los-angeles,10,338,4.6,http://www.opentable.com/manhattan-beach-post?scpref=110,(310) 545-5405,info@eatmbpost.com
Manhattan Steak and Seafood,los-angeles,10,47,4.3,http://www.opentable.com/manhattan-steak-and-seafood?scpref=110,(714) 978-6161,michellea@manhattanoc.com
Mantee Cafe,los-angeles,1,43,4.3,http://www.opentable.com/mantee-cafe?scpref=110,(818) 761-6565,info@manteecafe.com
Marché Moderne,los-angeles,10,288,4.4,http://www.opentable.com/marche-moderne?scpref=110,(714) 434-7900,marchemoderne@sbcglobal.net
Marco's Trattoria - West Hollywood,los-angeles,4,33,4.0,http://www.opentable.com/marcos-trattoria-west-hollywood?scpref=110,(323) 650-1060,marco@marcoswesthollywood.com
Marino Ristorante,los-angeles,4,52,4.6,http://www.opentable.com/marino-ristorante?scpref=110,(323) 466-8812,marinoristorante@yahoo.com
Marouch Restaurant,los-angeles,2,15,4.6,http://www.opentable.com/marouch-restaurant?scpref=110,(323) 662-9325,marouchrestaurant@earthlink.net
Marrakesh Costa Mesa,los-angeles,6,32,4.4,http://www.opentable.com/marrakesh-costa-mesa?scpref=110,(949) 645-8384,marrakeshoc@yahoo.com
Marrakesh Studio City ,los-angeles,6,39,4.4,http://www.opentable.com/marrakesh-studio-city?scpref=110,(818) 788-6354,marrakeshsc@global.net
Marriott LAX - JW's Steakhouse,los-angeles,0,12,4.3,http://www.opentable.com/marriott-lax-jws-steakhouse?scpref=110,(310) 641-5700,erik.nygren@marriott.com
Marston's,los-angeles,6,30,4.4,http://www.opentable.com/marstons?scpref=110,(661) 253-9910,marstonschef@aol.com
Mas Malo,los-angeles,10,81,3.8,http://www.opentable.com/mas-malo?scpref=110,(213) 985-4332,info@malorestaurant.com
Mastro's Ocean Club - Newport Beach,los-angeles,10,281,4.5,http://www.opentable.com/mastros-ocean-club-newport-beach?scpref=110,(949) 376-6990,np.oceanclub@mastrosrestaurants.com
Mastro's Steakhouse - Beverly Hills,los-angeles,10,373,4.4,http://www.opentable.com/mastros-ocean-club-beverly-hills?scpref=110,(310) 888-8782,beverlyhills@mastrosrestaurants.com
Mastro's Steakhouse - Costa Mesa,los-angeles,9,416,4.5,http://www.opentable.com/mastros-ocean-club-costa-mesa?scpref=110,(714) 546-7405,office.cm@mastrosrestaurants.com
Mastro's Steakhouse - Thousand Oaks,los-angeles,10,223,4.5,http://www.opentable.com/mastros-ocean-club-thousand-oaks?scpref=110,(805) 418-1811,thousandoaks@mastrosrestaurants.com
Matteo's Restaurant,los-angeles,9,54,4.4,http://www.opentable.com/matteos-restaurant?scpref=110,(310) 475-4521,""
Matthew Kenney's M.A.K.E.,los-angeles,3,36,4.5,http://www.opentable.com/matthew-kenneys-make?scpref=110,(310) 394-7046,make@matthewkenneycuisine.com
Mayur Cuisine of India,los-angeles,1,11,4.1,http://www.opentable.com/mayur-cuisine-of-india?scpref=110,(949) 675-6622,anjukapoor11@rediffmail.com
McCormick & Schmick's Seafood - Anaheim,los-angeles,9,173,3.9,http://www.opentable.com/mccormick-and-schmicks-seafood-anaheim?scpref=110,(714) 535-9000,msan@ldry.com
McCormick & Schmick's Seafood - Beverly Hills,los-angeles,10,72,3.7,http://www.opentable.com/mccormick-and-schmicks-seafood-beverly-hills?scpref=110,(310) 859-0434,msbh@ldry.com
McCormick & Schmick's Seafood - El Segundo,los-angeles,10,213,4.0,http://www.opentable.com/mccormick-and-schmicks-seafood-el-segundo?scpref=110,(310) 416-1123,mssb@ldry.com
McCormick & Schmick's Seafood - Irvine,los-angeles,10,169,3.9,http://www.opentable.com/mccormick-and-schmicks-seafood-irvine?scpref=110,(949) 756-0505,msir@ldry.com
McCormick & Schmick's Seafood - Los Angeles,los-angeles,10,167,4.1,http://www.opentable.com/mccormick-and-schmicks-seafood-los-angeles?scpref=110,(213) 629-1929,msla@ldry.com
McCormick & Schmick's Seafood - Pasadena,los-angeles,10,163,3.8,http://www.opentable.com/mccormick-and-schmicks-seafood-pasadena?scpref=110,(626) 405-0064,msps@ldry.com
McKay's,los-angeles,2,24,4.2,http://www.opentable.com/mckays?scpref=110,(213) 743-4111,""
McKenna's on the Bay,los-angeles,10,62,3.9,http://www.opentable.com/mckennas-on-the-bay?scpref=110,(562) 342-9411,office@mckennasonthebay.com
Mediterraneo,los-angeles,9,116,4.0,http://www.opentable.com/mediterraneo?scpref=110,(818) 889-9105,contact@med-rest.com
MEET in Paris,los-angeles,10,220,4.3,http://www.opentable.com/meet-in-paris?scpref=110,(310) 815-8222,sebastiencornic@gmail.com
Melisse,los-angeles,10,131,4.6,http://www.opentable.com/melisse?scpref=110,(310) 395-0881,guestservices@melisse.com
The Melting Pot - Brea,los-angeles,6,58,4.3,http://www.opentable.com/the-melting-pot-brea?scpref=110,(714) 671-6000,brea@ocfondue.com
The Melting Pot - Irvine,los-angeles,5,76,4.4,http://www.opentable.com/the-melting-pot-irvine?scpref=110,(949) 955-3242,irvine@ocfondue.com
The Melting Pot - Thousand Oaks,los-angeles,4,48,4.4,http://www.opentable.com/the-melting-pot-thousand-oaks?scpref=110,(805) 370-8802,to_melting_pot@hotmail.com
Memphis At The Santora,los-angeles,0,28,3.8,http://www.opentable.com/memphis-at-the-santora?scpref=110,(714) 564-1064,info@memphiscafe.com
Memphis Cafe,los-angeles,4,55,4.0,http://www.opentable.com/memphis-cafe?scpref=110,(714) 432-7685,info@memphiscafe.com
Mercado,los-angeles,9,153,4.1,http://www.opentable.com/mercado?scpref=110,(310) 526-7121,info@mercadosantamonica.com
The Mercantile,los-angeles,0,30,4.1,http://www.opentable.com/the-mercantile?scpref=110,(323) 962-8202,""
Mercato di Vetro,los-angeles,10,162,4.2,http://www.opentable.com/mercato-di-vetro?scpref=110,(310) 859-8369,mercatodivetro@sbe.com
Mi Piace,los-angeles,10,228,4.0,http://www.opentable.com/mi-piace-pasadena?scpref=110,(626) 795-3131,""
Michael's - Santa Monica,los-angeles,2,64,4.0,http://www.opentable.com/michaels-santa-monica?scpref=110,(310) 451-0843,""
Michael's on Naples,los-angeles,10,162,4.5,http://www.opentable.com/michaels-on-naples?scpref=110,(562) 439-7080,info@michaelsonnaples.com
Mirabelle Restaurant,los-angeles,4,15,3.9,http://www.opentable.com/mirabelle-restaurant-west-hollywood?scpref=110,(310) 659-6022,gm@mirabelleonsunset.com
Mission Inn Restaurant,los-angeles,10,254,4.3,http://www.opentable.com/mission-inn-restaurant?scpref=110,(888) 326-4448,Restaurants@missioninn.com
Mistral - Sherman Oaks,los-angeles,6,64,4.6,http://www.opentable.com/mistral-sherman-oaks?scpref=110,(818) 981-6650,mistralshoaks@sbcglobal.net
Mitsuyoshi Restaurant,los-angeles,2,11,4.3,http://www.opentable.com/mitsuyoshi-restaurant?scpref=110,(714) 898-2156,""
MIX Restaurant & Lounge,los-angeles,1,12,3.9,http://www.opentable.com/mix-restaurant-and-lounge?scpref=110,(714) 740-4412,""
Modo Mio - Newport Coast,los-angeles,1,51,3.9,http://www.opentable.com/modo-mio-newport-coast?scpref=110,(949) 497-9770,""
Modo Mio - Pacific Palisades,los-angeles,3,30,4.1,http://www.opentable.com/modo-mio?scpref=110,(310) 459-0979,info@modomiocucinarustica.com
Momed,los-angeles,2,43,4.3,http://www.opentable.com/momed?scpref=110,(310) 270-4444,alex.s@atmomed.com
